#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0  
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:kd-looms_1111" name="distribution">
#            <parameter id="gammaShape.s:kd-looms_1111" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="::" id="bin.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:kd-looms_1111" shape="@gammaShape.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:kd-looms_1111" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:kd-looms_1111" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	gammaShape.s:kd-looms_1111	freqParameter.s:kd-looms_1111.1	freqParameter.s:kd-looms_1111.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
70330000	-2018.0876415510381	-1965.535378242873	-52.55226330816504	-1965.535378242873	28.179445269723512	1.0	1.6139348487176577	0.758440359374927	0.24155964062507915	0.057713789285259005	-50.93832845944738	0.2646253361055046	0.19336867125999402	0.3235538605352912	29.65139187782573	1	0.0	4.3866253080110615
70340000	-2041.1036243688213	-1963.7898522144312	-77.31377215439005	-1963.7898522144312	48.149109563467995	1.0	1.4994645983305044	0.7738738270230042	0.22612617297699147	0.023508552432307196	-75.81430755605955	0.07429244051685249	0.28933073723953406	0.18299095197276408	54.1190632083306	0	0.0	4.455594988067817
70350000	-2000.5869296284147	-1953.8335975345751	-46.75333209383965	-1953.8335975345751	20.802852891807447	1.0	1.6222538706900187	0.7698911818469114	0.23010881815308734	0.06027975068735497	-45.131078223149636	0.2035060378216719	0.6460955396908246	0.027878934755148802	26.82067571545984	0	0.0	4.4982305963568505
70360000	-2004.571594449389	-1962.71126565238	-41.860328797009046	-1962.71126565238	20.318408768980145	1.0	1.8106401626000626	0.7575487954885572	0.24245120451144156	0.08805343213142786	-40.04968863440899	0.1749728345825799	0.6666084387957322	0.052491972579815784	26.45125018308182	0	0.0	4.71983366309335
70370000	-2003.245509639603	-1957.6571384101082	-45.58837122949463	-1957.6571384101082	29.78102044939857	1.0	1.3336259563074986	0.7376754758075615	0.2623245241924339	0.07676256411984154	-44.25474527318713	0.13580790481782734	0.7669140777404811	0.03662969122619324	30.351137833910556	0	0.0	4.8635399931499
70380000	-2010.6514845723598	-1965.3603615461966	-45.29112302616317	-1965.3603615461966	22.183253312821698	1.0	1.5273956073327335	0.7649499270930473	0.23505007290695767	0.05661806371135291	-43.763727418830435	0.20121444121651452	0.6303556121224392	0.026984732436009504	25.608141169809105	0	0.0	4.7285777821222705
70390000	-2018.9541878097195	-1964.4876924250357	-54.46649538468396	-1964.4876924250357	37.392685937001104	1.0	1.2135701664521084	0.7749977735876636	0.2250022264123317	0.06275892983164608	-53.25292521823185	0.04067882212066903	0.8861455838138437	0.037918778372936085	44.63594146238623	0	0.0	4.64696728714945
70400000	-2002.3069929718727	-1966.3676255449657	-35.93936742690708	-1966.3676255449657	15.727695885851805	1.0	1.1387997551813147	0.75660078165454	0.24339921834545888	0.08750572810674688	-34.800567671725766	0.07241476832200718	0.903524906677594	0.009080459899215194	15.89553309178953	0	0.0	4.316158110786537
70410000	-1987.66162344421	-1956.5041176133616	-31.157505830848287	-1956.5041176133616	17.400618459014634	1.0	1.7432705674642381	0.7873960124617805	0.21260398753821488	0.111470319066455	-29.41423526338405	0.2572525485464991	0.7561659443619579	0.0018372807972729089	18.375866910237153	0	0.0	4.734104744417838
70420000	-2029.3395554446085	-1974.0876899368202	-55.25186550778837	-1974.0876899368202	24.472355116386492	1.0	1.4346521492837905	0.7819338075055475	0.2180661924944576	0.05571516071526521	-53.817213358504574	0.08994847620067915	0.7465011140092793	0.0823695185904897	44.882538924044056	0	0.0	4.530375668770141
70430000	-2009.8684568588815	-1961.786921097309	-48.081535761572376	-1961.786921097309	23.48420211022404	1.0	1.7153233655410878	0.7787621280297852	0.22123787197021022	0.06214352042639459	-46.36621239603129	0.24033710275452652	0.3594557143197665	0.11497358975053094	30.921573783611294	1	0.0	4.331276565283344
70440000	-2008.3724264199657	-1964.6804769456467	-43.691949474318996	-1964.6804769456467	18.96413290223569	1.0	1.1961535793261027	0.7626581408208434	0.2373418591791556	0.07638959485417088	-42.495795894992895	0.2199460395443036	0.4737816159375935	0.05449368685904461	24.540268316583663	0	0.0	5.213115950955283
70450000	-2028.8036390390605	-1963.495480649906	-65.30815838915443	-1963.495480649906	47.52420121224385	1.0	1.3653909098627792	0.7836146814013412	0.21638531859865426	0.03754280349169626	-63.942767479291646	0.0540765017078093	0.6446792916530324	0.0837015507534088	47.854591504807786	0	0.0	4.812002472872336
70460000	-2003.2121047766998	-1969.4539942142544	-33.75811056244534	-1969.4539942142544	10.913177152895264	1.0	1.854974890059283	0.7644890789671575	0.23551092103284868	0.07957429471162118	-31.903135672386057	0.3208384552497427	0.2790105643378507	0.14593735918884315	11.233327846565121	1	0.0	4.403452448452332
70470000	-2001.709991148368	-1970.9622769372952	-30.747714211072807	-1970.9622769372952	13.34318910262941	1.0	1.6058862191796688	0.7481578422249751	0.25184215777502994	0.10428802083309192	-29.141827991893138	0.19111698710466607	0.7412164488165169	0.012242606945627928	14.29312450699948	0	0.0	4.312263581098446
70480000	-2026.0675399340555	-1972.6397884763965	-53.427751457658935	-1972.6397884763965	23.01039768485248	1.0	2.0000282676376235	0.7655436801403885	0.2344563198596176	0.05184512798021128	-51.42772319002131	0.15295621859232175	0.457396728841976	0.03220100384078454	33.041721499591226	1	0.0	4.535274436067809
70490000	-2019.807068311533	-1961.2141012117008	-58.59296709983216	-1961.2141012117008	22.503933442188874	1.0	1.8141750017141307	0.7530718848700401	0.2469281151299555	0.04809140894101167	-56.778792098118025	0.21227916295012242	0.031503494580079096	0.7557056534665741	41.3785053883371	1	0.0	5.006776757950663
70500000	-2026.0337248208627	-1961.2667007067375	-64.76702411412515	-1961.2667007067375	36.873448240082396	1.0	1.5259963425093026	0.7531297458837496	0.24687025411624597	0.031732866965446895	-63.24102777161584	0.10704530275186748	0.6492529836054618	0.03351843471984846	46.34909747033146	0	0.0	4.44648669465784
70510000	-1997.8242487216712	-1961.0359097003313	-36.78833902133986	-1961.0359097003313	13.75181522438608	1.0	1.4758276174445695	0.7576007016742635	0.24239929832574128	0.08805839438283065	-35.312511403895286	0.4155863114180754	0.45523073969955125	0.12818319636453288	14.26065985860354	0	0.0	5.143773365452787
70520000	-2005.1387261586137	-1959.8769165706972	-45.26180958791663	-1959.8769165706972	19.088575481232837	1.0	1.4758276174445695	0.7851164630759783	0.21488353692402662	0.07386121988443559	-43.78598197047206	0.05849284354673274	0.9205120963128371	0.034307541992537535	34.255686433740976	1	0.0	4.607627044920858
70530000	-1993.6745858288728	-1959.6074843344952	-34.06710149437754	-1959.6074843344952	14.35006794018432	1.0	1.5320199378577226	0.7768617409935972	0.22313825900640893	0.08999974476875554	-32.53508155651981	0.20403902010944272	0.6707463296084245	0.007659715207626415	14.506294479919475	1	0.0	4.518076792976091
70540000	-2026.8382453072575	-1964.3261688348196	-62.512076472437926	-1964.3261688348196	37.45199177159586	1.0	1.1749157994655148	0.7835023636006783	0.21649763639932068	0.04042069830026459	-61.33716067297241	0.0831996167230264	0.6237220709937102	0.018112952130934758	68.52071840805387	0	0.0	4.7828117811152575
70550000	-1999.1503977550117	-1965.9704822194692	-33.17991553554247	-1965.9704822194692	14.291853731942863	1.0	1.3050126290346729	0.7708851306332685	0.22911486936673636	0.12076986489622232	-31.8749029065078	0.27796760984992996	0.7073664662134089	0.014468224616188038	18.834318123269878	0	0.0	4.424071694911959
70560000	-2001.0943475708639	-1962.295411837339	-38.79893573352476	-1962.295411837339	12.058788739051643	1.0	1.6683052090949453	0.7489950448076752	0.2510049551923205	0.06954327808475559	-37.13063052442981	0.31079991321618394	0.46670888151694406	0.026273768516569606	12.48544210698014	1	0.0	4.425523513104201
70570000	-1998.6895438735983	-1959.7269448515722	-38.962599022026154	-1959.7269448515722	20.81731298639443	1.0	1.4088976985393171	0.7682924824767957	0.2317075175232091	0.10184094394221721	-37.553701323486834	0.13578321115665282	0.7529847801809358	0.007257130460982946	25.3969020694392	0	0.0	4.349658935805321
70580000	-1996.2446984460057	-1960.725665436248	-35.519033009757855	-1960.725665436248	15.701098220860727	1.0	1.8417042059799056	0.7635545358789507	0.23644546412104497	0.10997230183984291	-33.67732880377795	0.31224292583515884	0.5203280364647993	0.08847354848065417	20.479822491513012	0	0.0	4.494147898728873
70590000	-2015.9085306133948	-1961.5477918161673	-54.360738797227484	-1961.5477918161673	32.71052083869051	1.0	1.345314144079427	0.7791756664836833	0.2208243335163123	0.04690571527201756	-53.01542465314806	0.08862054371941194	0.747631278182745	0.006087517354429801	43.89593279076294	0	0.0	4.7711234464330285
70600000	-2018.8794336249082	-1966.846639894354	-52.03279373055415	-1966.846639894354	18.37722329737556	1.0	1.9858501088318965	0.7437522063965063	0.2562477936034985	0.04953833603494195	-50.04694362172225	0.32886644420672584	0.04869222855554719	0.09060891042061697	24.92261465435893	1	0.0	4.71944387527928
70610000	-2037.0130397433404	-1975.0102655475353	-62.00277419580522	-1975.0102655475353	45.584479653751366	1.0	1.188457709972602	0.7835766953936087	0.21642330460638676	0.03594885668860867	-60.81431648583262	0.0328132270804597	0.8746678924699173	0.005474396245882587	59.39198440314817	0	0.0	4.7919284131051585
70620000	-2007.5761873034	-1963.8444489158492	-43.731738387550806	-1963.8444489158492	20.985405200112915	1.0	1.1930285177301982	0.7864819467408855	0.21351805325911935	0.07210878911608344	-42.53870986982061	0.1696129203560755	0.4193928609350827	0.020447428544472467	23.51681535377878	1	0.0	4.3175475233228084
70630000	-2012.5395334283417	-1975.2820209326026	-37.25751249573914	-1975.2820209326026	15.765116998320417	1.0	1.091727078342218	0.7632289344254068	0.23677106557458866	0.11657591078203064	-36.165785417396926	0.31648809557209784	0.34389784903893666	0.0383510718118862	16.63735953526672	0	0.0	4.315536467776571
70640000	-2010.58386718696	-1965.8603235668834	-44.72354362007672	-1965.8603235668834	15.275501194843603	1.0	2.032496439500801	0.7731571797759577	0.22684282022403787	0.06408159064350998	-42.691047180575914	0.1558004038631749	0.67414527518171	0.08070140054727235	26.75973734817358	1	0.0	4.938958923916023
70650000	-2005.105894574837	-1968.3715386421734	-36.73435593266373	-1968.3715386421734	12.582708795727973	1.0	1.265513530268563	0.773522785640637	0.2264772143593585	0.11296843398454165	-35.46884240239517	0.2135617475224291	0.44310031013586443	0.1650641877113205	12.999245521850627	0	0.0	5.028879674043004
70660000	-2007.982614728563	-1960.02268243717	-47.95993229139288	-1960.02268243717	23.782824736473334	1.0	1.1870330859485225	0.7881705419362159	0.21182945806377956	0.0673213241390149	-46.77289920544436	0.17472004627439872	0.7269091111976972	0.03495851283190975	30.201464049879597	1	0.0	4.626150187935089
70670000	-2001.385588930033	-1968.4592301291482	-32.92635880088472	-1968.4592301291482	12.133147810654028	1.0	1.384687298184569	0.7591090758228001	0.24089092417720492	0.11433376609668564	-31.541671502700154	0.24897390030694003	0.7119620013387372	0.030575619145536272	18.899833597304042	0	0.0	4.641129537853041
70680000	-1999.8223729659003	-1958.1732104932973	-41.64916247260289	-1958.1732104932973	25.16343365829409	1.0	1.411417347347624	0.7823090437634626	0.21769095623653295	0.0822041259251008	-40.237745125255266	0.140446095520147	0.8103119581456255	0.020830452849001587	29.53125536352593	1	0.0	4.31464180894246
70690000	-1997.86308315688	-1964.7522595376656	-33.11082361921441	-1964.7522595376656	10.759707404517084	1.0	2.119779222097009	0.7827801571564167	0.2172198428435882	0.0844284708072099	-30.9910443971174	0.20911680828563606	0.8123853913614989	0.005067096911281766	10.889109802589248	0	0.0	4.496178227396224
70700000	-2009.7891986311026	-1962.4211034453351	-47.36809518576744	-1962.4211034453351	30.165251894736873	1.0	1.4538056901234517	0.7656238529674121	0.2343761470325869	0.06628705284797873	-45.914289495643985	0.09257827493231419	0.7643881359318964	0.01040949329702671	38.58515764363647	1	0.0	4.744738706634143
70710000	-2023.5172204393523	-1957.4706194555936	-66.04660098375862	-1957.4706194555936	55.10614883696511	1.0	1.5681767982138397	0.786514319492258	0.21348568050774694	0.03831205969068174	-64.47842418554478	0.0924299071340042	0.5857980513807847	0.06718667420295955	55.59232751235861	0	0.0	4.402344825465849
70720000	-2003.0750442143244	-1964.0961443977708	-38.97889981655353	-1964.0961443977708	17.51922426806071	1.0	1.4350551648235526	0.7725073577348244	0.22749264226517468	0.0770469826989756	-37.54384465172998	0.22041286991041822	0.5703918471904252	0.02543263109447079	19.58556142130802	1	0.0	4.460904115642168
70730000	-1997.7171667305672	-1962.6103157548807	-35.10685097568638	-1962.6103157548807	12.311334126191515	1.0	1.468172638633873	0.764603559908383	0.23539644009162197	0.0907835426294203	-33.638678337052504	0.32264661700372377	0.172586416575098	0.1157388484793491	14.411009752312495	1	0.0	4.476050449536871
70740000	-2039.6491836273378	-1968.6764753219768	-70.97270830536098	-1968.6764753219768	44.55223476782955	1.0	1.6767653731611634	0.7584686355402017	0.24153136445979748	0.03286949000966564	-69.29594293219982	0.1152464933940989	0.6165761656085277	0.0069880989759860575	76.21820064418472	0	0.0	4.483640631264666
70750000	-2036.1675363786662	-1964.2961358030805	-71.87140057558568	-1964.2961358030805	66.01472933419102	1.0	1.3935024343272282	0.7584686355402017	0.24153136445979748	0.028035641299913313	-70.47789814125845	0.04234229984885982	0.7806235828800258	0.03557874625410881	66.04542674637675	0	0.0	5.141588651713499
70760000	-2013.2289214633267	-1963.7635357021438	-49.46538576118299	-1963.7635357021438	18.498563577440727	1.0	1.6624511160631723	0.7632940188699135	0.23670598113008176	0.04924960325424583	-47.80293464511982	0.20205589415707653	0.3488491020734674	0.0825488121767661	19.690906917871523	0	0.0	4.514411478512427
70770000	-2018.7162008731168	-1963.4463002372565	-55.26990063586034	-1963.4463002372565	23.97992252734815	1.0	1.7185675970889918	0.7375103236338715	0.26248967636612386	0.05465319415071484	-53.55133303877135	0.2127003326567619	0.3055324043365571	0.03169651058608119	41.23158700468537	1	0.0	4.320036526683464
70780000	-2001.3689267061513	-1965.12660190582	-36.24232480033127	-1965.12660190582	12.616008398113982	1.0	1.3111929514170095	0.7716561253090519	0.22834387469094333	0.09596266618754372	-34.931131848914255	0.6598684654655764	0.13726890081601292	0.38226005411379466	13.806759855640165	1	0.0	4.320036526683464
70790000	-2012.681092581298	-1965.9225024195603	-46.75859016173759	-1965.9225024195603	21.48517447385862	1.0	1.4336227249124565	0.7467748378325647	0.2532251621674346	0.07553473420319935	-45.32496743682513	0.27742614353622225	0.7009806260346471	0.016168699515455607	21.779909203882802	0	0.0	4.318730534180577
70800000	-2018.7868174854336	-1977.7772201154692	-41.009597369964474	-1977.7772201154692	14.805247237108814	1.0	1.7332843961983508	0.7845095000726301	0.21549049992736927	0.08217089653746884	-39.276312973766125	0.08850511821397537	0.8836132288151107	0.006863182882701193	36.6632258323844	0	0.0	4.442352707987034
70810000	-2015.7816088246716	-1960.8817274140793	-54.89988141059242	-1960.8817274140793	32.86890759192778	1.0	1.5428191084998548	0.7855811893054248	0.21441881069457464	0.054585471227501896	-53.357062302092565	0.1182830108415029	0.675124695774644	0.039977887801058355	34.40982737825124	0	0.0	4.463172758540489
70820000	-2039.694679090414	-1964.612167224563	-75.08251186585093	-1964.612167224563	54.41622349994631	1.0	1.8336660883091644	0.7632340173646004	0.23676598263540463	0.019812362908277256	-73.24884577754177	0.015717729083890308	0.9600794556152762	0.002706522642812251	65.45625281449834	0	0.0	4.897244068017721
70830000	-2026.9611282815617	-1966.152809958638	-60.80831832292378	-1966.152809958638	44.36918011580278	1.0	1.1584370675009132	0.765505475575365	0.23449452442463997	0.04405178405427261	-59.64988125542287	0.048590048020737894	0.8256843085933048	0.035904092407055735	80.74621200403118	0	0.0	5.042095910863628
70840000	-2013.1534499832742	-1967.4880262916233	-45.66542369165081	-1967.4880262916233	19.446430735978613	1.0	1.9916432087973948	0.7561074393207484	0.24389256067925655	0.0589336648154739	-43.67378048285342	0.12812369099844081	0.7038055594806062	0.01870885052869458	20.86179821590662	0	0.0	4.569867923546805
70850000	-2003.5186395399237	-1963.241448912666	-40.27719062725768	-1963.241448912666	23.804838532398534	1.0	1.9774431509295782	0.7798302052617723	0.2201697947382273	0.08014419909856238	-38.2997474763281	0.19820556926473434	0.7399729314113586	0.03127168404192692	24.519789849271103	1	0.0	4.33096190788752
70860000	-2009.9555680465658	-1964.9334472480823	-45.022120798483456	-1964.9334472480823	19.113399417791467	1.0	1.959793205810109	0.760315618470032	0.23968438152996743	0.06115819431159697	-43.06232759267335	0.23025583388376517	0.600621232077261	0.059634298220842465	19.39907215399648	1	0.0	4.366286068975872
70870000	-2027.243441406979	-1962.2360998691527	-65.00734153782622	-1962.2360998691527	53.67833482376602	1.0	1.6538001377112228	0.7842432369669853	0.21575676303300978	0.03616051430406702	-63.353541400115	0.04104534598047375	0.9177413110905334	0.0015664708623194937	92.35588617043481	0	0.0	4.682185691289907
70880000	-2005.5537623299924	-1966.4567877668007	-39.096974563191566	-1966.4567877668007	12.311949652959353	1.0	1.9062218302268255	0.7434139033041562	0.2565860966958488	0.07776571854741053	-37.19075273296474	0.2461304845484973	0.42980942639028696	0.08115297830986133	15.635959407534925	1	0.0	4.480196436605332
70890000	-2000.4911122804688	-1966.708416456304	-33.78269582416479	-1966.708416456304	20.24164092210019	1.0	1.1736158243513501	0.8031850602801242	0.19681493971987093	0.13543888645527466	-32.60907999981344	0.11822826284116615	0.852682263722917	0.010526482063772463	30.130810453047854	0	0.0	4.996147922007925
70900000	-2009.5781116997384	-1961.7465997828986	-47.83151191683993	-1961.7465997828986	23.006279347191512	1.0	2.03634593868609	0.7669396022237296	0.23306039777627535	0.05069604433398368	-45.79516597815384	0.15201887446098483	0.6292044735357221	0.025901685403558854	23.53500507853743	0	0.0	4.341786351881602
70910000	-2037.6226665683832	-1962.1986605602012	-75.42400600818192	-1962.1986605602012	81.75531148242439	1.0	1.0893835734491584	0.7826106930627449	0.21738930693725014	0.026926693283662772	-74.33462243473276	0.05119881467862153	0.6994265361774807	0.018605330915692386	84.5881547385672	0	0.0	4.673222426590221
70920000	-2024.3283794689705	-1967.0269938010329	-57.301385667937744	-1967.0269938010329	28.441215997616588	1.0	1.416646668994016	0.7618767955582385	0.238123204441761	0.05077315256326052	-55.884738998943725	0.0839282586727575	0.7691762488004324	0.018617370928002946	57.54025754896675	0	0.0	5.029367156811379
70930000	-2001.2546364154487	-1966.3395028858183	-34.915133529630296	-1966.3395028858183	16.324831583585638	1.0	1.416646668994016	0.7742017193614994	0.2257982806385001	0.11145615805300414	-33.49848686063628	0.23819279631624507	0.7721427912557023	0.030444582972616176	16.34890263775821	0	0.0	4.689382713129118
70940000	-2000.1354722300696	-1979.7797316852107	-20.35574054485892	-1979.7797316852107	7.927361474366985	1.0	1.9358270517263338	0.7997170286159575	0.2002829713840475	0.16451676910440882	-18.419913493132587	0.7574095085951387	0.1829515949855289	0.1682589030003417	8.60515706279681	1	0.0	4.362351432433955
70950000	-1998.4890784362385	-1964.116065111386	-34.37301332485264	-1964.116065111386	18.265255868888772	1.0	1.7790935450932828	0.7868730868234679	0.2131269131765371	0.11030647534364205	-32.59391977975936	0.04371009600775654	0.9340266886338727	0.012011817045567667	23.410455789660848	1	0.0	4.469894967293054
70960000	-2011.1747299727535	-1962.8068897374271	-48.3678402353263	-1962.8068897374271	23.78573165288467	1.0	1.5273476247607716	0.779881505807367	0.2201184941926279	0.06025361559627296	-46.840492610565526	0.22749496096390256	0.31755578062353734	0.03309993557642937	25.297740433379257	1	0.0	5.239313528920736
70970000	-2001.591895874736	-1966.1741077171198	-35.41778815761628	-1966.1741077171198	13.767062305629254	1.0	1.5423146493231485	0.7624593854781814	0.2375406145218236	0.07793232961633877	-33.87547350829313	0.21735678305657136	0.7179016133544774	0.012835889642501791	17.26520868850299	0	0.0	4.908356250607712
70980000	-2024.6462705108927	-1968.513987067643	-56.13228344324965	-1968.513987067643	24.28963913424813	1.0	2.021073843704957	0.7812725856307934	0.21872741436920612	0.046230548329657055	-54.111209599544694	0.1066831993019498	0.6273137315307511	0.018208251251660684	49.73752546239451	1	0.0	4.447742272103053
70990000	-1996.7292363598679	-1963.2555600093276	-33.47367635054018	-1963.2555600093276	9.974389907690847	1.0	2.115876985321869	0.7666756047414612	0.2333243952585382	0.08027165285644872	-31.357799365218312	0.4274508961062515	0.15217027012951181	0.32956351021489955	10.576813405994237	1	0.0	4.343500092863151
71000000	-2026.6223831188765	-1964.9974099614105	-61.624973157465924	-1964.9974099614105	32.965299310611556	1.0	1.339117282479988	0.7772664942305576	0.2227335057694374	0.0351641645204327	-60.285855874985934	0.09411097791246249	0.7707599142472652	0.02320181014587286	35.49436465024337	0	0.0	4.949389707797662
71010000	-2030.8946276204751	-1969.7115405390023	-61.18308708147293	-1969.7115405390023	50.87623859932493	1.0	0.9914534913670109	0.785590670287996	0.21440932971200893	0.04830555747478257	-60.191633590105916	0.03239511420352137	0.940621308762164	0.0047259494137585146	62.1924538002065	0	0.0	4.768422670025943
71020000	-2002.6105914411535	-1962.7970014976358	-39.8135899435177	-1962.7970014976358	16.450785678035132	1.0	1.1361903977512524	0.7585576317878606	0.2414423682121344	0.09050256843047204	-38.67739954576645	0.08966959594560266	0.8002009608444528	0.030918182497779008	17.093301751594517	0	0.0	4.31598619860454
71030000	-2015.2344841428983	-1970.8968369918591	-44.33764715103912	-1970.8968369918591	17.895262627777853	1.0	1.6451517267639728	0.7407131289392305	0.25928687106077447	0.06626111687563391	-42.69249542427515	0.2821454129644748	0.37316511206822095	0.005974101759056899	22.342539850852457	1	0.0	4.603593098318858
71040000	-2020.6095042887555	-1972.023187625718	-48.58631666303735	-1972.023187625718	16.57493942263909	1.0	1.5908581177748975	0.7585576317878606	0.2414423682121344	0.05461115490710867	-46.99545854526245	0.20082508674680966	0.13375008188132878	0.5366533939305826	19.35766384755657	1	0.0	4.691165641173033
71050000	-2009.3672061875723	-1964.784314125306	-44.582892062266204	-1964.784314125306	12.989276629477965	1.0	1.5736091897369946	0.7679916081755584	0.2320083918244465	0.060431083194110564	-43.00928287252921	0.38280983371584754	0.11275311066563738	0.05233300225152144	12.989749515935145	0	0.0	4.493049223598928
