group,age
Kra-Dai,2.4223022689513862
Kam-Tai,2.4223022689513862
Tai-Yay,1.0107924832507895
Kra-Dai,2.558548083628129
Kam-Tai,2.558548083628129
Tai-Yay,1.1306937060184452
Kra-Dai,3.40213604351589
Kam-Tai,3.40213604351589
Tai-Yay,1.1098553114452487
Kra-Dai,3.2268997558349257
Kam-Tai,3.2268997558349257
Tai-Yay,1.0959442591336526
Kra-Dai,3.652804696298426
Kam-Tai,3.322259508480853
Tai-Yay,1.1482397036830894
Kra-Dai,4.894873162445915
Kam-Tai,2.065317410951756
Tai-Yay,1.8228747504074887
Kra-Dai,4.410005945794772
Kam-Tai,2.771669306682554
Tai-Yay,1.064561255980232
Kra-Dai,3.103251988984595
Kam-Tai,2.0864873704754925
Tai-Yay,1.0458361938131642
Kra-Dai,2.934651264438536
Kam-Tai,2.180749203728683
Tai-Yay,1.0382754155639062
Kra-Dai,3.1812647199346653
Kam-Tai,2.7515111654557014
Tai-Yay,1.1031436420067195
Kra-Dai,2.7304464914647744
Kam-Tai,2.4733841040078195
Tai-Yay,1.113681268714267
Kra-Dai,6.576206575556093
Kam-Tai,6.576206575556093
Tai-Yay,2.4207908441471098
Kra-Dai,6.174857123229282
Kam-Tai,6.174857123229282
Tai-Yay,2.1457760293801496
Kra-Dai,3.234793267301106
Kam-Tai,3.234793267301106
Tai-Yay,1.1148892557003642
Kra-Dai,3.7508344878727735
Kam-Tai,3.7508344878727735
Tai-Yay,1.9073336023364127
Kra-Dai,2.755708977845901
Kam-Tai,2.755708977845901
Tai-Yay,1.100059158753274
Kra-Dai,2.974845424540723
Kam-Tai,2.974845424540723
Tai-Yay,1.0017250769627406
Kra-Dai,2.98898337622318
Kam-Tai,2.2416964763482388
Tai-Yay,1.3565800523824345
Kra-Dai,2.7165455997410968
Kam-Tai,2.3978717137817482
Tai-Yay,1.461992198709921
Kra-Dai,3.851372271137149
Kam-Tai,3.822723635505979
Tai-Yay,1.5247232944615625
Kra-Dai,2.7588181623641495
Kam-Tai,2.4925968165781027
Tai-Yay,1.9252365476003213
Kra-Dai,3.330936046679559
Kam-Tai,2.7602607893019653
Tai-Yay,1.4968643762746925
Kra-Dai,4.825376772123712
Kam-Tai,4.825376772123712
Tai-Yay,1.6519962852724999
Kra-Dai,4.082659346638389
Kam-Tai,4.082659346638389
Tai-Yay,2.6966250109798278
Kra-Dai,3.214067987318257
Kam-Tai,3.214067987318257
Tai-Yay,1.7851479369444407
Kra-Dai,5.17110786856525
Kam-Tai,5.17110786856525
Tai-Yay,1.971210767591677
Kra-Dai,3.4275757581806023
Kam-Tai,3.4275757581806023
Tai-Yay,2.544057444987112
Kra-Dai,2.3003471461486384
Kam-Tai,2.3003471461486384
Tai-Yay,1.4335906198652766
Kra-Dai,2.491658778543779
Kam-Tai,2.491658778543779
Tai-Yay,1.5325334893933897
Kra-Dai,2.362868432625342
Kam-Tai,2.362868432625342
Tai-Yay,1.4246285183340246
Kra-Dai,2.4253378535630645
Kam-Tai,2.4253378535630645
Tai-Yay,1.5467726299092346
Kra-Dai,2.8762360788405195
Kam-Tai,2.8762360788405195
Tai-Yay,1.537806959998127
Kra-Dai,3.3744590398393037
Kam-Tai,3.3744590398393037
Tai-Yay,1.554997586368092
Kra-Dai,2.1007277920832323
Kam-Tai,1.8928560689825422
Tai-Yay,1.4062450662819137
Kra-Dai,13.573715507783312
Kam-Tai,4.6941277588885235
Tai-Yay,1.468968141032395
Kra-Dai,2.2513110092475137
Kam-Tai,2.2513110092475137
Tai-Yay,1.275743091456378
Kra-Dai,14.671319209570912
Kam-Tai,2.35588917808845
Tai-Yay,1.4987910771720347
Kra-Dai,2.7970928504797272
Kam-Tai,2.7970928504797272
Tai-Yay,1.1110685169466477
Kra-Dai,3.2046886374023984
Kam-Tai,2.7823136430022712
Tai-Yay,1.2107714365344242
Kra-Dai,3.245873170066304
Kam-Tai,1.959111651047119
Tai-Yay,1.1741460219973434
Kra-Dai,2.885570589434106
Kam-Tai,2.777045415960777
Tai-Yay,1.5530784844302243
Kra-Dai,2.1713248397403615
Kam-Tai,1.2603934118065305
Tai-Yay,1.0193170761903765
Kra-Dai,1.892158624687905
Kam-Tai,1.4794753590376468
Tai-Yay,1.1695593343191477
Kra-Dai,1.8970744911643267
Kam-Tai,1.8970744911643267
Tai-Yay,1.2001259809603493
Kra-Dai,2.2031282544567072
Kam-Tai,2.2031282544567072
Tai-Yay,1.1485435805202118
Kra-Dai,2.512880107961367
Kam-Tai,2.440665770443727
Tai-Yay,1.0450366288389108
Kra-Dai,2.427070793103827
Kam-Tai,2.427070793103827
Tai-Yay,1.035522327232189
Kra-Dai,1.8066669269078666
Kam-Tai,1.8066669269078666
Tai-Yay,1.0373370602644372
Kra-Dai,4.221977227617524
Kam-Tai,3.7917155058321588
Tai-Yay,1.4227120586749171
Kra-Dai,2.118752704481478
Kam-Tai,2.118752704481478
Tai-Yay,1.0192050770919068
Kra-Dai,2.7000551970824604
Kam-Tai,2.2661422317728497
Tai-Yay,1.1881672723748045
Kra-Dai,1.9034464172891332
Kam-Tai,1.7551970053629091
Tai-Yay,1.3083371931237802
Kra-Dai,2.8273693178137655
Kam-Tai,2.7692390088495005
Tai-Yay,1.2611361912146342
Kra-Dai,2.062823503986356
Kam-Tai,1.8251119788327526
Tai-Yay,1.1280564816883885
Kra-Dai,2.6124643600459296
Kam-Tai,1.9619488885879368
Tai-Yay,1.2147621726827122
Kra-Dai,3.2224236403493873
Kam-Tai,3.2224236403493873
Tai-Yay,1.4610702061175955
Kra-Dai,3.3792052481365213
Kam-Tai,3.3792052481365213
Tai-Yay,1.3120178850499848
Kra-Dai,2.9109010365272674
Kam-Tai,2.9109010365272674
Tai-Yay,1.2793615877967022
Kra-Dai,4.319503134504345
Kam-Tai,3.8548668359724605
Tai-Yay,3.240158380392998
Kra-Dai,6.19408323158242
Kam-Tai,3.9196275990002425
Tai-Yay,1.5316050268220867
Kra-Dai,2.974791107146111
Kam-Tai,2.974791107146111
Tai-Yay,1.7855010875297974
Kra-Dai,3.3593400938502884
Kam-Tai,2.223386030799596
Tai-Yay,1.4717315879725255
Kra-Dai,3.341056901039582
Kam-Tai,3.341056901039582
Tai-Yay,1.5483313914828871
Kra-Dai,3.3831544965121827
Kam-Tai,3.0463373455042846
Tai-Yay,1.4175996609315111
Kra-Dai,2.8370924262187525
Kam-Tai,1.8072783551656193
Tai-Yay,1.3049137815085152
Kra-Dai,3.2205065299092097
Kam-Tai,2.246900542520272
Tai-Yay,1.4634470853024837
Kra-Dai,4.732133829933576
Kam-Tai,4.732133829933576
Tai-Yay,1.760980977247625
Kra-Dai,5.003220940573631
Kam-Tai,2.3854873981539204
Tai-Yay,1.8873323682432708
Kra-Dai,6.438832601021322
Kam-Tai,3.6809981707147887
Tai-Yay,1.9109552541574208
Kra-Dai,7.238463552183028
Kam-Tai,6.172183819975824
Tai-Yay,1.784346741244292
Kra-Dai,4.904015461881604
Kam-Tai,3.7081996098062313
Tai-Yay,2.3034034271286026
Kra-Dai,5.732927492102864
Kam-Tai,4.44265048465445
Tai-Yay,2.123696733773736
Kra-Dai,6.669345186273831
Kam-Tai,4.850214720650039
Tai-Yay,1.623863323899978
Kra-Dai,4.654069875479978
Kam-Tai,2.4331912740768216
Tai-Yay,1.6171210439575754
Kra-Dai,3.8803314812280174
Kam-Tai,2.531490493882197
Tai-Yay,1.740675312461522
Kra-Dai,3.3809847392233907
Kam-Tai,2.6365788360389524
Tai-Yay,1.6199827424720497
Kra-Dai,4.095771000431488
Kam-Tai,2.660649844238764
Tai-Yay,2.0608132360676175
