group,age
Kam-Tai,2.6809825382700003
Tai-Yay,1.9030830393700002
Kra-Dai,5.4615106505
Kam-Tai,2.7541715851000004
Tai-Yay,1.9447744725000002
Kra-Dai,4.409249311
Kam-Tai,2.4077473786
Tai-Yay,2.0615645917
Kra-Dai,4.4661105897999995
Kam-Tai,2.3252640500999995
Tai-Yay,1.9110606580999994
Kra-Dai,3.9559248059
Kam-Tai,1.6436718755
Tai-Yay,1.4388820769000001
Kra-Dai,3.5974450041800003
Kam-Tai,1.57183421628
Tai-Yay,1.5133389332
Kra-Dai,2.8384307044399995
Kam-Tai,1.5136430421399993
Tai-Yay,1.4638050477999993
Kra-Dai,3.6594833191999996
Kam-Tai,2.0210437202
Tai-Yay,1.6060210294999995
Kra-Dai,3.4015070768
Kam-Tai,1.9322815614000002
Tai-Yay,1.6045216293000002
Kra-Dai,3.3498447843100005
Kam-Tai,2.1419759325100003
Tai-Yay,1.9080032250100005
Kra-Dai,3.088389306063
Kam-Tai,2.229603733163
Tai-Yay,1.562809440763
Kra-Dai,5.5709166411030004
Kam-Tai,2.6994693458030006
Tai-Yay,1.9612759544030007
Kra-Dai,5.5814179888
Kam-Tai,2.9672208283
Tai-Yay,2.0963106998
Kra-Dai,8.319379930629998
Kam-Tai,3.205662003229998
Tai-Yay,2.215145099329998
Kra-Dai,7.765158789269999
Kam-Tai,4.730151880269999
Tai-Yay,2.081189728269999
Kra-Dai,6.15137199627
Kam-Tai,4.02570599137
Tai-Yay,2.1063297633699998
Kra-Dai,4.688126195700001
Kam-Tai,3.2706411433000007
Tai-Yay,1.8837300813000004
Kra-Dai,4.2230835825
Kam-Tai,2.3514898055
Tai-Yay,1.9423321229
Kra-Dai,3.9197766578000004
Kam-Tai,2.6204363033000004
Tai-Yay,1.7115454472000002
Kra-Dai,5.051880045
Kam-Tai,3.2972211577999997
Tai-Yay,2.1143700628
Kra-Dai,6.7658258671
Kam-Tai,3.2459472190000005
Tai-Yay,2.2414389630000002
Kra-Dai,4.705231606100001
Kam-Tai,2.8004629160000007
Tai-Yay,2.219252208600001
Kra-Dai,5.3845069128
Kam-Tai,4.1757057214
Tai-Yay,2.5230612581
Kra-Dai,3.65156648213
Kam-Tai,2.68976864513
Tai-Yay,2.05668503373
Kra-Dai,4.2412325033
Kam-Tai,2.4384352237
Tai-Yay,1.5688587742999998
Kra-Dai,4.0110544739
Kam-Tai,2.7885171346999997
Tai-Yay,2.1151255844
Kra-Dai,4.882233555370001
Kam-Tai,2.426444484970001
Tai-Yay,1.921863815270001
Kra-Dai,4.56779660826
Kam-Tai,2.17482233616
Tai-Yay,1.73753901226
Kra-Dai,5.882217445199999
Kam-Tai,2.6477703411999993
Tai-Yay,2.2669301917999993
Kra-Dai,3.8289513774
Kam-Tai,2.2317105834
Tai-Yay,1.8441914512000002
Kra-Dai,4.3268413981
Kam-Tai,2.2527117706000004
Tai-Yay,2.0302466633000003
Kra-Dai,5.453584899375
