k,p
5.9304907796224375,0.001
7.219427694184374,0.001
6.845209271851008,0.001
6.771309097652935,0.001
6.08535607960914,0.001
7.462609826920068,0.002
5.292467687705071,0.001
6.908361775602122,0.001
6.992158150391919,0.001
6.757807841055013,0.001
5.721935769692485,0.001
5.55711804230087,0.001
5.87891518400218,0.001
5.860054631129178,0.001
4.785463191057558,0.001
6.814731585298688,0.001
6.1270611540422575,0.001
6.855723949441484,0.001
6.000030879361214,0.001
5.36044602760205,0.001
6.06264691471061,0.001
5.562338207415766,0.001
6.494516132242242,0.001
5.986968860888747,0.001
6.608248133206981,0.001
6.953993752073886,0.001
5.676047469044648,0.001
6.287937968967309,0.001
6.0863869437424105,0.001
5.330650932085014,0.001
7.5951406402758925,0.001
6.0614338795961595,0.001
7.181103151932531,0.001
5.78365284685351,0.001
5.98561288553063,0.001
6.213418999646183,0.001
5.360446473933724,0.001
5.060633054398702,0.001
6.225569669978384,0.001
6.382819048920584,0.002
6.170777287329874,0.001
6.174238279536775,0.001
4.9060245942992,0.001
5.344080972977637,0.001
6.178995003307166,0.001
4.42903681623651,0.001
6.380314814150327,0.001
5.170618150741997,0.001
5.987903789472792,0.001
5.920198342479588,0.001
5.364596034911101,0.002
5.6521928210523065,0.001
5.71382108225942,0.001
6.413789838571743,0.001
5.239519124426315,0.001
6.8359692409100825,0.001
6.091913820879199,0.001
5.800826491055333,0.001
6.3659108234428,0.001
6.799232707973569,0.001
6.385051495906452,0.001
6.370877731076823,0.001
6.451016545291696,0.001
6.564155894631594,0.001
5.625905016869811,0.001
6.400572932092293,0.001
6.928958553506365,0.001
6.807319101807445,0.001
5.598781931995785,0.001
6.341815538495052,0.001
5.161046842202398,0.001
6.218157738379257,0.001
5.80048592570064,0.001
5.874070882360036,0.001
5.632072132501131,0.001
5.134119494724807,0.001
5.1992292914617435,0.001
6.1864396117195755,0.001
6.092656188166581,0.001
7.017928234011841,0.001
5.667447118666385,0.001
6.1006160216918675,0.001
4.304263611227229,0.001
5.712336521950302,0.001
7.411624364771096,0.001
6.061364626912192,0.001
5.513729746563141,0.001
5.329077360439665,0.001
6.818652515341826,0.001
5.129445073885091,0.001
6.2117751117728135,0.001
6.5064018072715175,0.001
4.7237704067687805,0.001
6.648248185616219,0.001
5.054720546501425,0.001
6.585037134393311,0.001
7.5350727354396945,0.001
5.962878810168821,0.001
6.3842467894660615,0.001
5.497014409433132,0.001
6.710866161548152,0.001
5.415150575749807,0.001
6.772075135301568,0.001
5.798619001813839,0.001
5.70662093865647,0.001
5.996719031160317,0.001
5.799197061354478,0.001
6.185578080413996,0.002
5.888682527374669,0.001
5.624040176254294,0.001
6.327453017086029,0.001
6.408248110542887,0.001
5.091715906488098,0.001
5.7192690309404615,0.001
6.111321351018161,0.001
6.440956506327857,0.001
6.049809349581954,0.002
6.67485475483385,0.001
6.6946962132701815,0.002
6.301762112712918,0.001
6.776974574216762,0.001
6.211643950771922,0.001
6.3308237763157535,0.001
5.927436978946308,0.001
5.642947550340712,0.001
7.149877986662488,0.001
5.538210841847002,0.001
5.2248117396458,0.001
6.071253749016054,0.001
4.596996616685804,0.001
4.304322871464353,0.001
5.212118422731352,0.001
6.7565484477427225,0.001
4.78019038058131,0.001
4.353369134967225,0.001
3.6442897900600824,0.001
4.465272912992012,0.001
5.405365382410482,0.001
4.052531721599913,0.001
4.239342859988932,0.001
5.0166316112153595,0.001
3.804773669668369,0.001
4.829137256228773,0.001
3.977843602051522,0.001
4.618091904588121,0.001
5.782948067619908,0.001
5.36484888713644,0.001
5.770368223493704,0.001
4.639660470502941,0.001
6.455032368671299,0.001
5.449179478985239,0.001
4.284469547652748,0.001
7.7248015277085456,0.001
5.165385828404163,0.001
4.88734365234918,0.001
5.162556177417775,0.001
5.92819584698353,0.001
3.983544927092908,0.001
4.922371791108702,0.001
3.676375459417853,0.001
4.019715135173177,0.001
5.489981222111985,0.001
4.7032194992469245,0.001
6.478904443632532,0.001
5.185448045479345,0.001
5.522990816443424,0.001
6.770969400821089,0.001
5.9112321341865455,0.001
7.054763034029238,0.001
7.251714449010226,0.001
4.609731223213151,0.001
6.028290601667481,0.001
5.285456547766236,0.001
6.641630397564115,0.001
6.016684674194457,0.001
5.614807814625186,0.001
6.407616949375104,0.001
5.835775643580009,0.001
6.53560932225685,0.001
5.98503630995705,0.002
6.047923658312663,0.001
6.335709934379998,0.001
6.1254253103463965,0.001
6.925757572539317,0.001
7.887479667071723,0.001
7.741878555072265,0.001
6.512814294753271,0.001
6.872742544959685,0.001
6.231812920840091,0.001
4.932296180374793,0.001
5.117861240266969,0.001
5.145717416694895,0.001
6.04627936626548,0.001
4.691982536372051,0.001
4.311578027863356,0.001
3.9440457389468997,0.001
3.6711865976508014,0.001
3.9410058995922506,0.001
3.0865763194040285,0.001
6.506009434867976,0.001
4.70114317218298,0.001
5.795703102895188,0.001
7.674669586529637,0.001
5.818654738187253,0.001
6.242546232618489,0.001
7.196679760325702,0.001
6.74266490342578,0.001
6.5529091738568335,0.001
6.592226063460042,0.001
6.703378025415121,0.001
7.018028783453629,0.001
6.618693075825101,0.001
5.317511733685414,0.001
5.533959645091735,0.001
6.3869877602321194,0.001
6.75406506642275,0.001
5.316376017499236,0.001
6.038218499133816,0.001
7.457179133923812,0.001
6.231640806397085,0.001
6.602117392043073,0.001
6.138774046481294,0.001
7.965190832178576,0.001
5.906065390753517,0.001
6.133874462860951,0.001
6.468943327736474,0.001
5.7139841269267455,0.001
7.132191964305005,0.001
6.657531670495022,0.001
4.289366664095033,0.001
6.048146058711741,0.001
6.720339103692831,0.001
5.262878747026266,0.001
5.875050502084229,0.001
6.939097790739938,0.001
6.643369759023029,0.001
5.861306640908441,0.001
4.199658433994811,0.001
4.311728467592865,0.002
5.3163377909564025,0.001
5.850654206133115,0.001
3.8445677060351606,0.001
4.062311875485058,0.001
3.8405271082852064,0.001
4.778848461656849,0.001
3.947260519988904,0.001
4.4318610085457575,0.001
5.857249493953971,0.001
4.901178411548537,0.001
4.736163012684441,0.001
5.95998570966113,0.001
5.525329715726679,0.001
4.991114163086414,0.001
5.988196015812922,0.001
5.923490195694239,0.001
6.936490298511067,0.001
6.746751954784115,0.001
5.933215729035464,0.001
6.224174037705841,0.001
6.109233100655214,0.001
5.743483855190035,0.001
6.204504492863114,0.001
5.879516941411021,0.001
5.912724166881195,0.001
5.701358911916133,0.001
5.327652346007637,0.001
5.819164495714704,0.001
4.801036245967116,0.001
6.934519817171556,0.001
7.168986530551392,0.001
5.300648913021643,0.001
5.478655687848511,0.001
5.679369740406233,0.001
5.548682398029374,0.001
6.732931890511005,0.001
5.817582925455727,0.002
6.740366792393524,0.001
6.570595418412806,0.001
7.395565843451681,0.001
5.916155332363767,0.001
6.65250692815399,0.001
5.954106141234245,0.001
6.722596326866567,0.001
5.852390459815993,0.001
5.92968275934421,0.001
5.902681617095947,0.001
5.988839336082003,0.001
5.188558259247392,0.001
6.035330732532294,0.001
6.488207863069614,0.001
5.7325024516114835,0.001
5.206194046173713,0.001
5.582655462581809,0.002
5.516359404980284,0.001
5.495342086484379,0.001
6.3753409910594,0.001
6.163463227975602,0.001
5.940979304895883,0.001
4.428661830945786,0.001
4.859221841283387,0.001
4.8216770333328345,0.001
5.496628943238495,0.001
6.130734638817938,0.001
4.870307408443341,0.001
5.289916187953095,0.002
6.099425311753289,0.001
5.536190161957984,0.001
4.49382891447232,0.001
6.967229179558588,0.001
6.795319417895283,0.001
5.76358590164916,0.001
5.956892497883403,0.001
8.115462302417244,0.001
6.224117979706619,0.001
6.3515460509445765,0.001
7.119707126986552,0.001
5.663829011242495,0.001
5.662824425086619,0.001
7.638586680615198,0.001
5.891865650135947,0.001
6.0860953424170425,0.001
5.617230192200798,0.001
7.007541365212544,0.001
7.808484537054437,0.001
6.538015401529965,0.001
6.77170669213441,0.001
6.751048372830247,0.001
6.688846484376443,0.001
7.129373987200398,0.001
6.718813417475842,0.001
6.57094885552201,0.001
6.746054771744252,0.001
5.249263282047725,0.001
7.433858451790768,0.001
6.185461134482745,0.001
5.283498007739502,0.001
5.587113310622535,0.001
5.090727112695679,0.001
5.436171401114339,0.001
6.15358436463241,0.001
6.232240718601711,0.001
4.880354332006405,0.001
6.917565799609408,0.001
5.770520607276452,0.001
6.483637508552857,0.001
7.123393757970586,0.001
8.09649730520722,0.001
6.884215910065886,0.001
6.140688780522144,0.001
6.041542680204923,0.001
5.329952565928849,0.001
5.781025616481722,0.001
5.427130274156349,0.001
5.982591248779878,0.002
5.177370841743339,0.001
7.244636547274118,0.002
5.197377553523391,0.001
7.4392129297342,0.001
5.391639715915492,0.001
6.295882635178742,0.001
5.855181318105081,0.001
5.685219562595736,0.001
6.198229203123755,0.001
6.2319045185751145,0.001
5.864435139089833,0.001
7.307371033787222,0.001
7.89371012024361,0.001
6.707259445997913,0.001
7.3290413349763925,0.001
5.65564802920464,0.001
7.208486997127388,0.001
5.838454040101765,0.001
5.846068704038926,0.001
6.79738738262579,0.001
6.4798725333601634,0.001
5.544706665823399,0.001
6.165765620129201,0.001
5.528692505084364,0.001
6.51664216001567,0.001
5.784182068861492,0.001
6.326215404488544,0.001
5.052697846812628,0.001
5.959105805466002,0.001
6.612084621536214,0.001
6.056364524526736,0.001
7.243026270992516,0.001
5.821177677876438,0.001
6.843108864643514,0.001
5.052735789509704,0.001
5.34180935516781,0.001
5.830217284916791,0.001
6.044063066504512,0.001
5.9940746737483135,0.001
7.166172268320383,0.001
6.434612274749427,0.001
5.369356487923369,0.001
5.876394461446753,0.001
4.85887772053826,0.001
5.696306536400698,0.001
6.873482882247943,0.001
6.66602227420337,0.001
6.391212974396007,0.001
6.944776330570536,0.001
6.173152248800104,0.001
5.4699998660652724,0.001
6.902326738967107,0.001
6.381402366973686,0.001
5.666263563846704,0.001
4.455290229190932,0.001
6.061585008110558,0.001
5.1761764011958995,0.001
6.011637474903694,0.001
6.472095193220058,0.001
6.41830262703257,0.001
6.456580878153447,0.001
7.39639226491963,0.001
5.819767817918289,0.001
4.721715990677026,0.001
5.640094689475142,0.002
5.462457435299645,0.001
4.670094656326611,0.001
4.448513082091203,0.001
4.860063010989134,0.001
5.516165827881687,0.001
6.079006579386472,0.001
5.683344227483465,0.001
5.745245142904111,0.001
6.699690112400904,0.002
5.011763050285388,0.001
5.651088085911093,0.001
6.385136635818295,0.001
6.559554389474325,0.001
5.515017080913244,0.001
5.671352854640431,0.001
6.383055476258131,0.001
6.522533121800485,0.002
6.5766788823514455,0.001
6.897717355793785,0.001
5.751959169470545,0.001
5.866412457422071,0.001
6.16241713726988,0.001
6.767381965910504,0.001
6.453357946797809,0.001
7.048647290089952,0.001
6.148418469469638,0.002
6.978331573681763,0.001
5.9020128640504295,0.001
6.467867845797453,0.001
6.089940740987954,0.001
5.547479249596852,0.001
5.364086923034078,0.001
6.301798241194482,0.001
7.120547243239565,0.001
7.262333199851899,0.001
5.8723347750634876,0.001
4.484140260156046,0.001
5.9285932184069665,0.001
6.406876454225794,0.001
6.072148132503901,0.002
5.940693739320406,0.001
5.358419392286854,0.001
5.680938639215829,0.001
5.901484953448626,0.001
7.011008027285391,0.001
6.696443062381857,0.001
4.916497798872052,0.001
4.737911400337162,0.001
5.966898876317162,0.001
6.514347060548107,0.001
7.4255958437841185,0.001
6.49518309349059,0.001
6.604059577929304,0.001
7.4944527442870355,0.001
6.3117290098338446,0.001
7.112978529159368,0.001
6.763804759422699,0.001
5.636463777390078,0.001
5.947468242504973,0.001
6.722754351664804,0.001
5.056303613803087,0.001
3.366035871426851,0.001
6.759952106744001,0.001
6.029921263329827,0.001
5.392818983193695,0.001
3.923281677854329,0.001
3.760166730047201,0.001
3.863632742082256,0.001
4.441320134280441,0.001
6.053226380850323,0.001
7.1412690280544595,0.001
6.6764644805395985,0.001
6.494613824024571,0.001
6.054494815340514,0.001
5.504181324450529,0.001
6.634507687687192,0.001
6.289494834430869,0.001
6.702944674944861,0.001
4.984038288289272,0.001
5.426909062049403,0.001
4.322735077527485,0.001
4.072281275865877,0.001
4.339159895845159,0.001
5.676699198021543,0.001
5.0089569257503435,0.001
6.0541273288118695,0.002
4.7382154212332255,0.001
4.633705949625822,0.001
5.543330484095755,0.001
5.097966036062908,0.001
6.097702273060648,0.001
6.0075266880868625,0.001
4.857398977876223,0.001
6.403510145502328,0.001
5.46086710184106,0.001
5.352002787904474,0.001
6.612386629344784,0.001
6.075312001137222,0.001
4.341282662030456,0.001
5.883141344612844,0.001
4.944975666704043,0.002
3.8710511590966523,0.001
4.378108778737773,0.001
4.297232240852074,0.001
5.631496826458935,0.001
5.2327609043033325,0.001
5.566604911529905,0.001
6.848521155852819,0.001
5.325248561154514,0.001
6.865725861596014,0.001
6.642785683679686,0.001
4.756690786304263,0.001
6.5889617989979365,0.001
5.88976679137179,0.001
6.700192739551029,0.001
4.824114929973656,0.002
6.401146023447928,0.001
6.5107991875713935,0.001
5.991400292846558,0.001
6.723964232522678,0.001
7.297824259496373,0.001
6.373622919468033,0.001
7.353561361434916,0.001
5.600766033331884,0.001
6.088368135535976,0.001
5.1498230727699,0.001
6.091078788540611,0.001
7.312130497337499,0.001
6.079748596491645,0.001
6.325356786965475,0.002
6.016819405833519,0.001
6.530472479433541,0.001
7.198219510962882,0.001
6.245532142407764,0.001
7.931862117582361,0.001
7.2466457006482985,0.001
5.99447412856806,0.001
4.896878220492388,0.001
6.100801637389699,0.001
6.300337375121325,0.001
5.8942563762497695,0.001
6.7617615736901,0.001
6.753285988222728,0.001
4.996200003531848,0.001
5.305840361967905,0.001
6.405761067255931,0.001
4.937266448947449,0.001
6.097426034901468,0.001
5.408551221232353,0.001
5.862971035271882,0.002
6.801325871670595,0.001
7.337670621731645,0.001
5.218105855879831,0.001
7.149485575918318,0.001
5.926963382516403,0.001
5.278049231989226,0.001
5.4637329632656515,0.001
5.4405773719947526,0.001
4.737028783745189,0.001
6.979989440966482,0.001
7.018605998756469,0.001
6.0833185955077855,0.001
4.638509192830547,0.001
5.9889314915248955,0.001
5.466910604521253,0.001
6.845277152662544,0.001
6.022015613199868,0.001
5.845069966435417,0.001
7.1854718907334325,0.001
6.103909835577525,0.001
7.313779565879025,0.001
5.531014374669431,0.001
6.297862057268997,0.001
6.646453845462611,0.001
6.7696525798118365,0.001
6.436505470193126,0.001
6.642518987090809,0.001
7.0577625663013634,0.001
6.1783670652087785,0.001
5.830905111503637,0.001
4.844284244379936,0.001
5.679817450961995,0.001
5.727447204853457,0.001
6.8738171424485595,0.001
6.502417427518724,0.001
7.231482919203475,0.001
5.611815033130474,0.001
5.582828880715193,0.001
6.745525588095526,0.001
6.887219494171426,0.001
7.018282016756968,0.001
6.055636481056429,0.001
5.863307756775765,0.001
5.633269251865173,0.001
6.491976068023633,0.001
5.4546574652951625,0.001
5.563838105150347,0.001
6.473939143905308,0.001
6.315433914201637,0.001
5.685493937557665,0.001
5.415478253053974,0.001
7.452135069600331,0.001
4.883198840164189,0.001
5.2792417834742515,0.001
5.2626185954280675,0.001
7.280597549167662,0.001
7.037458917842241,0.001
5.142286352853793,0.001
5.854414476241884,0.001
5.941527521725262,0.001
5.428686213084743,0.001
4.907378717818237,0.001
5.597912666178686,0.001
5.365894479112747,0.001
5.789956208290785,0.001
5.810661525467499,0.001
7.0389960512866,0.001
5.639878471531542,0.001
5.204634541011565,0.001
5.007563253358294,0.001
6.320576368057983,0.001
5.386716116390921,0.001
5.50925531400283,0.001
6.672845032994995,0.001
6.363960807388664,0.001
6.539447460586091,0.001
6.362861810330798,0.001
4.922008478730584,0.001
5.416146812543948,0.001
5.489249091988617,0.001
6.277095065109687,0.001
5.618771873022659,0.001
6.786148091914576,0.001
4.1848422575318205,0.001
4.6645744801196996,0.001
6.42089671965752,0.001
4.988034672352746,0.001
6.1062827804763655,0.001
4.876857239459523,0.001
5.35154049018694,0.001
5.980181377057045,0.001
4.717418497894906,0.001
7.119732717980616,0.001
6.362964423519484,0.001
5.9045704042426745,0.001
5.54030411247257,0.001
5.034429325274719,0.001
6.707318905942812,0.001
6.854845494835707,0.001
5.8792847400263435,0.001
7.09615759743715,0.001
6.135939957225028,0.002
6.546465820940637,0.001
6.644816505966494,0.001
6.421388744699957,0.001
6.461685627450442,0.001
5.506301816497788,0.001
6.4462049664459435,0.001
6.13553225117454,0.001
5.515179434336711,0.001
6.2906443327795625,0.001
5.8976125774934,0.001
6.651467760238705,0.001
6.8233028193919525,0.001
5.793999508471508,0.001
5.1813934105104344,0.001
6.013439454552482,0.001
6.600562886882001,0.001
6.757687824203521,0.001
4.916576897755453,0.001
5.0393712483152315,0.001
5.6110074489732735,0.001
6.384334726711787,0.001
6.139190738054082,0.001
4.268188152410744,0.001
5.781394431974197,0.001
7.341882027512584,0.001
4.780876355863827,0.001
5.038940976129621,0.001
5.237269014861906,0.001
6.140821101822723,0.001
6.231425321585629,0.001
4.819897294852328,0.001
6.686272482650656,0.001
5.400185069530681,0.001
5.971577063725664,0.001
6.801824313470685,0.001
6.147731894987399,0.001
6.434292643227334,0.001
5.4138974263362805,0.001
6.6216403085359605,0.001
7.378687840493701,0.001
6.67890490109504,0.001
5.950179987472264,0.001
5.192794505158742,0.001
5.992440542779812,0.001
6.118886579547144,0.001
6.516603995899192,0.001
5.9766021572816515,0.001
4.92435580918374,0.001
6.400330398768937,0.001
5.397730899897573,0.001
6.442750615595522,0.001
6.4002234888527925,0.001
6.055068809472191,0.001
5.477945048745234,0.001
4.717632048553886,0.001
4.529314615550489,0.002
5.65118059595292,0.001
5.257438904235218,0.001
5.320944349959798,0.001
5.773535295233887,0.001
7.43078060191136,0.001
7.505315556517709,0.001
7.423222583531142,0.001
6.6993115011560365,0.001
6.638278012439698,0.001
6.868622811125273,0.001
5.984365203562888,0.001
6.0210484768500985,0.001
6.4002965998206,0.001
5.703244949675417,0.001
5.4176490454205775,0.001
5.80870008554275,0.001
5.5863208087121,0.001
6.427184279975425,0.001
5.424710538689884,0.001
7.356607972565832,0.001
5.496868519195063,0.001
6.134228883132194,0.001
6.926698485647427,0.001
6.854712360087248,0.002
6.67302109243964,0.001
6.3755074304907,0.002
7.2217405367940435,0.001
5.644175480202631,0.001
6.56987962679346,0.001
6.287709193734397,0.001
6.64395638007134,0.001
6.819174365116066,0.001
7.424145863546961,0.001
5.356083924797181,0.001
5.499291043292283,0.001
5.933048936996057,0.001
4.505179085843715,0.001
4.23497565714149,0.001
5.055842341549545,0.001
6.498494496340855,0.001
5.613243753339706,0.001
5.177371787583121,0.001
5.088427814125831,0.001
5.11885057933443,0.001
7.070555227647377,0.001
6.189962463133901,0.001
6.991657471497873,0.001
5.804047665387727,0.001
5.759167397358751,0.001
6.1055898082367,0.001
6.056583496449698,0.001
5.840560791962305,0.001
5.774179537635759,0.001
6.38339356311642,0.001
4.995748752818234,0.001
5.215211313340348,0.001
5.17013552594667,0.001
6.803858555459506,0.001
7.096563553692439,0.001
6.046977989511759,0.001
6.377757493423394,0.001
6.471451076417667,0.001
4.243553367028994,0.001
5.22190251112438,0.001
4.843586439831068,0.001
5.285841991237958,0.001
4.589608235054397,0.001
5.33905315526982,0.001
3.73377043488402,0.001
4.396206004022142,0.001
4.9266100100189805,0.001
5.336091649549122,0.001
5.256492402097389,0.001
5.42979289745729,0.001
6.78093275356787,0.001
4.6988140772021705,0.001
7.41388079340785,0.001
5.017198016665157,0.001
5.773137467995364,0.001
6.4844895394165,0.001
5.8489645089909175,0.001
5.670996963201319,0.001
6.197896005817831,0.001
6.9801896367451,0.001
5.42426988781013,0.001
6.445226286514965,0.001
6.357458154242881,0.001
6.650667855834993,0.001
6.655919855094943,0.001
5.613351413204661,0.001
5.47540315567061,0.001
5.851222053985423,0.001
5.449424213466943,0.001
5.28243594350385,0.001
4.952535519388318,0.001
6.180529909322819,0.001
5.590691786603539,0.001
5.789090904983433,0.001
6.0754591158822135,0.001
6.945276105733213,0.002
6.207501693840255,0.001
6.223429114413094,0.001
5.748363966657421,0.001
5.972579499258912,0.001
5.339129595601555,0.001
6.358909559549212,0.002
6.485696659970248,0.001
4.956493824229162,0.001
6.311227418673151,0.001
6.436538454747807,0.001
5.210718109407866,0.001
5.841239508238244,0.001
5.7583913547468875,0.002
6.788540130237469,0.001
6.314372574697658,0.001
5.570165664723967,0.001
5.178199655284512,0.001
5.164100577810967,0.001
5.620168255037393,0.001
6.428518987387837,0.001
6.457035676587588,0.001
6.542141272039015,0.001
6.916351591755376,0.001
5.308675394570731,0.001
5.509998408842452,0.001
6.231324267176894,0.001
5.43708891812741,0.001
5.54995405755755,0.001
5.272079917630322,0.001
5.9884008459933185,0.001
5.143730175098048,0.001
6.86312675615825,0.001
6.060827656910015,0.001
5.497985414967256,0.001
6.976473224535933,0.001
7.311738522632113,0.001
6.82465748519888,0.001
6.023363859742858,0.001
5.665176102208309,0.001
5.988556638331059,0.001
7.01328169402647,0.001
6.530389757834334,0.001
5.23897338548331,0.001
6.495117811116917,0.001
6.374152861201667,0.001
5.959515824216437,0.001
6.764782972586714,0.001
6.731088013572831,0.001
6.452745454033992,0.001
6.976402932542734,0.001
6.683190502303729,0.001
6.366436331580159,0.001
5.343409971526591,0.001
5.676287890981747,0.001
6.700434903234269,0.001
6.886089816447246,0.001
6.65237717953611,0.001
6.375294901042791,0.001
5.915010688728951,0.001
5.476782358975502,0.001
7.089662363643729,0.001
5.355143634918671,0.001
5.9208266119366915,0.001
6.1375838688189015,0.001
5.865924924052129,0.001
4.10727308707466,0.001
4.406162947430097,0.001
6.7568853869287935,0.001
7.780634074802005,0.001
4.850958015898293,0.001
6.7597840696809675,0.001
5.946661521371642,0.001
7.112548996679703,0.001
4.063740429585372,0.002
6.7710254142079265,0.001
6.646896931022048,0.001
5.240570498870661,0.001
6.542237031604345,0.001
6.246510540249493,0.001
4.909000487051504,0.001
5.999647058989382,0.001
6.528904606041296,0.001
6.728785683985039,0.001
5.232815824017004,0.001
6.881997595202202,0.001
6.656628282081094,0.001
5.092163978248364,0.001
6.293449631421885,0.001
4.71003632891464,0.001
5.656104179850693,0.001
5.8642203599786455,0.001
6.804807346759916,0.001
6.375932888689236,0.001
5.724561731320193,0.001
6.343155451688302,0.001
5.611594385486237,0.001
4.94136842198523,0.001
6.3074134156202115,0.001
7.018168392432408,0.001
6.670533825941661,0.001
4.834055418741168,0.001
6.6159916082026395,0.001
6.320540815585695,0.001
6.073931154451331,0.001
6.069060728795498,0.001
6.4071026061115735,0.001
5.622217662421159,0.001
5.659692472923177,0.001
5.414100072232771,0.001
6.987129745863417,0.001
5.295165933714723,0.001
5.537020529653475,0.001
5.505221844775342,0.001
6.041877704683892,0.001
6.138264798775503,0.001
5.433797267605567,0.001
6.72022338297709,0.002
5.567899979345927,0.001
5.884880398607097,0.001
6.4864376629712055,0.001
6.880007536250901,0.001
5.367214009296399,0.001
5.227990620188151,0.001
4.921079306649618,0.001
5.3106834537671785,0.001
5.9751135616052595,0.001
5.4675289941641445,0.001
7.652763327941106,0.001
5.424662855964274,0.001
6.6184246280813275,0.001
4.9701918587423215,0.001
4.283945908640061,0.001
3.8057855673827494,0.001
6.6169526576513675,0.001
5.164131218835136,0.001
6.975369123494231,0.001
6.746076412346886,0.001
5.128032641019582,0.001
6.889463030377208,0.001
5.936064786646881,0.001
5.133839109907677,0.001
4.9954367519314555,0.002
4.8783417023756055,0.001
6.7139285051393225,0.001
4.060985363611817,0.001
5.551867826450161,0.001
5.993551249034365,0.002
6.6026823756001924,0.001
6.175531329771227,0.001
6.115090311857439,0.001
5.813042400909034,0.001
7.124992939613402,0.001
6.777546750903476,0.001
6.3176379356568875,0.002
6.328268460319253,0.001
6.379255411771764,0.001
5.2110805112159335,0.001
3.8419300549515363,0.001
5.729157165947303,0.001
5.436375344656807,0.001
4.829291848684839,0.001
5.628026759064777,0.001
5.69275925542256,0.001
6.5868090204797705,0.001
7.421379030134976,0.001
5.415288485931613,0.001
4.758495871663877,0.002
5.62383498492728,0.001
4.731886133451037,0.001
5.201355540286543,0.001
5.742372278031234,0.001
5.475179142403232,0.001
6.00263569674288,0.001
7.509293446847827,0.001
7.240570525245685,0.001
6.790153783675494,0.001
6.792357432845167,0.001
6.4839955784640075,0.001
5.644460485689755,0.001
5.854003187126241,0.001
6.125487934466991,0.001
6.657859819134021,0.001
7.4718882943173615,0.001
6.34757737793949,0.001
7.500323418734873,0.001
6.662018550807519,0.001
6.543200258804675,0.001
6.346310276831435,0.002
6.1739010762265725,0.001
5.931651130576757,0.001
6.537263510448246,0.001
5.3488558281076415,0.001
6.088894717091817,0.001
6.519325986279625,0.001
6.376284387649269,0.001
4.34044119591372,0.001
3.8876690519162533,0.001
4.873690529283124,0.001
4.53504582323483,0.001
6.482990125181918,0.001
6.512168854819364,0.001
4.095850617395088,0.001
4.494535839712283,0.001
4.913882959028179,0.001
6.614448802935264,0.001
6.176562727733089,0.001
6.822327873021453,0.001
6.226164185207195,0.001
7.368409084003465,0.001
6.961615965930507,0.001
5.579732050895135,0.001
7.431835603686586,0.001
6.750218552079089,0.001
5.968230584878013,0.001
6.425240771305511,0.001
5.698802344848916,0.001
5.0928058087588255,0.001
3.8794104662212505,0.001
4.924546162170876,0.001
4.988807579730917,0.001
5.7733462343705995,0.001
5.895449348801978,0.001
6.268633658614662,0.001
6.40127967184516,0.002
5.162789048951791,0.001
5.776903858766107,0.001
5.113730678206264,0.001
4.962938016715205,0.001
4.747790469900159,0.001
6.365497713219053,0.001
5.37152085452449,0.001
5.2934066954831405,0.001
4.918558170931265,0.001
5.214899878332436,0.001
5.3840727173039244,0.001
5.754120704248423,0.001
6.149222456457423,0.001
5.824728330198546,0.001
4.708762251406298,0.001
6.064976219266231,0.001
5.34738168683166,0.001
6.333022413468123,0.001
5.785424092221846,0.001
4.857343306391461,0.001
6.931680599332999,0.001
6.6972891080969,0.001
5.531126520894288,0.001
5.668356904305783,0.001
6.04044052216163,0.001
6.3649247910889235,0.001
5.547263072840109,0.001
5.94987317737963,0.001
4.442400704252209,0.001
4.7414249592811,0.001
6.04519702736325,0.001
3.7729398822205513,0.001
7.042716041756166,0.001
5.701179162308814,0.001
6.070545122040206,0.001
5.6022320793129685,0.001
7.90286679430268,0.001
6.47524549496281,0.001
7.222953553755521,0.002
6.302146299674469,0.001
4.859576206950556,0.001
6.462438036478754,0.001
4.714672593229376,0.001
4.594976295909067,0.001
5.162955691314012,0.001
6.811131758595352,0.001
6.324710753368098,0.001
6.74739309445362,0.001
5.079059324765457,0.001
6.584856802954214,0.001
5.929052163729938,0.001
5.456080319741455,0.001
5.544265409700065,0.001
6.0203699255773655,0.001
4.454158737209864,0.001
5.476542311360697,0.001
6.335406357848811,0.001
4.735694520825812,0.001
6.340068261893507,0.001
6.48703965099532,0.001
5.72080459482348,0.001
5.226279650932557,0.001
5.823139906788981,0.001
6.062224240441629,0.001
6.322204788148389,0.001
4.940007675511209,0.001
4.3696662993056155,0.001
7.493679289076238,0.001
5.5126636840608425,0.001
4.378552841971635,0.001
6.156621607423161,0.001
5.219058163981378,0.001
5.042655088665887,0.001
5.778003752262914,0.001
5.547657380658985,0.001
6.480898653606541,0.001
5.354092610401163,0.001
5.263608354330378,0.001
4.660777900249427,0.001
6.818477751229836,0.001
5.428723013574019,0.001
5.495915087285461,0.001
5.744236388736535,0.001
5.753731992924545,0.001
5.512905877956504,0.001
4.788815730344129,0.001
6.181875819166637,0.001
6.000181977258019,0.001
6.898945912230232,0.001
5.461135710809515,0.001
5.650683428814769,0.001
5.296111285907715,0.001
5.3035668522359,0.001
6.190379305657748,0.001
6.309238409595414,0.001
7.171974815161434,0.001
5.617467342374466,0.001
4.571747821869871,0.001
5.066818092487031,0.001
5.882277549289116,0.001
6.552179620686957,0.001
6.508388478659793,0.001
4.861821439468547,0.002
