k,p
3.0204180158501046,0.001
1.8941278453550168,0.001
1.7851871935915284,0.001
2.0342888466203943,0.001
2.063923548725032,0.001
1.5782772472082247,0.002
1.9186784601485096,0.001
2.2417171630690844,0.001
2.7799557271388107,0.001
3.0795113522234203,0.001
1.9104355266758737,0.001
2.335948925733513,0.001
3.1543327740458738,0.002
2.2854278208020307,0.001
2.6346380166998067,0.001
2.9002329223261656,0.001
3.1646565696709694,0.001
2.3304586132443537,0.001
2.3350648933189113,0.001
4.116837591240002,0.001
3.1470096086111674,0.001
2.7345808096355415,0.001
2.9492549357863935,0.001
1.8100928532193306,0.002
1.9884629423239233,0.001
1.444420952260717,0.002
2.395155907275031,0.001
1.6571737433152265,0.001
2.2917045251062595,0.002
1.5127305964960178,0.001
2.003138253320805,0.001
3.6960296518981917,0.001
1.7143111697776308,0.001
2.0574420128648185,0.001
2.605868780553335,0.002
3.367668518596397,0.001
1.7187889433356434,0.001
1.9619044628616693,0.001
2.6406146223373863,0.001
2.9479157262413005,0.001
2.4291357138526197,0.001
1.6296071282195481,0.002
1.8251026796592065,0.002
3.527994463607218,0.001
3.357867250326048,0.001
2.400045405527419,0.001
2.772833954580402,0.001
2.6715147444909944,0.001
2.303921898734264,0.001
2.5949780244862635,0.001
2.2262758747906197,0.001
1.9137151075347831,0.001
2.5598845237926975,0.001
2.388382286801268,0.001
2.720530904583128,0.001
2.543226530921168,0.001
2.547078487477455,0.001
2.424265223907259,0.001
3.3903138107360045,0.001
1.406849937559381,0.002
1.7645520113928295,0.001
2.190556575603664,0.001
1.4681285448159591,0.001
1.8527077553767664,0.001
1.7717873615559354,0.001
2.00949410923292,0.001
2.6412507195619153,0.001
1.8276545121895467,0.001
1.8439863693715937,0.001
2.889127162517698,0.001
2.2630503536615327,0.001
2.6326377153669376,0.001
2.2126031893667952,0.001
2.293900961673201,0.001
2.040477412049741,0.001
2.7299474147259977,0.001
2.4925395784697124,0.001
1.3123687468113068,0.001
2.706755043054467,0.001
2.3711526401889653,0.001
3.026226438371994,0.001
2.915796126706682,0.001
2.396702247648468,0.001
2.584058201884963,0.001
2.388564633532548,0.001
2.259403227687084,0.001
2.472217728504621,0.001
1.4093990871927602,0.001
2.6596903729974857,0.001
2.1377316732318277,0.001
1.3695814385232177,0.001
2.067875262742148,0.002
1.9657168826021356,0.001
2.6637443341032756,0.001
2.811846029578606,0.001
1.9413045696209674,0.001
1.9953784661328255,0.001
2.209273284684625,0.001
1.7165289638575478,0.001
1.9061020879374004,0.001
2.1557652995337904,0.002
2.6679309941605616,0.001
2.5342398334545457,0.001
2.495491535654288,0.001
3.092038832814087,0.001
2.0806296667136013,0.001
1.7916001285283858,0.001
1.348339149917856,0.001
2.172880600848836,0.001
1.1975468339064161,0.001
2.6105834201205393,0.001
2.188149597491352,0.001
2.111014141208447,0.001
2.4023659275686233,0.001
1.458082384814534,0.001
2.722189422917468,0.001
3.7565467755534785,0.001
2.0200281652925685,0.001
1.6630751690102596,0.001
1.9567818846429503,0.001
1.8540974455035961,0.001
1.8106355528056857,0.001
3.125545274256365,0.001
2.2130177775537874,0.001
2.384544559499337,0.001
2.1080042557771326,0.001
2.010945942049671,0.001
3.0533451668298057,0.001
2.3449494562203204,0.001
2.5154881265849363,0.001
2.4583418634091148,0.001
2.4771790691629376,0.001
2.444381485748246,0.001
2.546548792975086,0.001
2.4524540703707425,0.002
1.9191329570152538,0.001
2.261319117277242,0.001
2.1214398202101883,0.001
2.4241086456963976,0.001
2.879305824360339,0.001
2.677778421938504,0.001
2.3593405336731434,0.003
2.410346863224312,0.001
2.215495987894011,0.001
3.0699590912643204,0.001
1.76035995602698,0.001
2.115993973036145,0.001
2.1971466839329303,0.001
0.7879310882193072,0.001
1.0508307636138996,0.001
0.9063514130179888,0.001
2.16642256316608,0.001
1.889165541608052,0.001
2.8635069049842987,0.001
1.7906118199319303,0.002
1.700487320002057,0.002
2.990940046077168,0.001
3.4365949452433844,0.001
1.844703699452019,0.001
2.1196077497563257,0.001
3.529025677846787,0.001
1.7424409425357508,0.001
1.7143679037122899,0.001
2.991268509649503,0.001
3.7022488360558707,0.001
1.8686744500109922,0.001
1.7437586665441578,0.002
1.4170183769732823,0.001
2.2251921728122768,0.001
2.0923110002248064,0.001
1.9134473909866427,0.002
2.3576590058645452,0.001
1.4447903114090086,0.001
1.7814742536881583,0.001
2.0624833267706024,0.001
2.711005923117732,0.002
1.9779601082700764,0.001
1.9485669683605507,0.002
2.218148218948939,0.001
2.7243377875670567,0.001
3.1568036132364976,0.001
1.7571959401970667,0.001
2.12642773786021,0.001
3.505172609964737,0.001
3.260901923148099,0.001
3.8272983184903926,0.001
3.690615484033717,0.002
1.5044080540966271,0.001
1.6858019288918829,0.001
1.923656859322589,0.001
2.6664460442843314,0.002
1.7824317218060706,0.001
1.541334417155645,0.001
2.223516212880059,0.001
2.3056164695750083,0.001
1.841926210716351,0.001
1.3693016791800912,0.001
2.9287239711313147,0.001
2.2666099253916316,0.001
2.053268655517889,0.001
1.616048968798592,0.001
1.6796769417884587,0.001
1.988518537583705,0.001
2.0649005571433667,0.001
2.2781978720627034,0.001
1.7284546466171031,0.001
2.8316424858943443,0.002
1.9846131253780621,0.001
2.112914267881616,0.002
2.0778172703838265,0.001
2.252756019016088,0.001
2.395605997281247,0.001
2.0033103978135625,0.001
1.6345718296937095,0.001
1.8155470360249701,0.001
3.000227223838396,0.001
1.104481356903619,0.001
1.584760012183185,0.001
2.435879150340824,0.001
1.5332799935808448,0.001
1.622856538610719,0.002
1.2140771508479857,0.001
0.5934624898046119,0.001
1.8151869160199996,0.001
1.1433875530359068,0.001
1.7943117042013936,0.001
1.8052298511574616,0.001
3.3102279510686796,0.001
2.5299829303764785,0.001
1.8023761830981222,0.001
3.419622227485605,0.002
2.2364451517018016,0.001
1.9412477289429304,0.001
2.3911663002272094,0.001
1.874939721536576,0.001
1.97252055541764,0.001
1.6263377838580337,0.001
2.000863890038633,0.001
1.7565445654835825,0.001
1.5785338012483658,0.001
1.9893951621553267,0.001
2.4255750499566187,0.001
2.519671285524427,0.001
1.646588551676976,0.001
1.8197777418987706,0.001
1.8652102938557027,0.001
1.86563340920874,0.001
1.639554268566682,0.001
1.9428343966133246,0.001
2.8437073853786328,0.001
1.4718306744091028,0.002
2.7678117283478527,0.001
1.6664478455810423,0.001
2.0371413097953877,0.001
1.9308474353136895,0.001
2.2326131755617102,0.001
2.3439146800815687,0.001
2.277696692087099,0.001
2.4151828517933502,0.001
2.8694190699938007,0.001
1.9789312360048983,0.001
2.5430118949730316,0.001
2.1266018664348567,0.002
2.027413237756615,0.001
1.7871325445693234,0.001
2.8327159741450205,0.001
2.5070478558384695,0.001
2.7802029695505874,0.002
1.656063824518878,0.001
2.1134542784987613,0.001
1.800287175722356,0.001
1.5322328816228248,0.001
2.3940435364565587,0.001
1.7565644140421894,0.001
1.3527722790843926,0.002
1.3222373111158339,0.002
3.0469130582611386,0.001
2.0969523189299317,0.001
2.0641186982869324,0.001
2.090786088848068,0.001
2.179296841748385,0.001
1.7771920056947166,0.001
1.7028387006511025,0.001
1.6949926249031608,0.002
1.3297140697639982,0.001
3.8649238264316303,0.001
1.4231532522301764,0.001
2.935026672369958,0.002
2.6185859465325123,0.002
2.896727709418435,0.001
2.4740761334601444,0.001
2.0300881165558082,0.001
1.9006914806009108,0.001
1.5912797242161403,0.001
2.120538788121816,0.002
1.7824481103491494,0.001
2.14229117061887,0.001
2.414273721373732,0.001
1.973235379067449,0.002
2.952933032989764,0.001
1.905924810050402,0.001
1.6557015508816249,0.001
2.1500234459086442,0.002
3.4998693142620554,0.001
2.4221186855909216,0.001
1.9831919353329652,0.001
3.4055496603416313,0.001
1.5877460550364406,0.001
1.749776456908242,0.001
2.157161402494659,0.001
2.4963914518686834,0.001
2.586179034617914,0.003
1.7757952262460266,0.001
2.238953432140523,0.001
1.7879238750546111,0.002
1.6542676108578387,0.001
1.2269602598016125,0.001
0.9677064932559115,0.001
2.5931045427022106,0.001
2.0834177898583746,0.001
1.8061862852595638,0.002
2.559188567593123,0.001
2.4797216742462305,0.001
2.503839262996856,0.001
2.1484557443722485,0.002
2.626876286336741,0.001
1.896869199748331,0.001
2.0542403796832764,0.001
3.664366812993172,0.001
2.0819122335891955,0.001
3.1686645940368856,0.001
2.4697951379000074,0.001
2.2713050824982988,0.001
1.9103663558521378,0.002
1.8972205302657494,0.001
2.7059531067527134,0.001
2.4726530550844084,0.001
2.543972588419369,0.001
3.5938092459425124,0.002
2.842762452722418,0.001
3.3801693752507136,0.001
1.954559904470814,0.001
2.326571373833404,0.001
1.8596803542364597,0.001
2.0804630193267726,0.001
2.8714492448106825,0.001
2.4264360441599067,0.001
2.7223857100531914,0.001
2.035100565973771,0.001
1.6821529604179042,0.001
2.137931779847587,0.001
3.1411841746750704,0.001
2.163172140031583,0.001
2.1742317293307134,0.001
2.4218931093758815,0.001
2.455563039424561,0.001
2.110490457065317,0.001
2.9412460078292013,0.001
2.4060467489346875,0.001
2.6693955138626118,0.001
2.8965734029139236,0.002
1.1995158790503082,0.002
2.3335477654028343,0.001
2.686332518791808,0.001
1.3529884692381946,0.001
2.055332937456207,0.001
2.0521508020127914,0.001
2.2803488939085272,0.001
2.219005292192115,0.001
2.8613933642034675,0.001
2.430297003272295,0.002
2.2050079807829928,0.001
1.3277733719438436,0.001
3.3151572723739995,0.001
2.5565215094765286,0.001
2.2345227242055623,0.001
2.5511608667434817,0.001
1.8077684312153859,0.001
2.178740630008808,0.001
1.613621400600948,0.001
2.670852034416414,0.002
2.038274578880569,0.001
2.6229118553943254,0.001
1.332707207391063,0.001
2.742049859998562,0.001
1.768784025113543,0.002
1.9620751859267758,0.001
2.027364728136736,0.001
2.2112104158025985,0.001
1.6336520576688498,0.002
2.1771259953902486,0.001
2.0837347405421442,0.001
1.9845147029353838,0.002
1.6720404043259551,0.001
1.4671799619043127,0.002
2.8266350258250212,0.001
1.8619170657699842,0.001
2.706506763246647,0.001
1.9807732151273398,0.001
2.1521068843127806,0.001
2.101327032006409,0.001
2.536497643409681,0.003
1.9162350569195665,0.003
1.5900033721092377,0.001
2.4948134429766733,0.001
2.929486038292806,0.001
3.1487294024545007,0.001
2.4140790235407263,0.001
1.8279135369482236,0.001
2.528879934535896,0.001
1.8497084845177394,0.003
1.6539231232842102,0.001
2.814650026732475,0.001
2.1739368149764338,0.001
2.7763021650192785,0.001
2.9782051644169862,0.001
3.13219052116778,0.001
3.1160250936627856,0.001
1.6478584842211477,0.001
2.4947533846268635,0.001
2.2608864539271623,0.001
1.8425504545428055,0.001
2.3057385552345986,0.001
2.1063439829658543,0.001
1.8458523712427701,0.001
3.4094059605396336,0.001
2.5451385853315602,0.001
2.110618674457598,0.001
3.3584836499666393,0.001
2.4999877244346203,0.001
1.915335223965618,0.001
2.733229428926523,0.001
2.071757091134976,0.001
1.792220711788856,0.001
2.2852645629272597,0.001
2.1412205812384415,0.001
2.444667696172844,0.001
2.009867445233978,0.001
2.430793759235874,0.001
2.46057929495512,0.001
2.364433240321742,0.001
2.4571611524108925,0.001
1.7285088259483488,0.001
2.107651967847649,0.001
2.336557130758934,0.001
2.7962524758831666,0.001
1.564414689855497,0.001
1.9858509934350668,0.001
2.3809504825553627,0.003
1.764120999310412,0.001
1.6297772835976132,0.001
1.9442580822959066,0.001
1.2918693504974017,0.001
1.854302762716852,0.001
2.2278177441143416,0.001
2.2428628810246063,0.002
1.5304713390160765,0.003
2.7117624900394097,0.001
2.1847560441416074,0.001
2.499291841397324,0.001
2.144489174201815,0.001
1.876667366635646,0.001
2.6087068949436873,0.001
0.9992602689075463,0.001
2.3368428830960135,0.001
3.882044356077538,0.001
2.3263435055374346,0.001
2.8846663303818185,0.001
1.8368808740535092,0.001
1.997377820110328,0.001
2.5180663770955696,0.001
2.542300569653912,0.001
2.9187382494584924,0.001
3.316059843245864,0.001
2.393770275859057,0.001
2.564314978342108,0.002
2.508385704479189,0.002
2.8483690206751717,0.001
1.2071961646927543,0.001
2.040399625977196,0.001
1.56173757464163,0.001
1.637468227895316,0.002
2.298359559285146,0.001
2.5247015786635725,0.001
3.507112911108898,0.001
1.2450553846449672,0.001
1.863130623740485,0.001
2.3910838223508963,0.001
1.6693006374098558,0.001
2.2743866274712263,0.001
1.8064764789253251,0.001
2.3972313008718906,0.001
2.7332272779967473,0.001
2.562391373077169,0.001
1.721280630292696,0.001
2.9523267769506845,0.001
1.6726805047115858,0.001
2.2003323170011373,0.001
2.8074837475280843,0.002
2.3524254921178067,0.001
2.926783013327359,0.001
2.0708761746667146,0.002
3.0680583105250583,0.001
2.312150981011935,0.001
2.1552456898496644,0.001
1.7871477513804717,0.002
1.773549166395711,0.003
2.045137519832163,0.001
1.9087522000484403,0.001
2.787265669118484,0.001
2.4426664674757266,0.001
1.8749569484084248,0.001
2.6582319688014726,0.001
2.4287194384048085,0.001
3.0878265621048855,0.001
1.789969603059918,0.001
2.1023534952279013,0.001
2.337886298068769,0.001
2.2478116224424407,0.001
2.4521067274235895,0.001
1.6830141915155734,0.001
3.313510906158785,0.001
1.9665463403752899,0.001
1.9726480046420471,0.001
2.1035001909363054,0.001
1.8030696732579552,0.001
2.2836945643178868,0.001
2.4708885549947333,0.001
2.938708397133306,0.001
1.5946794508576803,0.001
2.347927723839153,0.001
2.2612989667503345,0.001
2.378353325079404,0.001
1.4554626300991862,0.001
2.0848353917590843,0.002
1.4905896896523598,0.001
2.2463302693529408,0.001
1.7379918773695042,0.001
1.681567099157322,0.002
2.4697686270024652,0.001
3.970167883903914,0.001
2.6772100200498024,0.001
1.6190242539403221,0.001
3.6987909818653897,0.001
3.151732488707981,0.001
2.8457615979681123,0.001
2.0265842350312715,0.001
2.2171867908624256,0.001
1.8041385083470056,0.002
1.9125680972894954,0.001
2.0669217608097346,0.001
1.7195944028780676,0.001
3.3271241580341973,0.001
2.0515201354976638,0.001
1.583600680287938,0.001
3.027683320789646,0.002
2.370204581036165,0.001
2.2473523128502424,0.001
2.673523218346096,0.001
2.9297290089292254,0.001
1.1324230339156574,0.001
2.466478552920498,0.002
0.9290161027357714,0.001
2.1531365524441575,0.001
1.7445482599646203,0.001
2.546504292668867,0.001
1.4894685681473647,0.003
2.249613838630516,0.001
2.617107782958933,0.001
1.852454984272479,0.001
2.4331532064334724,0.002
1.3416958609763572,0.002
2.5066368983037424,0.001
2.5277104138706767,0.001
2.317999765245255,0.001
2.423915037232617,0.001
2.6742034746236905,0.001
2.535847365462511,0.001
2.314353687299411,0.001
4.041378530789994,0.001
4.430742979330063,0.001
2.8633202003175797,0.001
2.113710724147669,0.001
2.2223844098196297,0.002
2.9128599041531773,0.001
1.2899684480807838,0.001
2.3783976004292895,0.001
1.1774631209706894,0.002
2.529921723125857,0.001
2.655155587493805,0.001
2.345900001518133,0.001
3.1926887612936836,0.001
2.5900222188912454,0.001
1.862000197641324,0.001
1.7947081662197089,0.002
3.126856690413505,0.001
0.9613869460247134,0.001
2.733290400421133,0.001
2.1186709865164195,0.001
2.4272302683565177,0.001
2.317510853693695,0.001
2.240720939946602,0.001
1.7130417979753931,0.001
2.8941711745920773,0.001
2.0545458869522406,0.001
2.0909335984581596,0.001
1.127213190640173,0.002
2.3336525824505867,0.001
2.423021983603154,0.001
2.5403439945296356,0.001
1.6699341411899573,0.002
1.049524324261302,0.001
2.228177916419562,0.001
2.1628664959773167,0.002
1.621999189030338,0.002
1.9982856796138586,0.001
1.2470400122874588,0.002
1.8435622462082653,0.002
1.4077025163613164,0.001
1.3689297475569198,0.001
2.8484507210763503,0.001
1.892375983110739,0.001
1.2416779464086272,0.001
3.2023739275450724,0.001
2.037991070310909,0.001
1.6735064021152708,0.001
1.4727575281170078,0.001
2.4945559762387246,0.001
2.231226338965856,0.001
2.2067967968457785,0.001
1.7498452321278353,0.001
1.2955488344984982,0.002
1.5895986592260511,0.002
1.7822254209772486,0.001
2.7208643796319527,0.001
2.4192231554128085,0.001
2.158758581664493,0.001
2.401006490707916,0.001
2.017591100557601,0.001
2.8060262032650365,0.001
2.2786363577525153,0.001
2.696263578527385,0.001
4.228107571586084,0.001
1.945157168101686,0.002
2.3449441337569703,0.001
2.026528648550059,0.002
2.170669416270625,0.001
3.0347995174117957,0.001
2.1510859855745026,0.001
1.974759128301144,0.001
1.8629095484519294,0.001
1.613200740492511,0.001
2.8017861433286213,0.001
2.4038541982520365,0.001
1.578177429500264,0.001
2.871780262229207,0.001
2.803319076180948,0.001
2.5853509995453337,0.001
3.0517729395768725,0.001
3.83444870797903,0.001
3.7945533320871916,0.001
1.832713915887099,0.001
2.3236024583222012,0.001
2.3828800755501756,0.001
1.6596993872753905,0.002
2.8778060969325594,0.001
1.625920415984812,0.001
1.3665842488653381,0.001
2.7069863004188854,0.001
2.2359758555195417,0.002
1.3479302090824161,0.001
2.6292650101212254,0.001
1.7979634096915014,0.001
1.9503111057580493,0.001
1.2345200475427136,0.001
1.8813173040214162,0.001
3.0646122536488654,0.001
2.3368781614998753,0.001
4.617498799890787,0.001
1.8592388176321433,0.001
1.567940828664498,0.001
2.162161685745504,0.001
2.79455760285288,0.001
2.900182526310562,0.001
1.771068500224919,0.001
1.5440348244647004,0.001
2.472088289468617,0.001
2.7546737171359794,0.001
1.885646870606617,0.002
1.6810543529352968,0.001
2.547521859523123,0.001
1.8027420678936927,0.001
2.8463030832819016,0.002
2.5596044586547926,0.001
2.5286535299544233,0.001
3.1004302116038387,0.001
2.035008947925705,0.001
3.334199435741674,0.001
1.6314091105639754,0.001
2.423506167131881,0.001
1.8315095686064953,0.002
3.1124632188139354,0.001
1.4053053331008374,0.001
3.1276099372415507,0.001
2.397043616411814,0.001
2.0237413844887135,0.002
1.8391600917814288,0.001
1.8310588708046063,0.001
1.8525357329717778,0.001
1.6172739117587667,0.001
1.3017213130216339,0.001
1.4862164320476838,0.001
1.6013788063739558,0.002
2.471966117191822,0.001
2.538792500774422,0.002
2.91321270780061,0.002
2.360410369678309,0.001
1.6522019574967501,0.001
2.105601383051014,0.001
2.3559448590983796,0.001
2.3094859210548786,0.001
2.310019442546657,0.001
3.0666193589033157,0.001
1.911200666623092,0.001
2.4793010874203434,0.001
1.2461968867160742,0.001
2.9320246895308677,0.001
1.4335794961822492,0.001
2.808732674382241,0.001
1.3360800208160593,0.001
1.898622677277505,0.001
1.4732772360786581,0.001
2.60001177898934,0.001
3.5594699449229315,0.001
3.7332608505112037,0.001
2.3950402205516825,0.001
2.26981357686649,0.001
1.9404247657064595,0.001
2.4106638431345955,0.001
1.6825592344297022,0.001
1.8349118285162884,0.001
1.8864257611804949,0.001
2.326906490180802,0.001
2.037357991660927,0.002
1.3270909515514209,0.001
1.6012076173562568,0.001
2.073328022979722,0.001
2.312457703154424,0.001
2.0787229179204885,0.001
1.951631679987474,0.002
2.940548294497695,0.001
1.7585626500014915,0.001
2.0896638142600974,0.001
2.0695724301231455,0.001
2.436675140500198,0.001
2.3116172048768804,0.001
1.8966788489549924,0.002
1.4712657677806633,0.001
2.467807928972556,0.002
2.1033865845809845,0.001
1.8877740062766408,0.001
2.8372090498141023,0.002
1.7874609934963674,0.001
1.8437392174615188,0.001
2.0840958892813024,0.002
1.9535133480606535,0.001
1.9454301401962368,0.001
2.4215117815150067,0.001
2.2550644835257687,0.001
2.041625926864374,0.001
2.1902983480146614,0.001
2.2402366588530365,0.001
2.6168597119024737,0.001
1.8473438045779005,0.001
2.440688425658883,0.001
1.68343672687575,0.001
3.0538485371705,0.001
3.28637971435969,0.001
2.971548754611754,0.001
1.8785391017513793,0.001
2.33834215486669,0.001
2.467842070134881,0.001
1.8857177859721863,0.001
1.9688636966916817,0.001
2.2601476014850284,0.001
2.552707126897957,0.001
1.547676151189581,0.001
2.0635506260408167,0.001
2.359082556952368,0.001
1.2210756293286857,0.001
3.065999407736766,0.002
2.1575707034279104,0.001
3.7250296479148166,0.001
2.7214505882907987,0.001
1.6433533388353694,0.002
2.6886598043120986,0.002
2.202530306745465,0.001
2.5606715721738302,0.001
2.0404789962756316,0.001
2.0216726655691213,0.001
1.9831850469683847,0.001
1.4564822180474304,0.001
1.2511245995840536,0.001
1.7912097862531347,0.001
2.0541817328787806,0.001
1.7342225857792959,0.001
0.741012003250902,0.003
1.9939162280156733,0.001
2.6284105584028237,0.001
2.1416021805674803,0.001
1.1098980177174582,0.001
2.855353237477573,0.001
2.53090167152424,0.001
1.5079033117904392,0.002
2.139332131033211,0.001
2.066595719100543,0.001
2.5559008952086226,0.001
1.5024303990351389,0.002
1.0659798239109766,0.001
1.7303225476519404,0.001
3.4381759855880007,0.001
2.581274611289477,0.001
2.1767831758185796,0.001
1.9502762652906849,0.001
1.492554340212401,0.002
3.240487310195083,0.001
2.426079205203157,0.001
1.2154939179889188,0.002
3.7767197477626477,0.001
2.157965681733458,0.001
2.2250909555135543,0.001
2.2471953930590303,0.001
2.2083719150520285,0.002
1.9234486405316522,0.001
2.875067976774978,0.001
2.3456303301424866,0.001
1.9870655840206193,0.002
1.6727733776008917,0.002
1.8182969916375873,0.001
2.2351768507959764,0.001
1.1995907569161282,0.001
1.2235517475801525,0.001
1.7190069374460315,0.001
2.3557174408362545,0.001
1.802798854016138,0.001
1.9015051169870654,0.001
1.6975433980527461,0.001
2.231949668920511,0.001
3.0077273427206532,0.001
3.1259665812800055,0.001
2.5445178293008075,0.001
2.6265926727112987,0.001
2.616981535711964,0.001
3.204544163332363,0.001
1.6490368045159767,0.001
1.5272055226363108,0.001
2.458682957723301,0.001
2.2851441684633635,0.001
1.561560341940921,0.001
2.4648604136711065,0.001
2.7221644695854352,0.001
2.1577176819451678,0.002
2.0055391602746457,0.001
2.2873868862259212,0.001
3.649856787862273,0.001
2.938454771041596,0.001
2.678696704676203,0.001
1.5505421469228275,0.002
3.182800260464127,0.001
2.876239909255002,0.001
2.473319240770633,0.001
1.9776428826535735,0.001
1.634871996037751,0.001
2.2489267292198885,0.002
1.938795071919295,0.001
1.6741602255558434,0.001
2.624084355096435,0.001
2.922632378605574,0.001
2.2393662594041306,0.001
1.967235184672563,0.001
1.5908551782002038,0.001
3.1025244371170895,0.001
2.214994829150761,0.001
1.2634119835056428,0.001
2.3115278925834515,0.001
2.3758684381227853,0.001
1.635091661683433,0.001
1.551546391925825,0.001
1.7987983512752603,0.001
1.7789019659722407,0.001
2.180381481794408,0.001
2.8592391491017644,0.001
2.1969923640985773,0.001
2.6195079950518565,0.001
3.252915704296056,0.001
2.6328021600729152,0.001
1.6267184046001741,0.001
3.963598506241989,0.001
3.061861387774826,0.001
3.1076635693767156,0.001
3.000835366158563,0.001
2.734445349686753,0.001
3.2590474055390897,0.001
2.3802586015887437,0.001
2.545188701978308,0.001
1.8458382093283685,0.001
1.615813361089599,0.002
2.4317278507526057,0.001
1.8733962114616312,0.001
1.4842084833258031,0.002
3.269510779915366,0.001
3.390337513291653,0.001
2.6409560292760386,0.002
2.0568102957181758,0.002
1.3149462834377312,0.001
1.6141798117880806,0.001
1.364972862522035,0.001
2.149331061003509,0.001
1.7503218033085115,0.001
1.9125686052291102,0.002
1.9046716624408555,0.001
2.014042285605197,0.001
2.672189605056212,0.001
2.2349531637240037,0.001
1.9299959073210333,0.001
1.8261964282736562,0.001
1.858593082006274,0.001
3.15262847397782,0.001
2.154448506314851,0.001
1.3130351774047806,0.001
1.0779992409173136,0.001
1.9780472386523305,0.001
2.119392448085474,0.001
2.0466236297250036,0.001
4.045955812855523,0.001
1.4027522491526732,0.001
2.357795788546915,0.002
2.273155787670693,0.001
3.6427675092118976,0.001
2.9864258067994536,0.001
1.51615008434945,0.002
1.1912710294027202,0.001
1.5505249890145878,0.001
2.0626786297454136,0.002
2.9385596002926997,0.001
2.222316754370916,0.001
2.1628323723873097,0.001
2.2305315468676477,0.002
4.646427007460566,0.001
3.45414841708878,0.001
3.730014702815495,0.001
3.4376023443126345,0.001
1.9433840563845406,0.001
3.080872939376207,0.002
2.9837002590390114,0.001
2.3817366293415523,0.001
3.043465502006663,0.001
2.2147869102424846,0.001
2.117468025040761,0.001
2.6262310191755383,0.001
2.1526850572294505,0.001
2.2788187449593065,0.001
1.9202443139593846,0.001
2.603542390382083,0.002
1.6065208928025312,0.002
2.2601064013396126,0.002
2.04122316763268,0.001
1.985566619258322,0.001
1.9618789806059285,0.001
1.7585935537662478,0.001
2.6040300297868013,0.001
3.057836227491503,0.001
2.1626044354269696,0.002
1.7543146662879212,0.001
1.8188378942261512,0.002
1.272428777595369,0.002
2.1689543849523245,0.001
1.698615004924289,0.001
1.5148404897105432,0.001
2.4068169047599364,0.001
3.0004574437487515,0.001
2.358610662520137,0.002
1.971073392985451,0.001
1.5250338249678033,0.001
2.3641816939232627,0.001
2.9407199715978205,0.001
1.6361168238741808,0.002
1.7926191052559106,0.003
2.024564944390487,0.001
2.9685762608629136,0.001
1.7176787731346503,0.001
3.214271809101883,0.001
1.8649289270148182,0.002
2.151607670755296,0.001
1.5350928075247376,0.001
2.563926040554769,0.001
1.7300871544717933,0.001
2.0433816679007313,0.001
2.0246862399696495,0.001
1.38604945437841,0.001
2.375695341279315,0.001
2.133146358908891,0.001
1.8263418390924189,0.001
2.236240051540506,0.001
1.4826452364205724,0.001
3.865914168461501,0.001
3.0932303136847183,0.001
2.0027206587702664,0.001
1.660855992304434,0.001
1.9916191493341744,0.001
1.8305858131440935,0.003
3.0328993493211875,0.001
1.811571830347474,0.001
3.51898370486722,0.001
3.204505703806087,0.001
2.0897639478605363,0.001
3.4661297455112896,0.001
2.5518900185695763,0.001
2.0511153168906846,0.001
2.4563283574252566,0.001
1.1733350895974215,0.001
2.2698755871212857,0.001
2.6356145333617564,0.001
2.724040867169649,0.001
1.9131697337588893,0.001
2.274726088390364,0.001
2.0380374553341323,0.001
2.1584203117838525,0.001
2.9680123319553005,0.001
1.3526161028596804,0.001
3.0358273682862738,0.001
3.688671453074172,0.001
2.0677045175240125,0.001
3.3867505667828794,0.001
3.0745051791265396,0.001
3.545102999430476,0.001
3.527980426237583,0.001
3.4431007094081427,0.001
2.0017427363242453,0.001
3.2618758596833293,0.001
2.219816029827352,0.001
2.181869093115947,0.001
1.9410140126432003,0.001
2.170899525959228,0.001
3.014591561317804,0.001
1.1762159597127306,0.001
1.0373464014988865,0.002
1.565811542344764,0.001
1.9153718794241736,0.001
1.2820912341507718,0.002
2.657964533122838,0.001
2.522139597392417,0.001
1.7410751517885716,0.001
1.734219898845111,0.001
1.9757861683233098,0.002
2.589241822602499,0.001
2.469694118822672,0.002
2.263965452488511,0.001
2.700719091411796,0.001
1.7755680104273384,0.001
2.166880266636081,0.001
1.7880038875858564,0.001
2.7801714103959307,0.001
1.9487752087413845,0.001
2.8637672230756315,0.001
1.7747367499603115,0.002
2.5415149511071773,0.001
2.432359538889562,0.002
1.8680974793061254,0.001
2.056160984952853,0.001
2.2836396113716173,0.001
2.0522950481682143,0.001
2.221723241671673,0.001
0.7892088375115696,0.001
0.9510983274113936,0.001
2.9712877528059174,0.002
2.3685890104655436,0.001
2.220118676563076,0.001
2.0232763690968594,0.001
2.1550444862972737,0.001
1.7536669631814816,0.002
3.5970717552672307,0.001
1.607411750719498,0.002
2.83257074387344,0.001
2.1708062794271274,0.001
3.1777855393788954,0.001
3.4135163468632324,0.001
2.3970957722861086,0.002
2.3026375624573636,0.001
1.8921926235874302,0.001
1.830658685498973,0.002
2.2122343372678532,0.001
1.6983067835252739,0.001
2.3105210023512046,0.001
2.2196881345899833,0.002
2.097012786552407,0.001
2.0576905894723674,0.001
1.7821593319324192,0.002
2.917227549864517,0.001
2.2943964049291727,0.002
2.6805267037417626,0.001
1.9595307383657157,0.001
2.121446462084838,0.001
2.1326247299754684,0.001
2.624876159845644,0.001
1.4196685636192252,0.001
