Sample,level,rate
11720000,1,0.5000123238681482
11720000,2,0.9327469826214398
11720000,3,1.4137980684785632
11720000,4,0.8174205864350498
11730000,1,0.5109032871760912
11730000,2,0.8518851299101748
11730000,3,1.4710964652583127
11730000,4,1.1606510876147
11740000,1,0.4491302782147994
11740000,2,0.8900439206139051
11740000,3,1.5402474667035784
11740000,4,0.65084720095399
11750000,1,0.3892255461609516
11750000,2,0.9506524247627375
11750000,3,1.4705840418735898
11750000,4,0.6869860252849725
11760000,1,0.5502446962760171
11760000,2,0.8546865515425175
11760000,3,1.5618681149672478
11760000,4,0.5382112138867073
11770000,1,0.5679986343706962
11770000,2,0.8902959642376334
11770000,3,1.451593541561035
11770000,4,0.7748473957597991
11780000,1,0.3223029793653046
11780000,2,0.8327192230067235
11780000,3,1.662211915568058
11780000,4,0.8527659668482276
11790000,1,0.3184505477609645
11790000,2,0.969755011969952
11790000,3,1.3544580288249952
11790000,4,1.351971731216731
11800000,1,0.6333903148829465
11800000,2,1.0665682270363825
11800000,3,1.1355474027075443
11800000,4,0.7860761895948966
11810000,1,0.5691498076941082
11810000,2,1.0078525824957703
11810000,3,1.254544979077456
11810000,4,0.8329806031396327
11820000,1,0.6435592967556778
11820000,2,0.8595082636637497
11820000,3,1.4140311573852145
11820000,4,1.0139246592381843
11830000,1,0.31123512192776526
11830000,2,0.9834135462829932
11830000,3,1.4538738194218488
11830000,4,0.7278398429122483
11840000,1,0.40559509275537575
11840000,2,1.0172560848863248
11840000,3,1.3822273825820253
11840000,4,0.5498962245660648
11850000,1,0.467502608705058
11850000,2,0.983962578160367
11850000,3,1.2394408522222986
11850000,4,1.4110811465748432
11860000,1,0.5486858633954086
11860000,2,0.9025917183967945
11860000,3,1.4073670022806237
11860000,4,0.9635619230936532
11870000,1,0.33872912904667524
11870000,2,0.803080669427644
11870000,3,1.729386624388841
11870000,4,0.6960490758573077
11880000,1,0.5006716033935938
11880000,2,0.9749584609389954
11880000,3,1.3618542434902916
11880000,4,0.7372514785838471
11890000,1,0.5828309992185212
11890000,2,1.0225559289648436
11890000,3,1.307168612836899
11890000,4,0.3886645816950123
11900000,1,0.5293522726195798
11900000,2,0.8538890612710676
11900000,3,1.4671979308455472
11900000,4,1.1107673079850802
11910000,1,0.5098517998445098
11910000,2,0.9996010768997495
11910000,3,1.355505422863196
11910000,4,0.5369275979434995
11920000,1,0.44924953184626293
11920000,2,0.9288875005004682
11920000,3,1.5046716887996967
11920000,4,0.5133033959710023
11930000,1,0.5253718795407825
11930000,2,0.9482725106998611
11930000,3,1.448064457843815
11930000,4,0.43002794444846704
11940000,1,0.4296199267502834
11940000,2,0.9922608759619009
11940000,3,1.3932886325757203
11940000,4,0.6312068005617606
11950000,1,0.471190946519526
11950000,2,0.8976545501788473
11950000,3,1.5116788216953625
11950000,4,0.6748135596040812
11960000,1,0.535562819620303
11960000,2,0.946291401940103
11960000,3,1.3206315079170765
11960000,4,1.0966211008872284
11970000,1,0.5530796380486029
11970000,2,0.8127633789421266
11970000,3,1.6280626944084529
11970000,4,0.5297582460836503
11980000,1,0.7001804424453856
11980000,2,0.9084376073979267
11980000,3,1.3922585316779867
11980000,4,0.5530783449858694
11990000,1,0.5067284632677
11990000,2,0.9977472933517629
11990000,3,1.2424531540543693
11990000,4,1.1645854414685033
12000000,1,0.44398500305285504
12000000,2,0.8668320234260704
12000000,3,1.4403488107672318
12000000,4,1.3940138865011176
12010000,1,0.6339189700618203
12010000,2,0.9436319786904563
12010000,3,1.315630531330157
12010000,4,0.8588043495809026
12020000,1,0.3952712018119907
12020000,2,0.9887848593976791
12020000,3,1.4351555704041723
12020000,4,0.5373567192956996
12030000,1,0.47667896400105736
12030000,2,0.9103780537592733
12030000,3,1.4455225309405888
12030000,4,0.9045509041732829
12040000,1,0.5520130768735537
12040000,2,0.9575865719689749
12040000,3,1.2443835350401196
12040000,4,1.3602293581659013
12050000,1,0.4278845453800973
12050000,2,1.0133339180847036
12050000,3,1.3735154803193164
12050000,4,0.5643603703920468
12060000,1,0.48199665793061547
12060000,2,1.0366618269314518
12060000,3,1.2746354821460824
12060000,4,0.7375501329168161
12070000,1,0.45567245129929834
12070000,2,1.019871690541685
12070000,3,1.3403329988584747
12070000,4,0.6052592944060564
12080000,1,0.48304897949077813
12080000,2,0.9113058323679524
12080000,3,1.4993420566464173
12080000,4,0.5911254186074617
12090000,1,0.49060886292846995
12090000,2,0.9604322129507059
12090000,3,1.3998800197836727
12090000,4,0.6860595852772007
12100000,1,0.48246025832791317
12100000,2,0.8781804032134017
12100000,3,1.5340356456199458
12100000,4,0.6866157428576785
12110000,1,0.4360342352071995
12110000,2,0.9925258450139552
12110000,3,1.322552664247054
12110000,4,0.9875267424605221
12120000,1,0.41391424581028796
12120000,2,0.952515312190449
12120000,3,1.506447684809954
12120000,4,0.40802525313055726
12130000,1,0.6162018897435771
12130000,2,0.8910297534440863
12130000,3,1.4021412410027811
12130000,4,0.8918241114120633
12140000,1,0.392016696990859
12140000,2,0.8101052208593339
12140000,3,1.6005271961019738
12140000,4,1.1687539790001291
12150000,1,0.4514108187101463
12150000,2,0.9306224764529348
12150000,3,1.3257333871190304
12150000,4,1.446734537314977
12160000,1,0.42764628748845346
12160000,2,0.9717059513999364
12160000,3,1.4216943604397503
12160000,4,0.6584699815304804
12170000,1,0.5334694111062966
12170000,2,1.0468857848776514
12170000,3,1.152355836058193
12170000,4,1.1535277359093086
12180000,1,0.4630512345910602
12180000,2,0.9427488106695769
12180000,3,1.4498981200635006
12180000,4,0.6485081023017314
12190000,1,0.5328492196756206
12190000,2,1.026682995039084
12190000,3,1.178668267169018
12190000,4,1.1850438094656537
12200000,1,0.3336056724642886
12200000,2,0.9937537123383983
12200000,3,1.3805332334856923
12200000,4,0.9667124645405502
12210000,1,0.5842942190669193
12210000,2,0.9823057390523957
12210000,3,1.2359819336314182
12210000,4,1.1028315779961941
12220000,1,0.6311778830311229
12220000,2,1.0626783939282038
12220000,3,1.1759304149231458
12220000,4,0.6098924793400017
12230000,1,0.3903493851248241
12230000,2,1.038560746411434
12230000,3,1.3002879794659332
12230000,4,0.85205878727132
12240000,1,0.5437335906159743
12240000,2,0.7863390136699795
12240000,3,1.6684141805099282
12240000,4,0.5642146995947306
12250000,1,0.4181377224933221
12250000,2,0.99455706102118
12250000,3,1.3922034139775028
12250000,4,0.6511581712527965
12260000,1,0.5017197023798259
12260000,2,0.9443849472304554
12260000,3,1.3787191219626675
12260000,4,0.9015755784017192
12270000,1,0.3359856025743257
12270000,2,0.8616029459263047
12270000,3,1.5941459981685053
12270000,4,0.9327718740463868
12280000,1,0.5182602787477701
12280000,2,0.8965367957843313
12280000,3,1.490687051468516
12280000,4,0.6588918813020609
12290000,1,0.4205392912628775
12290000,2,0.9858590999993603
12290000,3,1.4258590493466015
12290000,4,0.5378647123067134
12300000,1,0.378752037721603
12300000,2,1.0060671112513093
12300000,3,1.3710753910410853
12300000,4,0.781839618060945
12310000,1,0.504976889559804
12310000,2,0.9389659824659917
12310000,3,1.3179264521655287
12310000,4,1.2619126414789195
12320000,1,0.3875727725146578
12320000,2,0.9659069634071419
12320000,3,1.3656965796083154
12320000,4,1.1228140469110603
12330000,1,0.48028166956402135
12330000,2,1.0918426398284204
12330000,3,1.1897346150791015
12330000,4,0.73091829812712406
12340000,1,0.3221036426110758
12340000,2,1.0102075462289815
12340000,3,1.3765335216439798
