#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-merged_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-merged_filtered" excludeto="1" filter="-" id="orgdata.kd-merged_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-merged_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-merged_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-merged_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-merged_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-merged_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-merged_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-merged_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-merged_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-merged_filtered" estimate="false" id="dummyfrequencies.s:kd-merged_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-merged_filtered	TreeHeight.t:tree	mutationRate.s:kd-merged_filtered	bcov_alpha.s:kd-merged_filtered	bcov_s.s:kd-merged_filtered	frequencies.s:kd-merged_filtered.1	frequencies.s:kd-merged_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
117	-3287.004412580024	-3320.4631865331235	-3287.004412580023	-33.45877395310033	NaN	3.4472143049517046	1.0	0.30397524630275113	1.5244403921510195	0.6713216717524934	0.32867832824750776	-22.914020161791044	0.906132044159948	0.08789308727384607	0.0	0.8828292006709817	0.09051389745924253
118	-3285.2587248314126	-3324.5268600793133	-3285.2587248314126	-39.26813524790085	NaN	8.268126947821015	1.0	0.07262954845518901	0.2686285172225454	0.6542314922427929	0.34576850775720835	-30.498213200636762	0.35688783390177276	0.27591002696977757	0.0	0.727458006378102	0.11539143111303658
119	-3280.19433304689	-3312.7745797472035	-3280.1943330468894	-32.58024670031421	NaN	4.704331043158509	1.0	0.30246844683298985	0.18234950602231334	0.6453062672968624	0.3546937327031389	-24.18698658217888	0.3419465446039594	0.6057566454532517	0.0	0.5024522954915396	0.1680568524880931
120	-3278.039758842658	-3323.5989924284163	-3278.0397588426576	-45.55923358575879	NaN	11.15360554032757	1.0	0.021099150999493436	0.09386494291112837	0.7233942019449356	0.2766057980550663	-37.805686748821614	0.14933649123879972	0.6615981491256092	0.0	0.7391654698799179	0.07506589290833109
121	-3276.8623002850436	-3315.7290155907945	-3276.8623002850436	-38.86671530575094	NaN	4.568078341700447	1.0	0.2031115928651131	0.2971018597678266	0.6152667286934153	0.3847332713065858	-29.99823761004706	0.5409555246655208	0.3370948414634466	0.0	0.824498894209889	0.08856698863050419
122	-3275.219043502283	-3305.5657640228956	-3275.2190435022835	-30.34672052061189	NaN	4.92284710757428	1.0	0.07025570820497347	0.1288846064596838	0.7236331585102529	0.276366841489749	-22.288464233870428	0.6942280636502036	0.6796146846016133	0.0	0.5848390635573928	0.17088033572597847
123	-3274.7020085428953	-3314.5061760007516	-3274.7020085428953	-39.804167457856195	NaN	5.749424725634195	1.0	0.2807541337465237	0.33601759958662264	0.6204435667781161	0.3795564332218847	-30.814864116849144	0.2297118959904919	0.41001242766194945	0.0	0.7635185467139314	0.10323031391494766
124	-3272.569841822374	-3318.39983792481	-3272.569841822374	-45.829996102435985	NaN	10.121983070887234	1.0	0.44171044214938593	0.038727170934580106	0.6293687180992027	0.3706312819007982	-38.923012792925135	0.19108300025086855	0.05328457197542359	0.0	0.9877184302714248	0.053941978895639224
125	-3270.724343967345	-3313.181544561598	-3270.724343967345	-42.457200594253116	NaN	9.168006626895268	1.0	0.09417631909962829	0.10300948288411052	0.6830718095728403	0.3169281904271614	-34.614423428027784	0.47248865936200296	0.3084875910949128	0.0	1.120789018437243	0.09702918164031421
126	-3268.457582141484	-3309.287883712743	-3268.457582141484	-40.830301571259085	NaN	5.130106806647237	1.0	0.41974833098908293	0.14636333449970287	0.6230265117987106	0.37697348820129	-32.64948150154263	0.5412735282149617	0.09606528549563685	0.0	1.0187812591449026	0.07806215700429471
127	-3264.536069644352	-3292.15908427413	-3264.5360696443527	-27.623014629777114	NaN	3.70508437377583	1.0	0.0996003648018186	0.3155508680355682	0.6356930736133422	0.3643069263866587	-18.695459419375773	0.9423276553000849	0.2471746573818941	0.0	0.5583953608917995	0.15672406202106512
128	-3261.0118865143986	-3287.9818005528623	-3261.011886514399	-26.96991403846343	NaN	3.673680207243291	1.0	0.05666490831816492	0.20641908230397749	0.6851908047619621	0.3148091952380398	-18.456462852343307	0.9125722675364103	0.21406124317155595	0.0	0.581661147563898	0.18872270010508677
129	-3251.142151018071	-3285.941206354449	-3251.142151018071	-34.799055336377826	NaN	3.2617963293959407	1.0	0.32370362989422313	0.5829097599327733	0.6655211146914475	0.33447888530855335	-25.261737371504278	0.26979436242378874	0.74217042643188	0.0	0.7701338021230382	0.11303998635611891
130	-3249.5621028102064	-3301.0131262743857	-3249.562102810207	-51.45102346417881	NaN	13.648218561806338	1.0	0.09380158923834361	0.22066532344810827	0.650433855376105	0.3495661446238959	-42.872745891034114	0.2519301237515813	0.31232643052711245	0.0	1.2086855154275398	0.056182341551375574
131	-3249.491709392283	-3287.326743261778	-3249.491709392283	-37.83503386949518	NaN	6.231831768407588	1.0	0.47023890057550666	0.0968688083791535	0.6454412772510669	0.3545587227489338	-30.051261075487552	0.34401147629868684	0.2138830497440716	0.0	0.6647256355753113	0.08228652104510298
132	-3248.0379798726703	-3290.894229340543	-3248.037979872671	-42.856249467872395	NaN	7.293069151666028	1.0	0.4412136926905752	0.18716470197797264	0.6535409226043927	0.3464590773956083	-34.437747238992515	0.37861332566379746	0.0643533875808725	0.0	1.0954955780562567	0.0754810502055875
133	-3246.029286580209	-3276.152538602433	-3246.029286580209	-30.12325202222431	NaN	3.393861732787523	1.0	0.9868524994270352	0.48682954888888536	0.701486589093521	0.2985134109064799	-20.766654491125735	0.7918176064421857	0.04494442487593426	0.0	0.5054515517219187	0.12096391672388557
134	-3243.619298844226	-3278.0647022695885	-3243.6192988442263	-34.44540342536213	NaN	4.45439436658395	1.0	0.29032841537987264	0.8025095386002897	0.6963019736489967	0.30369802635100407	-24.58239969786374	0.8353389089559516	0.09216634449366082	0.0	0.5448143215905552	0.13668894860016048
135	-3242.6625926392344	-3278.2875304858912	-3242.662592639235	-35.62493784665625	NaN	7.175416799258741	1.0	0.19278415864026957	0.20234699171399673	0.6191797136967186	0.3808202863032823	-27.130822123591987	0.43723563360531476	0.14716256594408325	0.0	0.7087854514374854	0.10849060077136347
136	-3240.273913727551	-3273.1314936754798	-3240.273913727551	-32.857579947928556	NaN	4.210171069319972	1.0	0.21888788855625013	0.2186524033767863	0.6462416320235086	0.353758367976492	-24.28820938173608	1.045628204425132	0.012512550249741856	0.0	0.5114821658534319	0.1528966052191804
137	-3240.050487400544	-3277.1770502018217	-3240.050487400544	-37.12656280127738	NaN	7.4203319990082175	1.0	0.12306700760999378	0.39107138041928075	0.6814257253508655	0.3185742746491356	-27.98761384674129	0.7061144351153399	0.21675483609938745	0.0	0.8493418606016423	0.1276855723704396
138	-3239.0873616654717	-3292.591989413377	-3239.087361665472	-53.504627747904856	NaN	18.197188821405526	1.0	0.10500965181466465	0.21214837025213623	0.6782844711589799	0.32171552884102067	-44.964595096143	0.05946544351925663	0.7738330004709789	0.0	0.997856214836343	0.06122049248074615
139	-3235.7981825967854	-3278.2839039944142	-3235.7981825967854	-42.48572139762866	NaN	8.51139092653745	1.0	0.19599621162005837	0.3130471100499941	0.6550879000884612	0.34491209991154026	-33.56598446094464	0.2508488395834822	0.3506507226432488	0.0	1.0109828389091158	0.0768103376744467
140	-3232.3710754915965	-3271.0635480063	-3232.3710754915965	-38.692472514703795	NaN	8.5536340562163	1.0	0.2091667361056642	0.04759244472046575	0.7089914056743718	0.2910085943256302	-31.588776727515803	0.30295502620676207	0.7463293913101561	0.0	0.706310242848561	0.11791201055644973
141	-3232.1495302196704	-3270.977446496003	-3232.14953021967	-38.8279162763329	NaN	6.255380801531469	1.0	0.09535098874711892	0.209453131687926	0.6583905633541839	0.34160943664581744	-30.3002997442348	0.11966882136637251	0.8677834543310606	0.0	0.7335636454965746	0.1107346534780963
142	-3229.6997207430345	-3266.1855855471545	-3229.699720743034	-36.48586480412048	NaN	5.549330791874087	1.0	0.7580372945670163	0.608250691158099	0.6440616054798454	0.35593839452015613	-26.90558575328363	0.45675935954768343	0.5482887352512215	0.0	0.5941052228273529	0.10811078830471212
143	-3228.2922296994443	-3262.5641022801724	-3228.2922296994434	-34.27187258072883	NaN	5.8017574058601005	1.0	0.2762134785534015	0.054631651083294146	0.7031611051462091	0.2968388948537927	-27.036430461252607	0.2633270321524201	0.585929352391468	0.0	0.637717897413248	0.12818362271605677
144	-3228.211823587926	-3260.42966586002	-3228.2118235879257	-32.21784227209438	NaN	4.128073095798753	1.0	0.7072125804235261	0.08912058507530762	0.7100323386736748	0.28996766132632706	-24.514043169810023	0.5183835355583488	0.3690072588594303	0.0	0.6323066574644844	0.11091459709646126
145	-3228.0656497480513	-3261.684065934767	-3228.0656497480513	-33.61841618671587	NaN	5.300585277784799	1.0	0.2406281315142003	0.1154342677434379	0.6892234037006558	0.3107765962993456	-25.666210345655916	0.19675446006688682	0.5869584256945788	0.0	0.7378273409980762	0.11918679230842295
146	-3222.664810629549	-3263.6274063616	-3222.664810629549	-40.962595732051135	NaN	11.587035023473893	1.0	0.11644406149188788	0.5523047889862592	0.684699597155692	0.3153004028443095	-31.479573988038005	0.21240439151114301	0.6405898444211968	0.0	0.8232028221261984	0.08398760545278952
147	-3221.9270964460748	-3261.9255135383883	-3221.9270964460748	-39.998417092313595	NaN	10.812184761741136	1.0	0.052310093050520146	0.060365136382939964	0.7058705056810985	0.29412949431890284	-32.667593219242406	0.15165050489479245	0.7923425979653961	0.0	0.7283580199913455	0.14854895990513026
148	-3218.0305766904094	-3258.1105289027296	-3218.0305766904094	-40.07995221232001	NaN	16.49260760798823	1.0	0.05199645514688057	0.05223723368529048	0.7110709057227914	0.28892909427721003	-32.88732651617225	0.027833508957173222	0.9666514328616452	0.0	0.5436269791283994	0.16892333692316508
149	-3217.4911255915367	-3261.0476244484007	-3217.4911255915367	-43.55649885686418	NaN	12.394302727149933	1.0	0.237562779801439	0.17653737825801488	0.6941202573302929	0.3058797426697086	-35.194592902041926	0.32491203443600786	0.14768301218640192	0.0	0.5152104353839668	0.0911939937779332
150	-3214.841116662343	-3262.191820271609	-3214.8411166623446	-47.35070360926422	NaN	15.843856037054513	1.0	0.02947102402402595	0.10084627394843404	0.7055459753271122	0.2944540246728893	-39.52830531083416	0.09190170391085532	0.6877126705599584	0.0	0.7092987789152527	0.09912460089702273
151	-3214.7896620118313	-3244.6978619419647	-3214.7896620118313	-29.908199930133442	NaN	3.0764152030152543	1.0	0.023025035880172996	0.6126270935141348	0.6698415303136704	0.330158469686331	-20.320672401648196	0.5467365862233201	0.12174139497538009	0.0	0.5864008490047765	0.15482981616736669
152	-3214.510515834426	-3263.1436101269655	-3214.510515834426	-48.633094292539695	NaN	13.245185525499062	1.0	0.022273956443971316	0.5773911087336181	0.6733508610911633	0.32664913890883807	-39.10536508711982	0.08147026367975195	0.6801116758898083	0.0	0.6344670487792712	0.0753870216703848
153	-3213.9579409276357	-3247.6586561688814	-3213.9579409276357	-33.70071524124547	NaN	6.50809907730772	1.0	0.05406002200510696	0.1030396252385131	0.7329295160915382	0.26707048390846333	-25.857657115035284	0.43199956871302947	0.3471179566969922	0.0	0.6420947954649625	0.16241165532786786
154	-3211.170047594514	-3247.911013323947	-3211.1700475945145	-36.74096572943265	NaN	7.697683799846289	1.0	0.1380095216057657	0.08165732032374136	0.7259053391645154	0.27409466083548656	-29.120998880953458	0.20776157483440783	0.6650308774498322	0.0	0.5189983640004723	0.12615493861558233
155	-3209.7325265977092	-3250.919965885658	-3209.732526597709	-41.187439287949225	NaN	6.9982288527201835	1.0	0.062055776938948835	0.44550664736872364	0.7384899561600449	0.261510043839957	-31.919240844017423	0.48120173431583085	0.04206488644039426	0.0	0.654619043343164	0.09538806241254037
156	-3208.354975420287	-3248.8884545698247	-3208.3549754202872	-40.53347914953743	NaN	8.471148049429413	1.0	0.012433163152695555	0.3557485050661301	0.6989538254407286	0.3010461745592732	-31.48799524636046	0.3852388886783325	0.3532150991705752	0.0	0.8035941182108939	0.11164535379970564
157	-3207.9989430487412	-3240.590913682763	-3207.9989430487412	-32.591970634021784	NaN	6.1200425792295015	1.0	0.09407839365758842	0.2508696464712243	0.7184268225503317	0.2815731774496696	-23.888800655635503	0.09252338780762212	0.8639170938219886	0.0	0.5150302380529359	0.15153123054757478
158	-3206.819257073293	-3246.839556663478	-3206.819257073293	-40.020299590184834	NaN	8.294506254006022	1.0	0.10221308937273423	0.2379563649539946	0.691515033636002	0.308484966364	-31.368624783522442	0.08813202929788976	0.8129333826865681	0.0	0.6008769969813326	0.12107288238089385
159	-3203.6177160203993	-3250.7382411882345	-3203.6177160203993	-47.12052516783508	NaN	16.328008814146692	1.0	0.10054296398161607	0.13878678760974889	0.7261101040879059	0.273889895912096	-38.99095835868374	0.1424451384796518	0.5519015916091063	0.0	0.638594782593163	0.06785184845630712
160	-3203.477945668009	-3239.4300678930313	-3203.4779456680085	-35.95212222502265	NaN	4.82011906884117	1.0	0.18222373587287177	0.5085599083983218	0.6769520401672066	0.32304795983279494	-26.55186614314927	0.49308052672147923	0.13881487270284307	0.0	0.6606928410446509	0.11271605592307388
161	-3203.440076391828	-3248.6154586596813	-3203.4400763918284	-45.175382267852754	NaN	11.605623926901874	1.0	0.09575691918527904	0.13848766992839406	0.7246222700732263	0.27537772992677556	-37.04789505012661	0.26452973673398217	0.18856744948279494	0.0	0.8373913605963583	0.07383371684081996
162	-3200.747508324786	-3234.030444538289	-3200.7475083247855	-33.28293621350331	NaN	5.754602226594157	1.0	0.11720738887893141	0.3313690054869118	0.7127674789632648	0.2872325210367371	-24.307332147406882	0.7251713147272392	0.036068247329431	0.0	0.7575477904105936	0.12767766446456089
163	-3198.296770171759	-3234.2044102139466	-3198.296770171759	-35.907640042187815	NaN	5.922340338616511	1.0	0.18614761461797402	0.21054964321356825	0.6608104879403784	0.3391895120596235	-27.37495347115741	0.4004477314429788	0.4596230130810913	0.0	0.751395164392747	0.10771444059970592
164	-3198.0431538147345	-3243.859625972864	-3198.043153814736	-45.81647215812802	NaN	18.105303581292798	1.0	0.024595275335922078	0.09761862165085568	0.6700067077523979	0.329993292247604	-38.02529921903063	0.16018692900363599	0.7158083779247995	0.0	0.6602731727030928	0.09126321381653911
165	-3197.324270326502	-3237.6345642212705	-3197.3242703265014	-40.310293894769025	NaN	10.375807489445656	1.0	0.01502355574654476	0.2535088764758352	0.7312138260850126	0.2687861739149896	-31.596917891274035	0.16409509654110843	0.8877960875899554	0.0	0.6849716698520929	0.1338599941923296
166	-3197.157552220874	-3252.7472259101487	-3197.1575522208736	-55.58967368927508	NaN	24.31945261360695	1.0	0.08082742929502129	0.17177853588480096	0.6771280748227738	0.3228719251772281	-47.25420385418886	0.014881898706280103	0.9601282189739534	0.0	1.0399209229902127	0.04044686535613254
167	-3196.827449296746	-3224.7882184726973	-3196.8274492967466	-27.960769175950492	NaN	3.33706866168349	1.0	0.03685192034880968	0.43674514547864396	0.7261567681750661	0.2738432318249356	-18.712316099595427	1.027005178540029	0.19910727457968017	0.0	0.5335591230565817	0.15240136615479072
168	-3195.3949928672037	-3232.5827897894264	-3195.3949928672037	-37.18779692222268	NaN	5.47252470008807	1.0	0.012528169102438974	0.465946290591015	0.7086025950597239	0.2913974049402782	-27.8749392208344	0.3840358027794256	0.400678122158426	0.0	0.5040898011514647	0.09742449625265799
169	-3194.147339590268	-3233.7699096903348	-3194.1473395902685	-39.62257010006632	NaN	5.520426326595331	1.0	0.10883382553105787	0.4156852663191012	0.6726037194677216	0.3273962805322802	-30.42317337134388	0.4231713988014872	0.4979694254343424	0.0	0.7790857055732188	0.09146870041858449
170	-3193.7055082715274	-3232.144012468783	-3193.7055082715274	-38.4385041972553	NaN	9.0342673418808	1.0	0.0714134183770396	0.14752657572749828	0.711125830855565	0.2888741691444365	-30.250047402756586	0.34062324590017506	0.3848984048177642	0.0	0.6273880150129063	0.12441090896801738
171	-3189.830269966809	-3230.562372905507	-3189.8302699668093	-40.732102938697764	NaN	7.647605107238481	1.0	0.004674444291565377	0.359163506082922	0.7034820647585012	0.29651793524150105	-31.677201521612083	0.5908404681201033	0.15643559189041886	0.0	0.5703932442350652	0.13045550147162577
172	-3189.823464126992	-3233.2525106005432	-3189.823464126992	-43.429046473551544	NaN	8.029191738352019	1.0	0.007933271086367651	0.4057095162699383	0.6669676156588021	0.3330323843412001	-34.253723747233764	0.36273176631232945	0.1887642526008454	0.0	0.5273588553041941	0.08807054036152762
173	-3187.2655673012814	-3238.244912861932	-3187.2655673012814	-50.979345560650515	NaN	21.907294876508516	1.0	0.007987178279935121	0.15618283989900533	0.7283565232262529	0.27164347677374967	-42.735855054019474	0.10824478434731505	0.5294538003960849	0.0	0.8295764351454942	0.08501127233071545
174	-3184.706353430427	-3231.642379787463	-3184.706353430427	-46.93602635703597	NaN	10.60858822369952	1.0	0.10413596710973096	0.4453843076264793	0.6810743386271736	0.318925661372828	-37.66810106061716	0.16601954308093364	0.3112924592998792	0.0	0.7908349712525737	0.06734943702357511
175	-3183.5055010538467	-3220.4180180250696	-3183.5055010538467	-36.91251697122284	NaN	6.840763084692549	1.0	0.04248338959566316	0.36752509345048817	0.6474660114081802	0.35253398859182167	-27.834916224298496	0.4716682451033221	0.21511863542775747	0.0	0.5791807444291752	0.1015306804391683
176	-3182.912946780518	-3216.3171592713925	-3182.9129467805174	-33.404212490875125	NaN	5.61854019733444	1.0	0.067316021865366	0.14480185679211438	0.6852430967031485	0.314756903296853	-25.233738097676984	0.8217214798448069	0.18779085716380622	0.0	0.5253870380301331	0.16791653331291884
177	-3181.932273833452	-3224.543744789976	-3181.932273833452	-42.61147095652343	NaN	10.390466128118973	1.0	0.1966814909664065	0.23051491288623177	0.6921478628266767	0.30785213717332494	-33.990723465169	0.36276361683251906	0.021177376551043695	0.0	0.6449227375726387	0.07881287006098454
178	-3181.9032295804022	-3220.675486672551	-3181.9032295804022	-38.772257092148585	NaN	7.978756562491234	1.0	0.06436989845266766	0.23827641194467433	0.6857625441930373	0.31423745580696444	-30.119273406528706	0.37359678508231525	0.668599002593826	0.0	0.7758895958366034	0.1350143620133655
179	-3181.7459829204195	-3234.183409217687	-3181.7459829204195	-52.4374262972675	NaN	15.253729371953906	1.0	0.009660852235761814	0.32035684621510585	0.7194009478520178	0.2805990521479837	-43.49503065003637	0.26603877582074253	0.31480945109559755	0.0	1.1788488458376811	0.05142939035397514
180	-3180.4758172466845	-3216.5344115066187	-3180.475817246685	-36.05859425993385	NaN	6.193555604850993	1.0	0.04624756762639677	0.5178015412413999	0.6963173231294768	0.30368267687052514	-26.640305444519015	0.651152889117986	0.0731761475324459	0.0	0.5312644346865563	0.12604452072017586
181	-3179.5711973560324	-3217.2183841572714	-3179.571197356032	-37.64718680123967	NaN	8.707137191332329	1.0	0.20214592644079968	0.242281581264826	0.6878266693120837	0.31217333068791786	-28.977966845205078	0.42123267532498576	0.307787453680782	0.0	0.5115408709624099	0.10902925273798446
182	-3178.2137062371653	-3228.513843732412	-3178.2137062371653	-50.30013749524679	NaN	17.729793427899597	1.0	0.02280336458931356	0.18043303987743048	0.7154438788177868	0.28455612118221485	-41.917106219807096	0.12756383034113208	0.4999711017401916	0.0	0.8989618842706477	0.06162314320038367
183	-3177.4223528386356	-3220.2870251785957	-3177.4223528386356	-42.86467233996025	NaN	15.678812645085658	1.0	0.18131375753017395	0.22041580187934792	0.7160440418213035	0.2839559581786974	-34.2874945575996	0.13754242915667622	0.5981993550617432	0.0	0.6028604854496091	0.08855164362070912
184	-3177.1198599741683	-3229.297937909061	-3177.119859974168	-52.17807793489339	NaN	18.22413342866179	1.0	0.02842178667884058	0.4958363187454234	0.6707619602549407	0.32923803974506094	-42.80316450712222	0.23586729648440477	0.20577411479599944	0.0	1.1397456490690878	0.044532230753467655
185	-3176.980252713201	-3220.03263455609	-3176.980252713201	-43.052381842889226	NaN	8.942703144242428	1.0	0.06478815139398245	0.5411336595656419	0.6982706295985164	0.3017293704014852	-33.58988926418108	0.3469942406756586	0.17815688723125855	0.0	0.6504836893790031	0.0882536529220141
186	-3176.0947656294798	-3218.1281125132077	-3176.0947656294798	-42.033346883727766	NaN	9.088149478331097	1.0	0.05927883822084941	0.3073645783851301	0.7005107165636509	0.2994892834363507	-33.13158134122765	0.22633324539945424	0.5185349020743396	0.0	0.7465759979945474	0.09389936877996502
187	-3175.5367151628125	-3218.6406673286774	-3175.5367151628116	-43.10395216586599	NaN	10.471524421014925	1.0	0.11412621787345567	0.16863446522555278	0.6883565487683873	0.3116434512316142	-34.786345727173554	0.37181106401772857	0.47821763994471783	0.0	0.6751378741887226	0.09926958781257395
188	-3175.251357644742	-3219.0861989649584	-3175.251357644742	-43.83484132021665	NaN	10.664051524698348	1.0	0.2037046474563615	0.26573889736234757	0.6938222399243986	0.3061777600756029	-35.07548268487759	0.21698216081497124	0.3118047396972511	0.0	0.6402269022609133	0.06987536487262319
189	-3174.7867182006553	-3223.67021732684	-3174.7867182006557	-48.88349912618403	NaN	11.191573449054625	1.0	0.0320999102953638	0.42512448292693544	0.6807173774122267	0.31928262258777496	-39.661827532551044	0.2973992821808228	0.5038778526703347	0.0	0.8882431598108784	0.06793943061558863
190	-3173.96569449454	-3229.615044421743	-3173.9656944945395	-55.64934992720338	NaN	20.2934559599956	1.0	0.0490909377267157	0.6837686612568342	0.6942654897686921	0.30573451023130965	-45.95033817784275	0.1790421530355267	0.4016607898768553	0.0	1.2244841303711205	0.03620426058742101
191	-3173.805667686845	-3224.854340142272	-3173.8056676868446	-51.04867245542774	NaN	18.244366166727676	1.0	0.027142509356247776	0.24152840725603772	0.6869742049862491	0.3130257950137524	-42.382485655215476	0.15169126945996117	0.2745197231790381	0.0	0.918197312731202	0.06784404301171315
192	-3173.6273316335723	-3216.801557862303	-3173.627331633572	-43.17422622873109	NaN	10.579637689478561	1.0	0.0582458978430276	0.34986901808787635	0.6932031033532712	0.3067968966467302	-34.14516219938626	0.1810790784617987	0.5256172014668012	0.0	0.7036853495515025	0.07429669635477712
193	-3173.2648880951756	-3224.034054452385	-3173.2648880951742	-50.76916635721104	NaN	18.059518427080146	1.0	0.11551177882250684	0.22880251697732396	0.7179649313633024	0.282035068636699	-42.15567358865363	0.06332688205352754	0.6544756691657626	0.0	0.7585901570923923	0.06109238792448825
194	-3171.0188739197656	-3206.913671306007	-3171.018873919766	-35.89479738624084	NaN	7.926941768338069	1.0	0.10541933588435541	0.2449229133179155	0.6949761471342021	0.30502385286579925	-27.21501252981772	0.24575513253642509	0.7501772219378176	0.0	0.5491822062983438	0.1412987897960904
195	-3170.401384588692	-3206.7871253393823	-3170.4013845886925	-36.38574075068959	NaN	9.907521182440467	1.0	0.05825737458225381	0.1792602728653483	0.6934013888932758	0.306598611106726	-28.00902165505325	0.14182755417038553	0.768873321440112	0.0	0.6146481718309893	0.15553922475808696
196	-3169.003781601946	-3212.9934979839136	-3169.0037816019467	-43.989716381967064	NaN	12.434133555617379	1.0	0.03460504598011401	0.15919237023408028	0.6997459431686596	0.3002540568313425	-35.72779324602645	0.427056739116457	0.48327317074100307	0.0	0.5069356152293896	0.10534196595197168
197	-3168.799719607196	-3216.5228928671513	-3168.799719607197	-47.72317325995421	NaN	12.361449268389476	1.0	0.09056894449288917	0.34143525302364136	0.6748803611972223	0.32511963880277933	-38.71813335305744	0.17707426158482562	0.3016867011877697	0.0	0.7851854971285661	0.06115566554443793
