#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-looms_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Ha_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Meifu_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Qi_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Run_Li" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-looms_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-looms_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-looms_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-looms_pruned_filtered	bcov_alpha.s:kd-looms_pruned_filtered	bcov_s.s:kd-looms_pruned_filtered	frequencies.s:kd-looms_pruned_filtered.1	frequencies.s:kd-looms_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
117	-1395.6140586010779	-1419.7278971426244	-1395.6140586010777	-24.113838541546762	NaN	2.16584644327226	1.0	0.035659844914099445	1.3547278051607459	0.7609945333062939	0.23900546669370493	-13.698181501612694	1.2625831369490412	0.08790234676409389	0.0	0.5994864824907113	0.20649365346267895
118	-1390.3244904072903	-1434.4682456085834	-1390.32449040729	-44.143755201293224	NaN	6.85655101299699	1.0	0.010652100500015343	1.3597818364808494	0.7438824192095799	0.2561175807904196	-33.72405522406008	0.19414985354956318	0.671858764286665	0.0	0.7381962078516082	0.09257624473460108
119	-1389.1725134777112	-1422.8679556834143	-1389.1725134777112	-33.695442205703145	NaN	4.498694810943759	1.0	0.033923327825208245	2.810856608611153	0.7573534511268961	0.24264654887310338	-22.440777994336482	0.4941981157380523	0.38676020123652005	0.0	0.5077641537079698	0.12930999972821489
120	-1386.9885611086577	-1417.5143025416655	-1386.9885611086577	-30.525741433007905	NaN	5.433452459632326	1.0	0.2775521457712315	0.729583834899109	0.7530968425007067	0.24690315749929284	-20.760536261586967	0.43336732562186797	0.6619535170415186	0.0	1.037656022762576	0.14336527801782373
121	-1382.81467010169	-1425.0989802319773	-1382.81467010169	-42.28431013028733	NaN	5.54494218306941	1.0	0.1444347676899397	1.103525549003081	0.7342586368302445	0.265741363169755	-32.088609246515325	0.2777627202662607	0.767174851132662	0.0	0.607210551922944	0.09880339375822357
122	-1378.8016439048158	-1430.726738593089	-1378.801643904816	-51.92509468827313	NaN	14.362066978919312	1.0	0.4668363171693581	0.4762088148571896	0.7481489043101145	0.25185109568988495	-42.59051396466111	0.07906073859963399	0.6590897731162321	0.0	0.508263022418463	0.04093870846368653
123	-1377.0887821914823	-1427.1758585527289	-1377.0887821914823	-50.08707636124646	NaN	8.241533422854836	1.0	0.24388291192589154	0.22832142612200168	0.7031457301144927	0.29685426988550634	-41.47563131911335	0.33055568644400674	0.5498241234644895	0.0	0.9505943587129231	0.06989322983328292
124	-1376.5932794832963	-1405.9192529936001	-1376.5932794832966	-29.325973510303523	NaN	3.8207916021859223	1.0	0.1363232438522319	0.060191577615292466	0.7266312190133187	0.2733687809866805	-21.997902318877465	0.5050180196188877	0.6831342954903488	0.0	0.5834886533402699	0.2188893728085569
125	-1375.4866678491628	-1402.2211806780283	-1375.4866678491628	-26.73451282886557	NaN	3.138066784231555	1.0	0.16328758611121413	0.07339272815301748	0.7158611504175088	0.2841388495824905	-19.216743720133326	0.5496947228021462	0.2937303116928483	0.0	0.5691987186476988	0.15887563667085533
126	-1374.8216040795774	-1415.7407809186966	-1374.8216040795771	-40.91917683911937	NaN	6.719969437789967	1.0	0.15396071273992457	0.5238846918092375	0.7465837484619081	0.2534162515380907	-31.48918412429675	0.4294597993135466	0.06308234995190658	0.0	0.8455292706780826	0.08722437836228458
127	-1374.008522460362	-1419.7941877240066	-1374.008522460362	-45.78566526364463	NaN	9.688215380682932	1.0	0.06554381126588707	0.6268459689974951	0.7386846128429813	0.2613153871570178	-36.1749186424711	0.25589846587624543	0.5078277841336584	0.0	0.9626435108761449	0.06920786065147448
128	-1368.476488550122	-1397.5026849967114	-1368.4764885501222	-29.02619644658932	NaN	3.122912687380363	1.0	0.005297713570081813	1.0301677236843518	0.7238683645810201	0.2761316354189796	-18.903180393399694	0.8191224631501557	0.026497564215624513	0.0	0.544401502248276	0.20333929589617675
129	-1366.904444521188	-1395.3796663440999	-1366.904444521188	-28.475221822911855	NaN	3.895173101704916	1.0	0.01565136091117786	0.6585686788345071	0.7344993434133454	0.26550065658665456	-18.814403364337778	0.5022092118455841	0.5962812805172527	0.0	0.5450744838631763	0.2292515063999462
130	-1365.8499293114673	-1389.9930335699378	-1365.8499293114676	-24.14310425847025	NaN	2.732032906385135	1.0	0.041819373861939166	0.28320890202447785	0.6628101906759737	0.3371898093240253	-15.321511593340862	0.5291391624760005	0.6426312142439126	0.0	0.5214190505916485	0.29400196832224934
131	-1365.3713659950174	-1405.7181975309602	-1365.3713659950174	-40.34683153594283	NaN	9.812329524347769	1.0	0.19753043355354952	0.6258035902759274	0.6918831189227409	0.30811688107725793	-30.737770217364194	0.35462543292761256	0.15642536225600953	0.0	0.6036060472399587	0.10593386076730284
132	-1363.9667722139295	-1403.4987335216501	-1363.9667722139293	-39.531961307720884	NaN	11.702684261695854	1.0	0.06793058248961442	0.19725186526062505	0.6950135608675679	0.30498643913243184	-31.062582556335826	0.3966144830463536	0.23266179921317565	0.0	0.5749810892461777	0.15371623194040654
133	-1358.912937949044	-1400.6917101655304	-1358.912937949044	-41.77877221648656	NaN	6.348443374942899	1.0	0.007831860805092511	0.6886154098019073	0.7186447359012229	0.2813552640987768	-32.07256567320529	0.5673686009293368	0.2771525779854476	0.0	1.487741785345868	0.12414873206900154
134	-1357.8854498443527	-1394.202790982825	-1357.8854498443527	-36.317341138472315	NaN	8.991581331251323	1.0	0.09160694248131643	0.2523550897496282	0.7094449639047146	0.29055503609528505	-27.6084140869573	0.3377399366021946	0.5564075748662421	0.0	0.6190027144714438	0.1918144415347015
135	-1356.5182905136387	-1411.5182402258702	-1356.5182905136385	-54.9999497122316	NaN	17.70253659649773	1.0	0.0337264211364389	1.0186735167028633	0.7313870563896482	0.2686129436103516	-44.88874238410849	0.15777098972743145	0.20736993100641601	0.0	1.463245284901511	0.03515977224902643
136	-1354.6602149774699	-1391.2063056315199	-1354.6602149774699	-36.54609065405004	NaN	4.706847077412313	1.0	0.05447999832556269	0.2542916719704634	0.7384397492615529	0.2615602507384456	-27.829707440301448	0.56040287174516	0.20027927772972304	0.0	0.8273790484866765	0.11554581002841731
137	-1353.61123261604	-1400.0841422577646	-1353.61123261604	-46.47290964172458	NaN	8.401536440002745	1.0	0.09201356090780942	0.5697859705168153	0.7338150467123034	0.2661849532876952	-36.958537065028935	0.15663671144116156	0.44300316974378967	0.0	1.1199503545952174	0.07763959613237272
138	-1352.078184738328	-1406.9218221726553	-1352.0781847383282	-54.843637434327036	NaN	10.896433150058298	1.0	0.2598758517350885	0.27223681738618427	0.754142219971329	0.24585778002866948	-46.0606788102672	0.1588141900129659	0.7622254570168638	0.0	0.5445850084666457	0.03517983456626728
139	-1350.893873428284	-1389.6064734201186	-1350.893873428284	-38.712599991834715	NaN	7.67509707212946	1.0	0.037210863772017815	0.3856899504163923	0.7527287233041982	0.24727127669580184	-29.587352658180524	0.35367412356650063	0.12312465776789497	0.0	0.540997559728547	0.1348395448949883
140	-1348.6486861797841	-1385.3777699224863	-1348.648686179784	-36.72908374270241	NaN	5.2877420067297285	1.0	0.0719297800401428	0.5593908251110027	0.7471724787668114	0.2528275212331884	-27.233242480177097	0.33367733502873614	0.354305879484396	0.0	0.600172556827709	0.10083747597453001
141	-1345.6394627088318	-1382.9482410606406	-1345.6394627088316	-37.30877835180895	NaN	7.1181259194262125	1.0	0.31486454749106674	0.186119453736989	0.7275416548519326	0.272458345148066	-28.895700929415312	0.5328831930089063	0.4160944355069622	0.0	0.8296749388428442	0.1141518557482492
142	-1345.0927621729302	-1378.0490509878364	-1345.0927621729297	-32.9562888149066	NaN	4.3565893022207804	1.0	0.34473340435796085	0.5469232042538836	0.7509266136636441	0.24907338633635603	-23.483107296589374	0.6063150849294483	0.20870978699857937	0.0	0.5173946600404369	0.1375262023252279
143	-1343.3609508948468	-1373.268339558644	-1343.3609508948468	-29.907388663796993	NaN	4.252938233870048	1.0	0.19367179370929435	0.20987604298700976	0.7373479569278216	0.262652043072177	-21.377813609146926	0.37905943332920067	0.38752661523684245	0.0	0.6829086105492239	0.16174395842170908
144	-1342.7416325176969	-1377.165172290745	-1342.741632517697	-34.42353977304777	NaN	4.8799935092323885	1.0	0.5174300345060415	0.04772361469352851	0.7447924964172256	0.2552075035827732	-27.31721616670548	0.38285501817628365	0.30681679730808453	0.0	0.6313953949527944	0.07869702761003414
145	-1341.842530691925	-1381.960554048107	-1341.8425306919248	-40.11802335618223	NaN	7.7261176933579625	1.0	0.3651572734500594	0.10470766228649873	0.761365005321642	0.23863499467835883	-32.259542686774715	0.4370033067797237	0.2957672848602832	0.0	0.6907881843373218	0.08282426068814079
146	-1340.9074608265873	-1383.4468335226757	-1340.907460826587	-42.53937269608848	NaN	9.547792191501074	1.0	0.06562036194269394	0.26664811089773904	0.7227955003077489	0.27720449969224964	-33.776678305525174	0.10381796941051154	0.8335202179640387	0.0	0.5490675897950776	0.10718240040808744
147	-1340.8766885761836	-1374.1523847873093	-1340.8766885761838	-33.275696211125386	NaN	5.911526611353574	1.0	0.12449867172712323	0.7199613165891613	0.7545079418363875	0.2454920581636132	-23.524066250389033	0.27904104597766105	0.649427580543757	0.0	0.6390572913835451	0.16471270324255394
148	-1339.920950355466	-1372.3618887136442	-1339.920950355466	-32.44093835817833	NaN	5.1241744473335595	1.0	0.2251696344645465	0.46716896723750856	0.7426391991094357	0.25736080089056484	-23.125468785683186	0.5083253070005727	0.3362953019646672	0.0	0.5167302492627268	0.14642431612465362
149	-1338.7122658568933	-1388.7486104361503	-1338.712265856893	-50.03634457925738	NaN	12.567221252142634	1.0	0.1337779661893166	0.788911499383843	0.7237764723080446	0.2762235276919559	-40.19093577051887	0.1639306777582528	0.7045390405283829	0.0	1.0049258289107588	0.05632917732596848
150	-1336.9375879837846	-1387.324494441706	-1336.9375879837846	-50.38690645792135	NaN	10.851917590339617	1.0	0.1919862873090761	0.4358979748530892	0.7205379620045563	0.27946203799544417	-41.14038263811666	0.2330542280301636	0.3917961746938731	0.0	0.7183985657362175	0.05536320185838944
151	-1335.4105834343097	-1386.9223414879666	-1335.4105834343097	-51.511758053656905	NaN	16.061570789635084	1.0	0.02537858514471629	0.27594304786570606	0.7473153028542137	0.25268469714578484	-42.71558275791364	0.18764939024346994	0.3254073516120562	0.0	0.7629811169768086	0.06401419349136954
152	-1335.252620810577	-1380.0044433839053	-1335.252620810577	-44.75182257332835	NaN	11.404469348602579	1.0	0.09987055700346606	0.3764494928693479	0.7463820610049657	0.2536179389950344	-35.6505367096929	0.13327176503093735	0.7727091414335913	0.0	0.8224289561384701	0.08640211660732372
153	-1334.1216237294755	-1371.0567102835014	-1334.1216237294757	-36.93508655402564	NaN	6.817346367647504	1.0	0.07585546166093607	0.20227970090848965	0.7217626561394466	0.278237343860554	-28.441293536555513	0.6158880392324756	0.02076406129236002	0.0	0.7163712866513308	0.14149540966499285
154	-1333.9989113890758	-1381.2575405905848	-1333.9989113890758	-47.25862920150904	NaN	11.193526496257654	1.0	0.13654064524799034	0.4411736957431794	0.7422406189415761	0.25775938105842483	-38.00014887977455	0.09519979313280595	0.7194278371918962	0.0	0.7924867456482296	0.06922885457505021
155	-1333.2597262267805	-1381.435968452405	-1333.2597262267805	-48.17624222562453	NaN	10.444628624196922	1.0	0.028059769718534813	0.4084465023472303	0.7396136809196199	0.2603863190803806	-38.99425845844755	0.15539897202511496	0.33152282122995363	0.0	0.5684968701232211	0.07930691509823705
156	-1333.2155949475132	-1377.9914450528806	-1333.2155949475132	-44.7758501053675	NaN	8.730923644258088	1.0	0.062401314934287085	1.1216051970325625	0.7101140007222282	0.2898859992777724	-34.56290302364877	0.32711829075170074	0.2904783400669883	0.0	0.502044257626789	0.061210451183190476
157	-1332.623918900114	-1390.002328416099	-1332.623918900114	-57.37840951598507	NaN	19.204942105298166	1.0	0.13252703018203474	0.8372636608365019	0.7300098854991769	0.26999011450082383	-47.47165485378548	0.10619233679566713	0.4088900940301443	0.0	1.3417555359487778	0.03784411205266207
158	-1332.4602593794277	-1369.9462210780844	-1332.4602593794277	-37.48596169865674	NaN	7.727863704853572	1.0	0.13291145642631502	0.2863297010223963	0.7201793675230802	0.27982063247692024	-28.653645758652726	0.12591128402437682	0.7784922804154473	0.0	0.7402983196473318	0.11816700738045813
159	-1331.9396984630641	-1374.3468684089378	-1331.9396984630644	-42.40716994587352	NaN	6.5272277059404065	1.0	0.013652571794577385	0.8771210218903192	0.7347381903008909	0.26526180969910973	-32.452248894776595	0.4336456533519329	0.0168545183194484	0.0	0.5879895653770486	0.07119162049423118
160	-1330.192498873147	-1371.390272135687	-1330.1924988731473	-41.19777326253956	NaN	12.306613228981245	1.0	0.21526590952506744	0.06514113553804653	0.7420797154566858	0.2579202845433145	-33.79413450896769	0.05806250131328913	0.9106846611541427	0.0	0.5856791284770182	0.0961613150416551
161	-1329.8752141695118	-1364.7155023082814	-1329.8752141695118	-34.84028813876978	NaN	7.014614863596169	1.0	0.015197473616765149	0.4602643014390007	0.6839419981454345	0.3160580018545658	-25.539654640789117	0.12629688084536156	0.844832929201883	0.0	0.542636084149847	0.11699960123286599
162	-1329.534102325596	-1375.7015591947043	-1329.5341023255958	-46.167456869108534	NaN	10.488696129214821	1.0	0.04368435364258868	0.7709141716523465	0.6867138807555746	0.31328611924442595	-36.34577103806776	0.20925202355714556	0.6444081497108369	0.0	0.6001234695927042	0.07124494638247683
163	-1328.8787447239738	-1374.3900708952337	-1328.8787447239738	-45.51132617125998	NaN	9.568002243619908	1.0	0.026741305256565276	0.8542328190798535	0.6957593956505133	0.3042406043494868	-35.58381308011948	0.09364718436189658	0.7530247722317249	0.0	0.6293542316740588	0.0742602456281176
164	-1328.8103251344553	-1372.428931490798	-1328.8103251344553	-43.618606356342696	NaN	13.184415227636846	1.0	0.04536089706808149	2.353359781122614	0.7256347129736413	0.274365287026359	-32.57845484239616	0.13352472575685556	0.6725860640747188	0.0	0.535154432788735	0.10358247485579251
165	-1328.5835607856848	-1386.6613478611287	-1328.5835607856845	-58.07778707544404	NaN	16.77792669245058	1.0	0.012310338290661612	0.3476458805745142	0.679279364413618	0.3207206355863825	-49.05500110946463	0.2685604256580305	0.4514857690153048	0.0	1.0390132442354236	0.04284029945797005
166	-1328.4920901996745	-1377.4729403715007	-1328.4920901996745	-48.98085017182613	NaN	13.586848145144282	1.0	0.07991167173054671	1.1733224556562638	0.7524331481692699	0.24756685183073043	-38.71990673293308	0.31332065446562923	0.19531707605791918	0.0	0.6133730509941149	0.05983677861335458
167	-1327.8770322121532	-1370.2221704223227	-1327.8770322121532	-42.345138210169615	NaN	8.209644473593528	1.0	0.024712218325450213	0.39963432937929216	0.7178832088367124	0.28211679116328825	-33.184756102761256	0.3113528560794917	0.38164781963441524	0.0	0.8092214511763558	0.08774822339735082
168	-1327.5794979496102	-1384.1599519838471	-1327.5794979496102	-56.58045403423685	NaN	15.050564014005065	1.0	0.243245975497641	1.1591435366762004	0.6927139152776355	0.30728608472236524	-46.33247861401743	0.12737884362740506	0.0358227456815672	0.0	1.1330065926306467	0.036254642774952724
169	-1327.430461045829	-1371.8558641688744	-1327.430461045829	-44.42540312304543	NaN	12.363514753939223	1.0	0.8311330558295581	3.3771338504173007	0.7259601175135009	0.2740398824864993	-32.93974999563286	0.2863244721723412	0.5313176914710429	0.0	0.5315769905096239	0.08738053643104662
170	-1327.1842945686913	-1366.9568119255898	-1327.184294568691	-39.7725173568988	NaN	7.630275848971831	1.0	0.29760856045261713	1.5131596426764593	0.7253786420859137	0.2746213579140866	-29.23594771187306	0.38741909729475266	0.1302663019519951	0.0	0.6130323385940804	0.10226859973469225
171	-1327.0716172802777	-1372.2109305753602	-1327.0716172802777	-45.139313295082616	NaN	8.30229136329454	1.0	0.5675025805321214	1.114714125471294	0.7040301938517789	0.29596980614822116	-34.932910064641476	0.26306609693678823	0.25345654094309067	0.0	0.7004364726237631	0.06735724181711308
172	-1326.470249969172	-1384.066843200207	-1326.470249969172	-57.59659323103478	NaN	31.677405133351485	1.0	0.05931022102638316	2.175740731720076	0.7033548500610148	0.29664514993898583	-46.648754708953476	0.11450350259442335	0.5045668048188707	0.0	0.7024286124874237	0.046733518002209595
173	-1326.206554732728	-1362.538343522376	-1326.2065547327277	-36.331788789648265	NaN	7.250212679472663	1.0	0.35556379008946776	0.14822892329062792	0.7199568642767322	0.2800431357232684	-28.138749712830514	0.1980605114531817	0.6007121643723184	0.0	0.5122542084331103	0.11064850007399131
174	-1326.0343076916831	-1365.9882184746184	-1326.0343076916831	-39.95391078293538	NaN	6.4944213406997795	1.0	0.3309274499067941	0.2199685069579896	0.72426525246664	0.2757347475333608	-31.378707545970332	0.33563699322228174	0.15638379490724255	0.0	0.5763251947037098	0.09056423002782156
175	-1325.5774239560094	-1368.0222610240319	-1325.5774239560094	-42.44483706802256	NaN	7.719318106622059	1.0	0.3704933003675069	0.33139247486721074	0.7148292229184525	0.285170777081548	-33.46916337313195	0.3026666541496183	0.5138182463336407	0.0	0.8949306947306894	0.07801976784212424
176	-1325.477346906303	-1353.8749438011541	-1325.4773469063034	-28.397596894850796	NaN	4.182340982159888	1.0	0.44513471607560773	0.06465055288242665	0.7053210071848892	0.2946789928151115	-21.001188795654045	0.5556977963099288	0.36093080099733976	0.0	0.5551577382477779	0.1635346702394099
177	-1325.474732491425	-1365.3280831546158	-1325.474732491425	-39.85335066319079	NaN	7.6474311824565735	1.0	0.1716075321752149	0.19554904546560534	0.6800174802605718	0.31998251973942893	-31.392378880080003	0.14750435749722832	0.7804484686020597	0.0	0.6491975849906071	0.09633233642479574
178	-1324.98480532695	-1358.6000360963683	-1324.9848053269502	-33.615230769417984	NaN	7.688771258064124	1.0	0.12010139502587477	0.3120035313970652	0.6928670505959451	0.3071329494040556	-24.698770415618263	0.37220410639946105	0.6780126864711171	0.0	0.5067281606038838	0.14983022312799404
179	-1324.7853030273618	-1378.1612735322615	-1324.7853030273618	-53.37597050489964	NaN	18.86897781862213	1.0	0.23783684157335547	0.15578973637222426	0.7381939161090648	0.26180608389093574	-45.134913420004736	0.12385988535100129	0.1961311474896259	0.0	0.5216165113571911	0.03811669925406853
180	-1324.7319981133646	-1372.099342300265	-1324.7319981133646	-47.36734418690043	NaN	11.845019100777778	1.0	0.5001844845701381	0.4220574791064938	0.7001181166883033	0.29988188331169746	-38.152857783723704	0.36980208931650377	0.025988860671373487	0.0	0.511460210682193	0.06462365641833477
181	-1322.5016623975969	-1369.0236138630823	-1322.501662397597	-46.52195146548531	NaN	13.212420520634057	1.0	0.41582623559397053	0.184283914655084	0.6908249579451878	0.30917504205481344	-38.118473150694825	0.06670152995871526	0.7983181491293213	0.0	0.7119339951768371	0.07016534430421281
182	-1322.0695848564953	-1367.9861104850372	-1322.069584856495	-45.91652562854221	NaN	11.397571981616814	1.0	0.05011370219120704	0.35551636782722557	0.6941107542569008	0.3058892457431002	-36.871685046712024	0.30643917375050916	0.1393403158733679	0.0	0.5774345244512418	0.08739692184572684
183	-1322.0228397920202	-1365.2945124740788	-1322.0228397920202	-43.27167268205864	NaN	12.771948736734442	1.0	0.1767298873626755	0.44823320141117734	0.6963148086419391	0.3036851913580616	-33.99740518821341	0.19093941727450406	0.6613231475810377	0.0	0.6346785796951373	0.08624818561884354
184	-1321.257860724313	-1360.569995411318	-1321.257860724313	-39.31213468700483	NaN	6.767784759454856	1.0	0.17341026933463824	0.4726433339022049	0.7068538145929164	0.29314618540708465	-29.985050133513553	0.3602448094571064	0.6218647608235813	0.0	0.539887311686285	0.11339503807366991
185	-1318.776806778015	-1363.7644627026725	-1318.7768067780153	-44.987655924657176	NaN	7.879494770119546	1.0	0.12362834741811585	0.7354192572015277	0.7064045899422435	0.29359541005775697	-35.21429906246625	0.2646825754133341	0.13640175898175388	0.0	0.5534019310286826	0.06013857158050116
186	-1317.9889468789313	-1369.9359781347594	-1317.9889468789315	-51.94703125582776	NaN	14.271423562667874	1.0	0.22652550809657235	0.34437264567757647	0.7094173201167804	0.29058267988322073	-42.93355964540239	0.13739626314986972	0.8727220840797358	0.0	0.8097361103020564	0.05358763125667533
187	-1317.454761074825	-1367.6619493238704	-1317.454761074825	-50.20718824904554	NaN	13.720544855035337	1.0	0.24250508305398957	0.4290546310822856	0.6903623333527874	0.30963766664721387	-40.97638152308633	0.2239330290814542	0.20420752882320156	0.0	0.9959729479356287	0.05460656975634901
188	-1317.4107538050275	-1366.4523027668363	-1317.4107538050275	-49.04154896180886	NaN	20.9198627804371	1.0	0.022696965291639535	0.3350357575865623	0.7374560037012651	0.26254399629873587	-40.0551237644661	0.06973902946843033	0.8567548854067897	0.0	0.5615411128283618	0.07673125915494258
189	-1317.3700683495792	-1359.7350482315476	-1317.3700683495792	-42.36497988196841	NaN	8.846595471254835	1.0	0.037352321510609354	0.44782788703486853	0.7121315602772926	0.2878684397227085	-33.0916123446351	0.3035319294758104	0.18579599290622284	0.0	0.5758260714680858	0.09828984706820967
190	-1317.232340251443	-1363.0434204545927	-1317.2323402514428	-45.81108020315003	NaN	12.872148441871744	1.0	0.040646535149150335	0.4180463101285828	0.7041555385742219	0.2958444614257789	-36.60606674712577	0.2990718247313957	0.21126796406673193	0.0	0.5948935662324981	0.07631174799758357
191	-1316.6357116090405	-1368.6918286162406	-1316.6357116090403	-52.05611700720037	NaN	26.933416065191516	1.0	0.011834854227188088	0.3436100615642219	0.7054237080230116	0.2945762919769895	-43.0448276825523	0.12613711829140636	0.6203866269305403	0.0	0.5982533876858511	0.07684339572575116
192	-1316.343567656359	-1368.455731042993	-1316.343567656359	-52.112163386634016	NaN	14.10087460850056	1.0	0.010367380154044696	1.1447019116546073	0.734869455887675	0.26513054411232584	-41.877542410036476	0.2064649901451585	0.38937901987173984	0.0	0.7455157717704921	0.04347624428190727
193	-1316.1693255718276	-1374.8648335817063	-1316.1693255718276	-58.695508009878765	NaN	22.813940062112977	1.0	0.044720914618219705	0.5448117597691748	0.7349073778452146	0.26509262215478646	-49.22621229117366	0.15629683189224433	0.4184347155274076	0.0	1.31894955371531	0.03295415174965968
194	-1316.0066696984584	-1372.429973174854	-1316.0066696984584	-56.423303476395645	NaN	25.89486972014981	1.0	0.08941848611102951	0.2286510356862029	0.7326996473039835	0.2673003526960173	-47.81045502249577	0.14292720861237393	0.40194645991986827	0.0	1.1440012727826563	0.04294902930688885
195	-1315.8969486566004	-1381.3857312346206	-1315.8969486566007	-65.48878257801991	NaN	46.38520864682142	1.0	0.029734762272496457	0.6673507769431669	0.7067299110345052	0.2932700889654954	-55.814501261041194	0.06708139164795662	0.3731794932655444	0.0	1.2798772476733262	0.030113845786717327
196	-1315.7680767664212	-1363.6655768342805	-1315.7680767664212	-47.89750006785926	NaN	21.705914536571974	1.0	0.05905512274408397	0.19886411835205664	0.6991152775687061	0.3008847224312943	-39.42022675568704	0.15346785490218348	0.564239974525044	0.0	0.798889743881471	0.08862371594235839
