#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.26" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lngs_pruned_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-lngs_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-lngs_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-lngs_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-lngs_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-lngs_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-lngs_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-lngs_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-lngs_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-lngs_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-lngs_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-lngs_pruned_filtered	bcov_alpha.s:kd-lngs_pruned_filtered	bcov_s.s:kd-lngs_pruned_filtered	frequencies.s:kd-lngs_pruned_filtered.1	frequencies.s:kd-lngs_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
47830000	-1705.883034797419	-1669.586958309041	-36.29607648837808	-1669.586958309041	7.755546864704704	1.0	0.03323402831429292	0.3600105514195104	0.6768829733336611	0.3231170266663332	-27.238852540092264	0.45681903929839357	0.24735470141548635	0.0	0.8080345534064951	0.09951007463428072
47840000	-1707.8648125705115	-1662.0593141119475	-45.80549845856401	-1662.0593141119475	10.803009531121841	1.0	0.0159268608072644	0.4610343959552398	0.6537293009822756	0.3462706990177187	-36.50319978007953	0.3399184419096491	0.3388731760316084	0.0	1.2411588813439765	0.057607236882343135
47850000	-1696.7655761028666	-1660.5125426371549	-36.25303346571165	-1660.5125426371549	8.803217769627198	1.0	0.006978903840632759	0.3565224700275622	0.6359407186072789	0.364059281392721	-27.205407595029875	0.3815644825550433	0.4623711785220776	0.0	0.5004449662187743	0.10841303085200459
47860000	-1705.7714865713624	-1664.0954653246497	-41.67602124671261	-1664.0954653246497	9.036552362706368	1.0	0.026490184719867856	0.3272661015768328	0.646442718561086	0.3535572814389082	-32.71266349095834	0.249944290115892	0.5052278705061853	0.0	0.8958208941931356	0.06322753913487719
47870000	-1704.4045690892924	-1669.9654444513649	-34.439124637927534	-1669.9654444513649	6.80721592910394	1.0	0.06789583444121622	0.2533518179370042	0.6662735688973045	0.33372643110268957	-25.726353084366636	0.44482423538035454	0.4816526374779019	0.0	0.5019687503112441	0.1040605487865553
47880000	-1716.7340861433377	-1666.6488096206542	-50.08527652268351	-1666.6488096206542	18.975864955049	1.0	0.003043040270479625	0.27372332878206085	0.6356133306762991	0.3643866693237097	-41.29699601524108	0.1728963753428566	0.6886166984920183	0.0	1.1571808554968752	0.05502028586212099
47890000	-1709.7925735483793	-1663.8340412552152	-45.958532293164026	-1663.8340412552152	13.792521724931337	1.0	0.03588543553262828	0.4016291752072141	0.6335981514236599	0.36640184857633407	-36.79322040348398	0.07047928661957559	0.8365367259071724	0.0	1.349325949109536	0.05337098945125302
47900000	-1697.289167663531	-1662.401052234101	-34.88811542943014	-1662.401052234101	6.912368780339516	1.0	0.05160531756009752	0.40387553070310267	0.6652599826110224	0.33474001738897163	-25.71728025544597	0.5336757623061656	0.634702777795754	0.0	0.5025270133013435	0.10816737932750595
47910000	-1710.4222429589818	-1669.8752969257712	-40.54694603321054	-1669.8752969257712	9.01454509621692	1.0	0.04755466054254852	0.40387553070310267	0.6252222131817413	0.3747777868182527	-31.376110859226376	0.2934475237320419	0.25626889219788695	0.0	0.8724720592486856	0.06836852730483908
47920000	-1700.1472474857035	-1663.001543075343	-37.145704410360466	-1663.001543075343	9.42176114333239	1.0	0.04712161689269992	0.30487006309488857	0.6566371192700674	0.34336288072993826	-28.251929804365872	0.3495374934820481	0.6074719435368097	0.0	0.6482048331247621	0.09761014137813731
47930000	-1706.3988983117106	-1660.7387518902856	-45.660146421424955	-1660.7387518902856	14.016641822155417	1.0	0.016640169492563178	0.31135154498585027	0.6444444355942486	0.3555555644057571	-36.745738535930094	0.1876425534142916	0.6836411909560655	0.0	0.996739443108832	0.05467135664870439
47940000	-1701.8940683479027	-1664.7725732880965	-37.12149505980616	-1664.7725732880965	7.758862444189764	1.0	0.040290802166247044	0.41784708210114396	0.6444444355942486	0.3555555644057571	-27.916954375312514	0.35676026911813274	0.328154896911171	0.0	0.8808256941121964	0.08112093431304011
47950000	-1701.6896623649332	-1667.734284637805	-33.95537772712799	-1667.734284637805	5.2290829768512275	1.0	0.058167054641115185	0.4258663203234422	0.6613770369083108	0.3386229630916948	-24.731975655227828	0.32153507583531693	0.6945497514882014	0.0	0.5009321375872502	0.09771375641840101
47960000	-1710.407390533636	-1670.5737687891294	-39.83362174450669	-1670.5737687891294	7.191137386216556	1.0	0.05801744250740716	0.4894871537307904	0.6646589944004218	0.3353410055995839	-30.471586502410602	0.2457438834609246	0.48509936012964755	0.0	0.9167632482792017	0.0666678495309451
47970000	-1707.4452973543848	-1661.9847528698947	-45.4605444844901	-1661.9847528698947	16.210767328794986	1.0	0.0024222614446500995	0.29041204466267023	0.6340435830166204	0.3659564169833854	-36.614371340081725	0.14069815499709576	0.7925706672257921	0.0	1.0766937913315753	0.06429429611123111
47980000	-1725.9408005201299	-1673.1124018559378	-52.828398664192065	-1673.1124018559378	20.255392745224633	1.0	0.022295477218885397	0.286544225103071	0.6596177287993863	0.34038227120061954	-43.99534977880789	0.09997535392957586	0.79064332572457	0.0	1.1835808704729263	0.037072935181982854
47990000	-1703.9986869594777	-1664.5508269779493	-39.44785998152849	-1664.5508269779493	9.31179150958881	1.0	0.012152220864529136	0.5131048787438913	0.6581039319286024	0.3418960680713912	-30.038697021045877	0.3637785432103736	0.394721395905734	0.0	0.8397659076759426	0.08574572780672417
48000000	-1710.5572591722082	-1663.5275311477697	-47.0297280244385	-1663.5275311477697	13.29229292406752	1.0	0.004167263655498057	0.40259784550595656	0.6538952480510256	0.3461047519489679	-37.8620307665837	0.22271828940009483	0.646608658084538	0.0	1.0576137844192381	0.05468697080660667
48010000	-1707.8327991842777	-1668.8123729945619	-39.02042618971579	-1668.8123729945619	11.363021514999234	1.0	0.049364277006026275	0.32575090770004433	0.6540553371145706	0.345944662885435	-30.061628526926032	0.2197565018728386	0.6297910939945335	0.0	0.6122234701224101	0.0793139840531788
48020000	-1692.6467979658555	-1663.2837781846008	-29.363019781254685	-1663.2837781846008	5.306985828905537	1.0	0.053196117832072974	0.3776108814517191	0.6376829244876241	0.3623170755123815	-20.25869143476193	0.20268083801608505	0.898610921590097	0.0	0.5809656076788304	0.13588627749655746
48030000	-1698.0063215140308	-1662.3143755955357	-35.69194591849517	-1662.3143755955357	7.47992124945188	1.0	0.003073010336460883	0.377667524682678	0.6344040641977975	0.3655959358022083	-26.587469414344213	0.5490687048446031	0.19341709291118178	0.0	0.5975166775465945	0.11630218569420006
48040000	-1697.688410878575	-1660.35959121088	-37.32881966769506	-1660.35959121088	7.018848233868947	1.0	0.007015535012828722	0.5158754095991304	0.6437262660759944	0.3562737339240114	-27.91426388912615	0.43750304226607983	0.560137405793234	0.0	0.624265577946887	0.09145305312601176
48050000	-1705.0543877970108	-1664.171925706314	-40.88246209069689	-1664.171925706314	8.778523948772271	1.0	0.027414155338584174	0.5525459027882692	0.6153052203260921	0.38469477967390764	-31.399001594452535	0.23354750837199187	0.3400082668291183	0.0	0.7458459329002544	0.07183575854378717
48060000	-1705.1040273419233	-1662.0585998928682	-43.0454274490551	-1662.0585998928682	12.660250529280363	1.0	0.010951638303133131	0.23065461362569764	0.666572876581194	0.33342712341881486	-34.42409042615128	0.3823649489477358	0.059456347205227966	0.0	0.9068002985467983	0.08201763881285776
48070000	-1708.3117593406344	-1666.539060103167	-41.772699237467336	-1666.539060103167	9.67459010336131	1.0	0.0024599924009413173	0.5029658994986654	0.6682499280649477	0.33175007193505796	-32.383510172980785	0.2891995359468719	0.7278983084536383	0.0	0.6690648816429737	0.07041976532304159
48080000	-1697.915751303736	-1665.4886466524838	-32.42710465125229	-1665.4886466524838	6.371994205318109	1.0	0.0016665546623831748	0.43084021084006596	0.6337003138596993	0.3662996861403096	-23.192173993708153	0.6389696621935662	0.2215562194637651	0.0	0.560698143879989	0.12946407763877105
48090000	-1708.2291851625582	-1669.657014914079	-38.57217024847922	-1669.657014914079	8.669991273817654	1.0	0.013263958807394737	0.4304574312329592	0.6193267426021103	0.3806732573978986	-29.338122270721428	0.39214440604194534	0.15373995024434572	0.0	0.6409792239676415	0.08512000126432355
48100000	-1709.0341367351878	-1666.9886139708697	-42.045522764318044	-1666.9886139708697	11.308457023569442	1.0	0.015843746722985115	0.5071292682488374	0.6365284498729884	0.3634715501270205	-32.6480859766924	0.3350081873211045	0.3824244638472611	0.0	0.9355290096583634	0.07746373896787231
48110000	-1697.2396872540392	-1661.039549740574	-36.20013751346501	-1661.039549740574	6.979845421885825	1.0	0.015782092841097897	0.4890943470037431	0.6639343528815707	0.33606564711843834	-26.838904220067665	0.1853425890350983	0.8232747976842977	0.0	0.6638754568941471	0.09410606495395424
48120000	-1698.4075100181103	-1661.5548976758912	-36.85261234221901	-1661.5548976758912	7.397654126169776	1.0	0.026065825137873255	0.553643335723823	0.6617051388246096	0.3382948611753993	-27.367157141962775	0.33527639582625157	0.3452630021230738	0.0	0.6021538321111761	0.08710000520582614
48130000	-1704.7222144990394	-1669.1017208162584	-35.62049368278093	-1669.1017208162584	7.1963197120790054	1.0	0.028234145911585067	0.5041387382079477	0.6738270332955647	0.32617296670444396	-26.228974660117736	0.23398251833282044	0.531414023183041	0.0	0.6595024370880744	0.12147353656888782
48140000	-1693.1543048982371	-1660.4430412494721	-32.711263648764934	-1660.4430412494721	6.68228555841185	1.0	0.021339754963889936	0.306778764366012	0.6629456515008206	0.33705434849918803	-23.811369044646643	0.38394496280537177	0.6380717544700053	0.0	0.527710307780391	0.12585785402320304
48150000	-1707.3869601726228	-1667.2119805251155	-40.17497964750738	-1667.2119805251155	8.746691096679223	1.0	0.0411560678948426	0.6880424845324291	0.6217346216500106	0.3782653783499982	-30.469621121942904	0.39817407342497074	0.10159891055526911	0.0	0.8143077720513833	0.07056284731698677
48160000	-1708.4023216919961	-1673.6719530150935	-34.73036867690249	-1673.6719530150935	6.035574486496012	1.0	0.1423362908536505	0.6153083822652888	0.6397275145959042	0.36027248540410467	-25.1384242211529	0.2383751243159463	0.6309882060579494	0.0	0.7730714091468891	0.09992927431079308
48170000	-1700.4742742183028	-1666.7906801114182	-33.68359410688457	-1666.7906801114182	5.76115933841284	1.0	0.09456263057357159	0.5068013630408597	0.5981298865381396	0.4018701134618693	-24.286804569879507	0.42298696770957034	0.40246101865664363	0.0	0.5808174399536928	0.10452269590423689
48180000	-1699.7318780706473	-1667.6031693386628	-32.12870873198438	-1667.6031693386628	5.494956313367953	1.0	0.052750108674001796	0.5068013630408597	0.6574133738535293	0.34258662614647967	-22.73191919497932	0.7992815678582936	0.3141063435530684	0.0	0.5796912506931605	0.12771835772167398
48190000	-1693.1914585016505	-1661.7852223285079	-31.406236173142567	-1661.7852223285079	5.821580623333011	1.0	0.019652554612555603	0.49767865544692375	0.6574133738535293	0.34258662614647967	-22.027615219314058	0.3571391314528515	0.7079838537087736	0.0	0.5013868989255822	0.12113037950745018
48200000	-1712.9781044277638	-1669.9650511043947	-43.013053323369036	-1669.9650511043947	11.54416539611158	1.0	0.027358773656069108	0.39342358380816533	0.6603010898319372	0.3396989101680684	-33.868172235147625	0.2767028853102003	0.5197391845463886	0.0	0.7118786755261309	0.06939178978421405
48210000	-1711.5941758503498	-1663.230410688206	-48.3637651621439	-1663.230410688206	14.13120514388628	1.0	0.0049415299132540705	0.632422338075178	0.6544334553706067	0.34556654462939346	-38.744047152645386	0.13555385544751214	0.5701126532266725	0.0	1.292791423508739	0.049804943824445766
48220000	-1700.6093069644126	-1666.2759727990983	-34.33333416531415	-1666.2759727990983	6.539526879296679	1.0	0.02069865681107237	0.632422338075178	0.656234499746164	0.3437655002538361	-24.713616155815636	0.6087497061068436	0.35534294359838725	0.0	0.6410662652619931	0.1064721454925687
48230000	-1699.6933456504519	-1666.7949157220137	-32.89842992843816	-1666.7949157220137	5.942373476975106	1.0	0.05258080515965474	0.3847734543399283	0.678196873187324	0.3218031268126762	-23.775534369085232	0.28878035192720214	0.7645097007372111	0.0	0.5663154215164862	0.10836714618988635
48240000	-1703.8786621931295	-1664.0023010775992	-39.8763611155303	-1664.0023010775992	10.238376694942401	1.0	0.025740344694784815	0.23256269333391055	0.6695021769883526	0.3304978230116477	-31.247006780990986	0.45460441823517794	0.2203054934295444	0.0	0.5760877079135679	0.09607645694592751
48250000	-1711.0505286469402	-1666.1529795879303	-44.89754905900977	-1666.1529795879303	10.999702771858521	1.0	0.010876423895732375	0.5499467081581689	0.6430745573278732	0.35692544267213266	-35.41882785823303	0.26248856210235205	0.43569614786488475	0.0	1.301735324953637	0.05277256174178097
48260000	-1714.96204116791	-1667.758457126416	-47.20358404149406	-1667.758457126416	14.306394909429514	1.0	0.008989204170091348	0.5621841356429744	0.623943921248725	0.37605607875128083	-37.70273144054226	0.20353698951349364	0.09503757213468199	0.0	1.3652814984270987	0.060060119817739024
48270000	-1696.6226638054868	-1665.971078619193	-30.651585186293882	-1665.971078619193	4.614694317949479	1.0	3.3733627669423576E-4	0.5621841356429744	0.6146863220052312	0.3853136779947746	-21.15073258534208	0.40675722525189006	0.5249087472975429	0.0	0.5403644640648411	0.12964330182703993
48280000	-1698.113106809192	-1667.752931871651	-30.360174937541032	-1667.752931871651	4.503016664071213	1.0	0.003768620207244526	0.569506967902552	0.6369039529743142	0.3630960470256916	-20.846295554061612	0.8304567501945306	0.23541083387298184	0.0	0.5136274476191798	0.14476070461796328
48290000	-1710.77811421528	-1667.8935513639924	-42.88456285128768	-1667.8935513639924	9.75907659174615	1.0	0.004863341474067689	0.36913809405695286	0.6451140003660606	0.3548859996339453	-33.802640550197374	0.19753828619096628	0.8319863453660986	0.0	0.8870201588852263	0.07923485046999286
48300000	-1704.711913072102	-1666.0434221569135	-38.66849091518853	-1666.0434221569135	7.95149568751676	1.0	0.01105108464800979	0.30814024478108926	0.6538977784817767	0.34610222151822356	-29.764253402500657	0.6433511816844479	0.470126623770516	0.0	0.5570535114940071	0.09525471555580078
48310000	-1707.5293631325233	-1666.0558362548975	-41.473526877625815	-1666.0558362548975	7.96376502927019	1.0	0.022313208816565025	0.6451375290004232	0.6421987774843042	0.3578012225157016	-31.833626563618015	0.2611622143491477	0.5975342817504437	0.0	0.9951847712569953	0.06345297322630122
48320000	-1701.2755070955975	-1668.5363719772802	-32.73913511831734	-1668.5363719772802	6.633767218394547	1.0	0.048281346855756635	0.444951303323213	0.6619338621135203	0.3380661378864854	-23.47217716516277	0.49733735942844287	0.362466762036737	0.0	0.6031501317410672	0.11456610148874903
48330000	-1704.2514099075624	-1670.2709846926807	-33.98042521488162	-1670.2709846926807	5.223991670598183	1.0	0.08328794507305749	0.5852710838817805	0.636218689055909	0.3637813109440967	-24.43903051225022	1.0827273461353042	0.1752699580101907	0.0	0.640880163333208	0.11823820767467531
48340000	-1701.4563571925755	-1666.3896827086273	-35.06667448394822	-1666.3896827086273	6.927749600180266	1.0	0.040751200212126755	0.6099778640406986	0.6356092376119119	0.36439076238809376	-25.48352894324512	0.3042931003212938	0.46981068452667213	0.0	0.540031883633828	0.10004773963514635
48350000	-1706.272356978238	-1668.1809975690103	-38.09135940922757	-1668.1809975690103	6.682824872853838	1.0	0.047124136587145794	0.39942852928274436	0.6684836559036897	0.33151634409631603	-28.931487230304832	0.5840233904261715	0.018033524978777013	0.0	0.7465947438259947	0.08445572649648166
48360000	-1708.5460333656981	-1667.4917365874	-41.054296778298124	-1667.4917365874	12.146397852741142	1.0	0.016082148125494505	0.21083897285537076	0.6307486898951546	0.36925131010485107	-32.520276715079945	0.2373974285306336	0.44590392033555204	0.0	1.019000816906205	0.0902355769064796
48370000	-1700.6501277724321	-1670.3336887117487	-30.316439060683457	-1670.3336887117487	4.71411798353975	1.0	0.035108614111903004	0.3010765383001039	0.6584889578217147	0.34151104217829104	-21.434938900335535	0.5647301556850792	0.30658917514790734	0.0	0.5365041657917822	0.12805145860502432
48380000	-1708.9049966387408	-1664.6026186164752	-44.302378022265756	-1664.6026186164752	11.124671169131236	1.0	0.07174232588973879	0.5644044112313175	0.6600106699684224	0.3399893300315834	-34.79755887754182	0.2767413396035663	0.27339844299411786	0.0	1.1742793298677656	0.06014917729268356
48390000	-1714.9999856954626	-1668.5003731524994	-46.49961254296327	-1668.5003731524994	17.258815940278858	1.0	0.09016870110357403	0.37999052892709273	0.6580842827978258	0.34191571720217995	-37.389078258312956	0.09580193203537418	0.7043984836388626	0.0	1.3084038518383179	0.054157581857145025
48400000	-1720.3777649309195	-1671.312313009222	-49.06545192169746	-1671.312313009222	12.99781232445748	1.0	0.06820425138179066	0.5415667614606475	0.6718258792456836	0.3281741207543103	-39.60215599463189	0.08362435845643974	0.7337554512358441	0.0	1.3306376450510036	0.03927459406935733
48410000	-1701.4092407998644	-1660.8549551300453	-40.55428566981918	-1660.8549551300453	10.372286181150049	1.0	0.010692599704106737	0.36969027740317945	0.6552394732930165	0.34476052670697743	-31.4708881337927	0.24038086903469155	0.5603775966301348	0.0	0.9014917564179064	0.07627179910674078
48420000	-1708.7548529039182	-1669.063385072795	-39.69146783112329	-1669.063385072795	8.29358784944176	1.0	0.005795760337701642	0.39247917386816833	0.707244534491778	0.29275546550821585	-30.54896439226001	0.28852424128521303	0.6435975459296429	0.0	0.7459573431178537	0.075370013015531
48430000	-1697.9493056841627	-1664.0766853488353	-33.87262033532744	-1664.0766853488353	6.216701036730019	1.0	0.007478000492441373	0.39247917386816833	0.677840036523476	0.32215996347651804	-24.73011689646416	0.4879003784576549	0.4808738805435228	0.0	0.6542113285848014	0.11055648870224882
48440000	-1704.2457344774575	-1662.3351420803212	-41.9105923971362	-1662.3351420803212	9.926928382539643	1.0	0.001628159238223685	0.3642032501171959	0.6437821829113899	0.35621781708860406	-32.84194936579234	0.3361542071281827	0.41669732918511254	0.0	0.7375565540198652	0.07516070297971893
48450000	-1698.5249553515803	-1662.6151002099523	-35.90985514162789	-1662.6151002099523	6.943037476392994	1.0	0.016550640372267472	0.36931053959255383	0.6594720570395335	0.34052794296046046	-26.82747190022961	0.3867091990558245	0.3233220251458476	0.0	0.5874335001340368	0.094469417739722
48460000	-1712.9504584054062	-1670.084588686787	-42.86586971861929	-1670.084588686787	8.511200175877077	1.0	0.020765758299786684	0.606528363147831	0.6489392912827855	0.35106070871720846	-33.28845674470322	0.4349947922309166	0.4264100027556193	0.0	0.9431058651887461	0.06059689027495331
48470000	-1700.4848453667487	-1667.0003346567414	-33.484510710007164	-1667.0003346567414	6.9281222077151385	1.0	0.0942384370046388	0.38898732834723165	0.6580523353073858	0.3419476646926234	-24.35084632778413	0.12857062178937148	0.884747081886901	0.0	0.5088283230613886	0.10620765546451164
48480000	-1705.9150442963617	-1661.6701675914417	-44.24487670491991	-1661.6701675914417	13.429554587990248	1.0	0.04017626756123711	0.35531422788820477	0.650601342934079	0.34939865706592105	-35.20059664288477	0.10988628430618731	0.8595030817514743	0.0	1.0156169393117707	0.06336979433346503
48490000	-1704.4429863751486	-1663.8616926418822	-40.581293733266456	-1663.8616926418822	10.616317288174038	1.0	0.024783213702205154	0.26153062925043796	0.6582476328977948	0.34175236710220547	-31.837520615265728	0.35394759478646437	0.5140140583852287	0.0	0.8323586213140617	0.09404253631042447
48500000	-1695.3025705564044	-1661.5512367696301	-33.7513337867742	-1661.5512367696301	6.689270197972146	1.0	0.05114023953074256	0.4991251437376297	0.6393307193257399	0.36066928067426035	-24.369811042055456	0.4694454564263739	0.7013776097920162	0.0	0.5592208988782128	0.10750490242535922
48510000	-1698.3690316115437	-1663.1269133934713	-35.24211821807235	-1663.1269133934713	8.535449900081128	1.0	0.03643614842909505	0.4151375619909129	0.6680923644596435	0.3319076355403568	-26.04402879923982	0.20901659666506367	0.6457924071618262	0.0	0.6194931141403432	0.10459167367079397
48520000	-1702.9376191182841	-1666.1496519352154	-36.78796718306877	-1666.1496519352154	6.4343187981378165	1.0	0.00737077863138589	0.5853836810147142	0.6190653350828587	0.38093466491714156	-27.246378472949377	0.47300714101836727	0.21684823475756332	0.0	0.644659602022809	0.09618579654087772
48530000	-1707.4073545256167	-1665.5402009447891	-41.867153580827534	-1665.5402009447891	9.66631176367358	1.0	0.010284802703010689	0.3656426856289662	0.6601608306726531	0.3398391693273471	-32.79461933423516	0.3541150083301304	0.10427466007589913	0.0	1.0640036606736456	0.07489505043218202
48540000	-1715.205373408353	-1668.934102127815	-46.27127128053773	-1668.934102127815	16.076686861789092	1.0	0.010284802703010689	0.2235511652262569	0.6601608306726531	0.3398391693273471	-37.680361645075976	0.15587889470514438	0.7884169882333034	0.0	0.8930308012036405	0.07082632460333517
48550000	-1709.2084367769683	-1667.4260281055422	-41.782408671426175	-1667.4260281055422	9.551176390740132	1.0	0.011629428985829929	0.37022631343443374	0.6749875802822517	0.3250124197177484	-32.69758106767863	0.29227043654228124	0.43987156316950454	0.0	1.2044978026695452	0.07678290212131661
48560000	-1702.3012818503157	-1661.137306531458	-41.16397531885755	-1661.137306531458	10.090634883681933	1.0	0.008488333818148735	0.37022631343443374	0.6644090787357015	0.33559092126429857	-32.079147715110004	0.5260008614027162	0.38724815382039157	0.0	0.7317467696700664	0.0894572971733486
48570000	-1701.73281671855	-1672.8622623802908	-28.870554338259353	-1672.8622623802908	5.9170795563209655	1.0	0.004329812310068204	0.24202123792205268	0.6851187536514218	0.3148812463485783	-20.20238178661785	0.30513178018174303	0.7159711567742946	0.0	0.5836894274981218	0.1661445075572197
48580000	-1717.5262621773202	-1672.062776207583	-45.46348596973715	-1672.062776207583	14.411925311908035	1.0	0.016876723345024578	0.2867037746955858	0.6697152201802461	0.33028477981975407	-36.629892310743315	0.1520912109010455	0.7464927877537416	0.0	1.041882127718078	0.06872379867113167
48590000	-1697.1893762557702	-1664.4705945011972	-32.71878175457306	-1664.4705945011972	5.729705162535306	1.0	0.014612971086283802	0.37334636705967034	0.6681457109118539	0.33185428908814624	-23.625669640776877	0.6796073123600366	0.05995958119659869	0.0	0.5594971287550483	0.12591559191058535
48600000	-1703.1329220298167	-1666.70267741806	-36.43024461175674	-1666.70267741806	7.000403172494861	1.0	0.055590472260483255	0.3111157977075344	0.6513024873282974	0.34869751267170274	-27.516579888700573	0.5025698648249876	0.4557980343913505	0.0	0.7563337200621232	0.10051431896273011
48610000	-1699.1773146168157	-1662.274638284189	-36.90267633262666	-1662.274638284189	7.187338031064196	1.0	0.04629515739981047	0.2896803639826228	0.6560021632737558	0.34399783672624434	-28.05897286072007	0.20129750622265102	0.5652213243396266	0.0	0.7540525002741615	0.09543827376643557
48620000	-1719.1456564274044	-1674.2284924426233	-44.91716398478119	-1674.2284924426233	10.028827799155577	1.0	0.10707168015820649	0.3349826580644933	0.6429690161904645	0.3570309838095357	-35.93089467398642	0.4114576928099995	0.14879652305574115	0.0	1.2492036427976214	0.0557073259533423
48630000	-1698.7854555082367	-1661.6758369794597	-37.10961852877701	-1661.6758369794597	6.934449991164497	1.0	0.03332385776425249	0.5537417141703376	0.6531988396447006	0.34680116035529956	-27.623984697491778	0.48122774663299334	0.5831791525102743	0.0	0.8059506887240306	0.08257454363266471
