#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.26" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-lngs_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-lngs_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-lngs_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-lngs_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-lngs_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-lngs_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-lngs_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-lngs_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-lngs_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-lngs_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-lngs_pruned_filtered	bcov_alpha.s:kd-lngs_pruned_filtered	bcov_s.s:kd-lngs_pruned_filtered	frequencies.s:kd-lngs_pruned_filtered.1	frequencies.s:kd-lngs_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
60	-1920.323680698222	-1951.7593998122554	-1920.323680698222	-31.43571911403352	NaN	2.7032296211094886	1.0	0.03846639593990377	7.404387817261758	0.6022934025097575	0.397706597490241	-18.801547463497624	0.8052293161400457	0.17534178202376294	0.0	1.3309128193725683	0.17927930698421665
61	-1904.996104975328	-1911.674058616444	-1904.9961049753276	-6.6779536411164315	NaN	0.9946288572782622	1.0	0.02806454106281627	1.6915710295419906	0.6466909412071792	0.35330905879281915	3.9823420119020287	2.1758051027233205	0.32376965031353294	0.0	0.8809505639741155	0.4478875402664631
62	-1885.9420063817945	-1921.6212599236433	-1885.942006381795	-35.6792535418483	NaN	5.774117831235116	1.0	0.01803468567397722	7.855610425469411	0.5371584812841922	0.462841518715806	-22.943762183241034	0.38296289951018303	0.4213051160121915	0.0	0.7256465249106583	0.16469417397412406
63	-1872.218611307178	-1896.5437034207437	-1872.2186113071778	-24.325092113565844	NaN	2.212755597156187	1.0	0.07548411619514225	0.7935758292547345	0.6676841249271255	0.3323158750728727	-14.473616667492209	0.7856957934198496	0.19713349344511055	0.0	1.2025836321873458	0.24405795385028473
64	-1864.5970320466342	-1891.0294026168178	-1864.5970320466345	-26.432370570183334	NaN	3.880072469723041	1.0	0.0222519280986402	2.5446418479506066	0.5400817213446347	0.45991827865536355	-15.298852233945007	0.6582829124606865	0.3792993351472587	0.0	0.7018982546081585	0.14190424417757588
65	-1859.3551000829802	-1886.7939653297437	-1859.3551000829796	-27.438865246764237	NaN	2.5013437385892856	1.0	0.044973613257221164	1.7741928798732733	0.5443224718199455	0.4556775281800525	-16.725003900342216	0.6901869837526964	0.3270117348705075	0.0	0.7509295050693483	0.1218069894613564
66	-1836.5821406426173	-1867.5016670518053	-1836.5821406426176	-30.91952640918782	NaN	3.1778749747258486	1.0	0.03609102427954838	0.952504508074342	0.5619333597328425	0.4380666402671558	-20.87873964084755	0.851015266782695	0.09952251754748725	0.0	0.653378608008043	0.09853178657839257
67	-1812.4013718290585	-1830.5184618819437	-1812.4013718290587	-18.11709005288509	NaN	1.5080644168401112	1.0	0.17011490918143168	3.508255869444439	0.6960849359727918	0.3039150640272064	-6.582137671103251	0.8060954781082049	0.6374252191589027	0.0	0.509066880703485	0.25207169775609584
68	-1808.1853630464598	-1832.9013122318313	-1808.1853630464598	-24.715949185371457	NaN	2.029950460008032	1.0	0.3654546165227832	4.170274932765218	0.6594459473700428	0.3405540526299552	-12.950575090893064	1.4491602082601887	0.1218189598543208	0.0	0.5652327521223048	0.19600538226567749
69	-1806.1735318901865	-1835.3218141175364	-1806.1735318901865	-29.148282227349902	NaN	2.352965033586779	1.0	0.5237933141372386	6.248478466800223	0.5773649998031033	0.4226350001968948	-16.79094955662752	1.0776095205052316	0.00894306508455935	0.0	0.6126812052697246	0.14798844257837926
70	-1804.9798938757622	-1838.2833016699612	-1804.9798938757622	-33.303407794198996	NaN	3.4309945596259097	1.0	0.7213907671332915	3.636408169156175	0.5602390633442532	0.43976093665574495	-21.72155663622921	0.33572268134280703	0.5976104036665065	0.0	0.7881714647313305	0.12517772750359618
71	-1804.2710867829242	-1829.2435420362901	-1804.2710867829242	-24.97245525336602	NaN	1.9044359518852227	1.0	0.36436998736281834	7.615978416153354	0.5961481511974019	0.4038518488025959	-12.290357636769127	1.8821778730738505	0.0027758825972525863	0.0	0.8045041550982563	0.18127323645003893
72	-1799.8426223120284	-1824.6587392213064	-1799.8426223120284	-24.816116909278023	NaN	1.5472929609925425	1.0	0.41408178878026874	3.636577237737423	0.6404922176966003	0.3595077823033977	-13.234204676850911	1.4933127483801185	0.13347509041484157	0.0	0.5135030143063826	0.17990603600941243
73	-1792.0797647701927	-1809.3786534932522	-1792.0797647701927	-17.298888723059562	NaN	1.5121524509771882	1.0	0.20854605795587117	5.659090180517485	0.5633323674792304	0.43666763252076773	-5.094615993211831	1.9492753133926322	0.23502108962268936	0.0	0.5039885053138287	0.3347670866776135
74	-1787.1943077953474	-1821.3774581430775	-1787.1943077953476	-34.18315034772989	NaN	3.298373630504159	1.0	0.3019703091915519	4.481157023566456	0.5448024413113821	0.45519755868861606	-22.318383697281867	0.4803832969696988	0.15077929560586498	0.0	0.6008700009584365	0.1085356369310319
75	-1784.9736685616438	-1829.2338498404147	-1784.9736685616435	-44.2601812787711	NaN	7.41813043257509	1.0	0.8043307275837633	4.277889769406593	0.6175111006651768	0.38248889933482116	-32.45984171584456	0.2623032158551876	0.17883184705731617	0.0	0.6996692353824256	0.07319819015868172
76	-1784.5531570734306	-1812.3286280355417	-1784.553157073431	-27.775470962110624	NaN	2.1676409417015012	1.0	0.7622413383301164	6.811072249840866	0.6367729791516419	0.3632270208483561	-15.279977920424143	0.9140381992906955	0.3653389657751837	0.0	0.5532160904082395	0.17232706307792447
77	-1783.7258389479716	-1811.2946699442782	-1783.7258389479714	-27.568830996306865	NaN	2.7524408345376634	1.0	0.5008277605128709	6.320023669181986	0.607094371397831	0.3929056286021671	-15.193528089093386	0.9036148688535356	0.33433988206106674	0.0	0.6384790786488082	0.15382904505791078
78	-1781.7923909167566	-1813.064115885542	-1781.7923909167562	-31.27172496878564	NaN	2.588859839543145	1.0	0.9727465793249729	5.51722983437952	0.6371654096885435	0.3628345903114541	-19.10575615257399	1.194949589766491	0.21675813294783589	0.0	0.794157278136483	0.12186088630849189
79	-1779.612356646093	-1799.2453971102718	-1779.612356646092	-19.633040464179945	NaN	1.543489382406436	1.0	0.24821718747436455	0.7716741065341821	0.6062288509356408	0.3937711490643573	-9.810342630728382	1.0753840918148825	0.6322175912636955	0.0	0.6668905307835543	0.19303037427295605
80	-1772.154713299461	-1808.8680217382234	-1772.1547132994606	-36.71330843876295	NaN	5.489341241750746	1.0	0.19267113092727742	8.202148075111335	0.6015333131915684	0.3984666868084295	-23.902153620241435	0.4398400887448361	0.31046180724620487	0.0	0.6727894564111505	0.12558044253138514
81	-1768.9071401644953	-1801.8302507269673	-1768.907140164495	-32.923110562472196	NaN	4.708351074527905	1.0	0.9458066652765549	6.51614186601462	0.6047052218958108	0.39529477810418706	-20.4991643018587	0.38980212863146285	0.5434076259301034	0.0	0.7094473473621101	0.11808104745949059
82	-1767.6890232161209	-1798.6451613086758	-1767.6890232161209	-30.956138092554887	NaN	2.994748966076321	1.0	0.5305320330293578	2.164665727857795	0.5999533840311845	0.4000466159688138	-20.014255131335613	0.8843628976856178	0.08387296794944096	0.0	0.5166888502725913	0.1225858549317039
83	-1765.206009942577	-1799.3461601068739	-1765.206009942577	-34.14015016429666	NaN	3.4900678801963867	1.0	0.4756344623729226	1.2120104711432582	0.6178381684668073	0.3821618315331907	-23.844518881690163	0.7741864262213242	0.478894254696238	0.0	0.5596914217837168	0.0916838440576538
84	-1760.383069416351	-1788.1147095164638	-1760.3830694163512	-27.731640100112543	NaN	3.0065413278993995	1.0	0.0883685133070384	1.3472363612588791	0.6478277129194241	0.3521722870805736	-17.32200014263515	0.3769863904212203	0.7497988151006147	0.0	0.6957330348018056	0.15187890058558662
85	-1755.703109268799	-1782.5804551109843	-1755.7031092687987	-26.8773458421857	NaN	1.9470144894107444	1.0	0.25367982163929725	2.0172027670573045	0.5586155123265351	0.4413844876734632	-16.017235636992712	1.047581098339344	0.238945909909484	0.0	0.5966694223929687	0.1391476368219674
86	-1755.2925420541046	-1776.3891116704622	-1755.2925420541046	-21.096569616357538	NaN	2.0904489588923783	1.0	0.02966003184876994	1.7943999286000971	0.5894948439551981	0.4105051560448	-10.369928757602173	1.628959482461688	0.018438889919265868	0.0	0.5320701970360762	0.20859383635407389
87	-1753.1267473444577	-1784.3637376677066	-1753.1267473444582	-31.236990323248378	NaN	4.931630247593048	1.0	0.05905758425470913	1.1767751060845952	0.640613752929826	0.35938624707017147	-20.972910228588823	0.49874973918427973	0.5187229954780195	0.0	0.7470408717575712	0.11004687096953035
88	-1752.961989560737	-1781.678740745194	-1752.9619895607373	-28.716751184456854	NaN	3.7420926130479506	1.0	0.10700457888525844	0.56811246060015	0.6092472307734783	0.3907527692265195	-19.20534029526589	1.443625780457057	0.2536582278444667	0.0	0.588116736639182	0.15323623907566547
89	-1752.355015289084	-1772.3735153474456	-1752.355015289084	-20.018500058361738	NaN	1.9881781100742195	1.0	0.03611272270706964	0.43752390432761223	0.5995958675109538	0.4004041324890444	-10.76827667264869	1.628192400621256	0.2276262806141399	0.0	0.5718701218072799	0.25751880383763004
90	-1747.2173708035264	-1763.649898091345	-1747.2173708035257	-16.432527287819383	NaN	2.52682156064606	1.0	0.10700515128669502	0.27533514903184786	0.6124425045503543	0.38755749544964385	-7.638507927856759	1.1170573598596125	0.5107499175393294	0.0	0.531376845252103	0.46578537121404145
91	-1744.365407712606	-1775.8504149464736	-1744.365407712606	-31.4850072338678	NaN	4.136943467017173	1.0	0.15419830364659962	0.3778172401649644	0.6139070623022815	0.38609293769771696	-22.380139232481657	0.4050308721622058	0.7398917213063604	0.0	1.0439758978680498	0.13158664608672138
92	-1743.6077587712086	-1765.2893183084134	-1743.607758771209	-21.68155953720421	NaN	2.8499436731950367	1.0	0.12110848542437536	1.0555722400078256	0.6312483669729115	0.3687516330270874	-11.532859702424725	1.025843081098822	0.16962177567114473	0.0	0.6686765518541953	0.21579039453008242
93	-1742.6659812267771	-1772.5819220348092	-1742.6659812267771	-29.915940808032023	NaN	3.680753492495568	1.0	0.0609243480493904	0.5415577241105507	0.595042399833764	0.4049576001662343	-20.452661637879395	0.7499397975051322	0.008098691591505822	0.0	0.8893487772286188	0.1380809212673996
94	-1742.2456702848858	-1775.832716370964	-1742.2456702848858	-33.58704608607818	NaN	7.143993156262459	1.0	0.08064840574522783	0.7969758567625517	0.6674308350877499	0.33256916491224936	-23.73116911434859	0.2926011272986472	0.7290357581399227	0.0	0.7494468578833029	0.12760221366673777
95	-1740.0756299782486	-1764.945792548255	-1740.0756299782483	-24.87016257000667	NaN	2.674076791411726	1.0	0.075146342741286	0.5495970778487408	0.660821258185841	0.3391787418141583	-15.392080489747599	1.5269468213704642	0.3161549639399966	0.0	0.6630404054418837	0.14916537701861063
96	-1735.557974619918	-1777.837803989549	-1735.5579746199178	-42.279829369631244	NaN	7.416784495767727	1.0	0.19714041191347398	0.385207425749476	0.6125198646703743	0.3874801353296237	-33.155819547890225	0.3271178504944134	0.045447378739293234	0.0	0.8624595921807474	0.07013806625356009
97	-1734.9144963549777	-1754.5898323433269	-1734.9144963549777	-19.67533598834918	NaN	2.3525078758904012	1.0	0.24729256041568026	1.3186260632590074	0.6245531669884359	0.375446833011564	-9.288948830648946	0.5701181006593674	0.7008463123478074	0.0	0.737024656073475	0.23315153497117166
98	-1734.73567535654	-1757.1802553058667	-1734.7356753565396	-22.44457994932719	NaN	3.4992860936635974	1.0	0.09188638101235228	0.5802164150735977	0.624356878890302	0.37564312110969766	-12.911930982956175	0.23322318689255278	0.894276162504252	0.0	0.548797042561397	0.2106835719032442
99	-1733.2641228394768	-1773.8425334129972	-1733.264122839476	-40.5784105735213	NaN	8.437153173277393	1.0	0.13900824200188058	0.6026566760628772	0.6406986349435616	0.3593013650564382	-31.007468395188035	0.1301588766112311	0.8430174214026016	0.0	0.9719804384721957	0.06923333295667988
100	-1730.3800826278402	-1761.6178797073228	-1730.3800826278402	-31.237797079482522	NaN	3.525081986540001	1.0	0.10182442107169612	1.1747493469491304	0.6711138876258207	0.32888611237417914	-20.975556347164378	0.5216965045002915	0.2052330416438775	0.0	0.7896137451300507	0.12595169641114567
101	-1728.667600229415	-1754.6528385549643	-1728.6676002294153	-25.98523832554908	NaN	2.7016772024933164	1.0	0.1404834593694468	0.677633617257212	0.6639607740557467	0.3360392259442529	-16.29540232753823	0.31376647280913955	0.7848189910647573	0.0	0.7008480369005436	0.13665117441339159
102	-1727.3504239317454	-1757.667239842786	-1727.350423931745	-30.316815911041186	NaN	4.228857431349762	1.0	0.09083494841522091	1.6719187227158205	0.6192779480063265	0.3807220519936732	-19.66958699655422	0.6595422179375257	0.33641412919353725	0.0	0.5974663236858051	0.13204153663167492
103	-1726.0586431110482	-1757.8310400440507	-1726.0586431110485	-31.772396933002177	NaN	4.593200691148295	1.0	0.06132316041365137	0.6475146502920285	0.6436059159101236	0.3563940840898763	-22.128764900033637	0.2481663683573085	0.8611581196238453	0.0	1.0312454249731182	0.11490909240809584
104	-1723.2870038415344	-1753.2000440493287	-1723.2870038415342	-29.913040207794378	NaN	3.7596504458960887	1.0	0.10751619510539116	1.1297586976902207	0.6574099714954416	0.3425900285045585	-19.692396738690604	0.676274048008125	0.03566660422740096	0.0	0.605436345841051	0.11284975717802871
105	-1720.0954511945063	-1753.3269634402109	-1720.0954511945065	-33.231512245704316	NaN	5.2275818786535515	1.0	0.09118700121580804	0.3752580004565496	0.6376824957966937	0.3623175042033064	-24.133357124915758	0.479175466749306	0.23414158097040744	0.0	0.7664768412732146	0.10597371043289494
106	-1718.65662912552	-1747.5374320246601	-1718.65662912552	-28.880802899140093	NaN	3.022038815908268	1.0	0.013015158034241104	3.6201615365790225	0.5833952108004753	0.41660478919952404	-17.304830295002485	1.0483984069693009	0.008945838488831846	0.0	0.6350351014531643	0.11878371788398619
107	-1716.4608786429628	-1747.8369802953337	-1716.4608786429624	-31.37610165237128	NaN	3.8064924758133545	1.0	0.013980082832277878	1.4626835015909978	0.6234303436460957	0.3765696563539042	-20.87681044227357	0.8289173054449426	0.16865089160979516	0.0	0.6664597882808252	0.11113847612519763
108	-1713.4749845044214	-1744.0362918149162	-1713.4749845044214	-30.561307310494932	NaN	2.668242571197967	1.0	0.008202860057195643	1.210394646300964	0.6238713122116468	0.3761286877883529	-20.26710497380151	0.3865091641419855	0.44695260547926813	0.0	0.5933652480115277	0.12686827393166877
109	-1712.7801933071178	-1751.1680869693625	-1712.780193307118	-38.38789366224447	NaN	7.573589298060689	1.0	0.031597090924444834	0.7732622554239329	0.6594883280464519	0.3405116719535475	-28.563083869407038	0.2278634612452026	0.6182932588576496	0.0	0.6125058397982688	0.06905322582278604
110	-1708.6261207875232	-1746.980639468539	-1708.6261207875234	-38.35451868101563	NaN	5.3465062899657685	1.0	0.028224796005167217	4.103631800318974	0.5962020105504605	0.40379798944953954	-26.611112999056353	0.5951236553285942	0.1978953050646395	0.0	0.809216068204571	0.06553599862597148
111	-1708.5724363831166	-1740.3288431966546	-1708.5724363831166	-31.756406813537872	NaN	3.8855609614887605	1.0	0.004571408249507479	0.499409122517218	0.6506390274246159	0.349360972575384	-22.374315319233677	0.8039201951705777	0.028244083776478766	0.0	0.6743743800852462	0.10066597280640499
112	-1708.5654951070474	-1727.0971963343493	-1708.5654951070471	-18.531701227302154	NaN	2.1472782398409316	1.0	0.006053799736054842	0.3239043227661157	0.6282881614628886	0.37171183853711115	-9.578488811900819	1.4406662406511304	0.009513630947114146	0.0	0.6317043940026501	0.32111248506649437
113	-1704.4411573788134	-1753.6128934458302	-1704.4411573788134	-49.17173606701683	NaN	9.251361344036575	1.0	0.017643781898170997	0.4270773263677145	0.6301679380482202	0.36983206195177915	-39.945515280151525	0.6525154112762239	0.19902998224823615	0.0	0.7019366182555302	0.07386102193558003
114	-1700.0021449891076	-1739.4983887587723	-1700.0021449891076	-39.496243769664794	NaN	5.839233879049053	1.0	0.03051027538231668	0.764490648761044	0.7027234893564032	0.2972765106435961	-29.68314918135317	0.6759432527918399	0.20211503580742182	0.0	0.9375205615754352	0.07499067045995121
115	-1697.266200969451	-1724.6140093314566	-1697.266200969451	-27.34780836200565	NaN	4.542230953310465	1.0	0.012740223717307623	0.20476186743055053	0.6928166253862489	0.30718337461375045	-18.842180658051873	0.6354338306476578	0.33424064937685055	0.0	0.5322309982197853	0.19125489724044478
116	-1697.2591585520129	-1733.3188311591207	-1697.2591585520133	-36.05967260710725	NaN	9.991152032664456	1.0	0.022114396604290997	0.2208077989814846	0.7125392231594686	0.2874607768405301	-27.48076760406796	0.40328815447976823	0.33155734258704483	0.0	0.6214912098671252	0.1049242964505222
117	-1697.2217255502649	-1739.4670049376837	-1697.221725550265	-42.2452793874185	NaN	7.222185461474041	1.0	0.01859137470121471	0.9609535644646244	0.6895641499425986	0.31043585005740065	-32.195258027924	0.19627995190189648	0.7144219559442897	0.0	1.2815312506933516	0.06054230699808541
118	-1696.1689313537338	-1735.476609325416	-1696.1689313537338	-39.307677971682025	NaN	9.175837079589824	1.0	0.018719256292528425	0.35450147303046303	0.6762474275472503	0.3237525724527483	-30.26565472859074	0.12143817448307755	0.7835127892412845	0.0	0.583113779131935	0.08480942087781713
119	-1695.8726433780216	-1735.2150354510582	-1695.8726433780216	-39.34239207303653	NaN	7.1601048009162955	1.0	0.022186185440397813	0.3833880040213479	0.6454163857516296	0.35458361424836893	-30.223061888363	0.49534201198095135	0.33319721903362126	0.0	1.0225926504621965	0.10080862069386008
120	-1691.6702026016005	-1739.5518679360769	-1691.6702026016003	-47.88166533447659	NaN	13.686705373783466	1.0	0.007592760571128096	0.5012090048755838	0.681287642828472	0.3187123571715276	-38.49597618432131	0.2730907535859292	0.0823340497481469	0.0	1.2213485689782129	0.05764983420399016
121	-1687.547753432962	-1730.7204605251438	-1687.5477534329618	-43.17270709218201	NaN	9.464342891278406	1.0	0.08301272174301147	0.3473980927105987	0.6469354016820191	0.35306459831797893	-34.15062326783145	0.31064435813113506	0.2612949031664499	0.0	0.8337625020330055	0.054676838898984455
122	-1687.1403163489592	-1716.4812089682316	-1687.1403163489592	-29.340892619272484	NaN	4.122011484417089	1.0	0.0959313502325308	0.5971227167652434	0.6406649483447762	0.3593350516552223	-19.779267612355305	0.8627273032316702	0.47131584601534504	0.0	0.6581362265538422	0.15405791255067336
123	-1686.4617700710712	-1717.7877803713109	-1686.4617700710714	-31.326010300239368	NaN	3.6821778924528807	1.0	0.031640913484801685	0.6849065203227165	0.6595908952489263	0.3404091047510722	-21.625305184402304	0.41390801124780596	0.5745298869555099	0.0	0.5731999153106742	0.13086007470267236
124	-1686.239417134945	-1719.079041912076	-1686.2394171349451	-32.83962477713092	NaN	4.759684209099193	1.0	0.029250550901823633	1.7560159945842293	0.6506217652962082	0.3493782347037905	-22.137364219469557	0.5424694449988336	0.3233496800271481	0.0	0.5891066666534037	0.10756763905690432
125	-1686.1795887305225	-1711.3607246027714	-1686.1795887305225	-25.181135872248905	NaN	2.8438497964653	1.0	0.023660682506376728	0.6472637659254611	0.6017931904560568	0.3982068095439415	-15.537897083608774	0.6065574558356449	0.460753620780006	0.0	0.5324089510418681	0.15543472365359634
126	-1685.0584533029648	-1722.4771363261107	-1685.0584533029646	-37.41868302314599	NaN	6.106160357231415	1.0	0.006730818109855261	0.6379652364026739	0.6158205728986826	0.3841794271013158	-27.790120676065158	0.6519655378693716	0.05529631889029683	0.0	0.8025025869684477	0.08966687986727805
127	-1683.9228126701453	-1714.941175178805	-1683.9228126701455	-31.018362508659557	NaN	4.900388802407526	1.0	0.004302299335654313	0.43251150171109665	0.6558809709589727	0.3441190290410269	-21.779586665246406	0.43151167657560296	0.4123548773607601	0.0	0.6826977521600393	0.1058393312511036
128	-1682.8240878519462	-1715.2409192444138	-1682.8240878519462	-32.416831392467635	NaN	4.769891619161963	1.0	0.005974566718510988	0.8284130428264129	0.6311629632523625	0.36883703674763746	-22.521057588237102	0.7707905300372787	0.2697955771388009	0.0	0.5468819446854996	0.09776787353297274
129	-1680.8552020282518	-1720.5580720019161	-1680.8552020282518	-39.70286997366424	NaN	8.428420488598809	1.0	0.035284916505535335	0.3685889931077931	0.6553132227466119	0.3446867772533877	-30.62241678043144	0.291172120499571	0.8072537211801466	0.0	1.064663377043436	0.09562456098261139
130	-1680.6337332008616	-1709.9355410932485	-1680.6337332008616	-29.30180789238686	NaN	4.34316417535365	1.0	0.011877527230425552	0.7171276396696638	0.6497535964504795	0.3502464035495195	-19.554207757139228	0.95841657145917	0.11321318929280966	0.0	0.5152048866809809	0.13927298479021158
131	-1679.9259864623255	-1711.73836705688	-1679.9259864623255	-31.81238059455439	NaN	5.089066909797501	1.0	0.013599729367548573	0.6498987600462154	0.6328645764990788	0.3671354235009203	-22.165018731764665	0.406525423311789	0.4465756344614442	0.0	0.6245643122921605	0.13474029807336455
132	-1679.8496678485915	-1718.125649603009	-1679.8496678485915	-38.27598175441753	NaN	9.18267567720065	1.0	0.031760920026664585	0.43451592925334337	0.5989002750834967	0.401099724916502	-29.03261296695309	0.42850019204156015	0.6084015231697949	0.0	0.6061582056650092	0.08705532584873046
133	-1678.7819091763988	-1712.2965489232565	-1678.7819091763986	-33.51463974685805	NaN	6.383201356282756	1.0	0.07623613932749694	0.4356101673542215	0.6203443050819254	0.3796556949180731	-24.268772165243117	0.3796811775194068	0.4620926922614136	0.0	0.7996002763124972	0.10720274395135168
134	-1678.030839510871	-1713.8560749606056	-1678.0308395108707	-35.82523544973494	NaN	6.664071084659457	1.0	0.17996050209376332	0.22776351138710543	0.6104619876271898	0.3895380123728089	-27.21617041204064	0.22556749280535654	0.6430756460570173	0.0	0.7565876385685133	0.0920531278533431
135	-1676.5645362239713	-1707.804153159197	-1676.5645362239704	-31.239616935226742	NaN	4.9368348860452675	1.0	0.06667845466230132	0.36449305614742145	0.6234812986954481	0.3765187013045501	-22.17018928409008	0.41977633659939445	0.4720274855203573	0.0	0.5195686230597536	0.12348230221978142
136	-1676.2599390689006	-1705.417558940948	-1676.2599390689006	-29.15761987204753	NaN	5.021107503843762	1.0	0.06727042484303211	0.2212441958329386	0.6657173534054106	0.33428264659458806	-20.576795535294227	0.5232322777869393	0.48150083662701965	0.0	0.5507276886520343	0.14516060155626484
137	-1672.5115227298697	-1707.3158824250397	-1672.51152272987	-34.80435969516986	NaN	6.163443659358979	1.0	0.04510498244458075	0.4214061745593799	0.6729603880148259	0.32703961198517256	-25.591405561998066	0.7802619378456009	0.284703696669678	0.0	0.560817114301936	0.1023085208927404
138	-1672.4800445819417	-1702.487908689487	-1672.4800445819415	-30.007864107545533	NaN	4.570810069866821	1.0	0.08134881931125203	0.3155005122120495	0.6609168246593404	0.33908317534065807	-21.08046554647446	0.5202944066576723	0.5732639692154212	0.0	0.6626063131748792	0.12167215291354365
