#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-merged_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-merged_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-merged_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-merged_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-merged_filtered" excludeto="1" filter="-" id="orgdata.kd-merged_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-merged_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-merged_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-merged_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-merged_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-merged_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-merged_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-merged_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-merged_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-merged_filtered" estimate="false" id="dummyfrequencies.s:kd-merged_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-merged_filtered	TreeHeight.t:tree	mutationRate.s:kd-merged_filtered	bcov_alpha.s:kd-merged_filtered	bcov_s.s:kd-merged_filtered	frequencies.s:kd-merged_filtered.1	frequencies.s:kd-merged_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
38230000	-3214.252728237986	-3157.979415348461	-56.27331288952506	-3157.979415348461	42.50003086753595	1.0	0.04618337424145239	0.24374096186828687	0.7175834955763428	0.28241650442366273	-47.59824184549571	0.018066691727702346	0.957259486963334	0.0	0.8667288125025878	0.04068430256874188
38240000	-3217.5577261550598	-3158.145889026047	-59.411837129012696	-3158.145889026047	26.90997607296484	1.0	0.05436138627688942	0.24374096186828687	0.7060046883886165	0.2939953116113889	-50.736766084983344	0.1628380071747015	0.2504294043714605	0.0	1.1968342081819765	0.03754065180928475
38250000	-3218.4474388882136	-3158.6333722790605	-59.81406660915312	-3158.6333722790605	32.897907873952704	1.0	0.03113722818645993	0.30870659412442497	0.6644649229111245	0.3355350770888811	-50.90802800247425	0.029520688209233096	0.9370704587670078	0.0	1.3426886886371476	0.03371322861020239
38260000	-3203.6457780644287	-3154.01776479026	-49.62801327416841	-3154.01776479026	16.792924378581688	1.0	0.040537890103566836	0.253472453584099	0.7066842782353486	0.2933157217646569	-40.91477741403337	0.03761201833063543	0.8279723650111658	0.0	0.8669066370345515	0.0713289623099727
38270000	-3215.954218357234	-3157.722831634333	-58.23138672290075	-3157.722831634333	22.79427728645747	1.0	0.04706227991759083	0.426711758816663	0.6891160988885098	0.31088390111148156	-49.00601601735007	0.15500035378733912	0.09702603019230277	0.0	1.3262044630060377	0.029873827799985944
38280000	-3203.8121244714184	-3153.4304688645516	-50.381655606866815	-3153.4304688645516	18.422117786586284	1.0	0.0056006488014307045	0.33372853101973105	0.6993641552376132	0.3006358447623925	-41.39907504705716	0.17457037313310833	0.6715900899825141	0.0	0.9856000267440704	0.058900028837219405
38290000	-3200.2244169690393	-3155.0507033841313	-45.17371358490792	-3155.0507033841313	12.961246128158727	1.0	0.01355144439074228	0.28953942098428387	0.6904278512695554	0.30957214873045025	-36.33048653906033	0.20135774562459233	0.7700639739364848	0.0	0.7927913207126939	0.08805619975015838
38300000	-3200.995238185019	-3153.304316661166	-47.69092152385288	-3153.304316661166	15.982306276969899	1.0	0.013039159150896292	0.21241289506849764	0.7026862339168598	0.2973137660831458	-39.14967861586379	0.26681131386373685	0.02347027356763883	0.0	0.6115557822894213	0.0829795254245437
38310000	-3207.1700465034987	-3154.353651220274	-52.81639528322478	-3154.353651220274	21.912610690709087	1.0	0.0301370210728474	0.21241289506849764	0.706744993197413	0.2932550068025926	-44.27515237523569	0.04705417862138143	0.7695440717314426	0.0	0.8286215336151878	0.05690051512620346
38320000	-3208.221244370763	-3154.3379522160244	-53.88329215473884	-3154.3379522160244	23.815524362573232	1.0	0.05027557829039251	0.2527407145909471	0.7019925162196825	0.29800748378032316	-45.17287594991203	0.1575037508271667	0.4173369848815873	0.0	0.8733736162544047	0.05381538744373928
38330000	-3201.7252389005444	-3156.3221230175477	-45.403115882996445	-3156.3221230175477	15.843946674914113	1.0	0.04804092139011513	0.2799551477688039	0.7019925162196825	0.29800748378032316	-36.592826214960894	0.1698119040759134	0.5622226740121681	0.0	0.6208095958198726	0.09497466156833011
38340000	-3207.4238980628734	-3164.672259620207	-42.75163844266608	-3164.672259620207	13.670472866520088	1.0	0.02122738113684022	0.28041794564093314	0.7005635361426803	0.29943646385732525	-33.93973333285587	0.2968911915491141	0.3024364344415332	0.0	0.5679534976580612	0.11194553841976299
38350000	-3207.4759821121024	-3159.083849837315	-48.39213227478763	-3159.083849837315	17.070139204391218	1.0	0.042948047189342795	0.18413574142234307	0.7042620369314699	0.29573796306852257	-39.9894329307871	0.131264586787178	0.8000282092067913	0.0	0.7585807979203145	0.07135776598644357
38360000	-3196.07338814937	-3155.530822623135	-40.54256552623529	-3155.530822623135	14.363815759855044	1.0	0.02198787364456251	0.22264869700901657	0.7155850067066223	0.2844149932933703	-31.955589016305048	0.012228107303480335	0.9845456018610252	0.0	0.5177133449119481	0.1250480457207939
38370000	-3211.360012474576	-3155.282853633185	-56.07715884139072	-3155.282853633185	32.11437015573032	1.0	0.02198787364456251	0.1869855664266483	0.6962278579855291	0.3037721420144634	-47.65958420755564	0.016925625006566754	0.9266397678230833	0.0	1.1529764821462805	0.049457960288645374
38380000	-3200.3000497425314	-3153.7785725923773	-46.5214771501543	-3153.7785725923773	17.253721060255632	1.0	0.0640608839598916	0.16945081669046105	0.7112598309841013	0.28874016901589117	-38.199201267023525	0.1437921743490864	0.5953839868858055	0.0	0.6419957528035317	0.0789413204663097
38390000	-3214.0567372285896	-3158.859474515565	-55.197262713024415	-3158.859474515565	24.43075077124242	1.0	0.010840433883508312	0.2630565681590097	0.6958442950583186	0.3041557049416738	-46.4478101943066	0.1624089772544571	0.3892340122683541	0.0	1.0320402054640878	0.05080825123951761
38400000	-3201.5711377987623	-3154.9685906752743	-46.60254712348785	-3154.9685906752743	13.577287884711874	1.0	0.02886993054776524	0.246501536509708	0.7047873721247441	0.2952126278752477	-37.91650093475634	0.18279082659775286	0.4478864531695193	0.0	0.6724645696768529	0.07746706417113153
38410000	-3203.191982572447	-3154.737602876748	-48.454379695699124	-3154.737602876748	17.799489249995368	1.0	0.009158436487104484	0.246501536509708	0.7047873721247441	0.2952126278752477	-39.768333506967615	0.12933120013615143	0.5721959150292358	0.0	0.5852354746745363	0.08243078180815573
38420000	-3207.6745563829463	-3158.3183513842077	-49.35620499873854	-3158.3183513842077	19.358807371811864	1.0	0.04423412507594013	0.246501536509708	0.707108311393539	0.2928916886064528	-40.67015881000703	0.18895600085798323	0.6567426901158677	0.0	0.7510673618667292	0.06411155200962727
38430000	-3200.5587284049993	-3155.986104416817	-44.572623988182585	-3155.986104416817	19.36543412072323	1.0	0.02884198913745937	0.1889787706222272	0.6980291387378251	0.3019708612621667	-36.14477694166923	0.05627471018965451	0.9357173346414808	0.0	0.6337523606328302	0.09594807144689733
38440000	-3214.4979481008972	-3165.8283300847174	-48.66961801618	-3165.8283300847174	12.721005437512781	1.0	0.01300437191353503	0.2349733217142173	0.7106160745972896	0.2893839254027027	-40.03022608043261	0.35948766439957025	0.1838081634983083	0.0	0.9670174521754822	0.07200933602951257
38450000	-3206.978500164517	-3159.0487799201387	-47.92972024437811	-3159.0487799201387	13.024421680587736	1.0	0.008571092183238323	0.3218266602920531	0.6706543532433223	0.3293456467566833	-38.98282893410181	0.3049730954987015	0.19158098817142874	0.0	0.517041905580103	0.07846136895966419
38460000	-3206.6988059074483	-3157.4676698540948	-49.231136053353595	-3157.4676698540948	16.562866546281846	1.0	0.011673907325543957	0.4050006904944453	0.6705376190739125	0.3294623809260932	-40.05754543122545	0.1769843430560625	0.49608331246135906	0.0	0.7088998306303981	0.06280328818899024
38470000	-3205.860791062653	-3154.3976954115337	-51.46309565111895	-3154.3976954115337	17.36989528513794	1.0	0.054855177746682866	0.23433685003248902	0.7058195718362907	0.294180428163715	-42.82634411669824	0.28201307633881384	0.6889533015907955	0.0	0.6972144334727136	0.07357740383342135
38480000	-3199.3199145117433	-3150.7802992140973	-48.53961529764604	-3150.7802992140973	20.106650784668602	1.0	0.004076638828793364	0.2619296175513231	0.6940981864598673	0.305901813540125	-39.79435407548708	0.026639897016753608	0.9382226907204098	0.0	0.8337077389933216	0.07205593119679986
38490000	-3201.9280764511022	-3158.6760285417436	-43.252047909358545	-3158.6760285417436	13.24013609879634	1.0	0.03374731649825922	0.21021324201882605	0.6904595101644143	0.309540489835578	-34.72091403449706	0.20955651506216952	0.6253749286208495	0.0	0.5059340630805357	0.09237331106685462
38500000	-3196.9231344997092	-3150.009316193295	-46.91381830641428	-3150.009316193295	16.041909332032898	1.0	0.006221897275135406	0.2778322077373729	0.7038152415299109	0.296184758470081	-38.11097237191963	0.1142431987207221	0.8899618427665287	0.0	0.6576415093092122	0.08645760886635766
38510000	-3204.0258290466413	-3153.2708958749204	-50.75493317172096	-3153.2708958749204	20.19459705552402	1.0	0.02091089601074228	0.3185409987624145	0.7000567350958636	0.2999432649041283	-41.81811922050031	0.10558686331584957	0.6315345499409764	0.0	0.796523340093606	0.05709553462889799
38520000	-3212.6602244759224	-3152.7099728540684	-59.950251621853894	-3152.7099728540684	30.757560350239917	1.0	0.002162030443782566	0.3371988524313792	0.6946403468412266	0.3053596531587688	-50.957496335211395	0.17476451734013573	0.29360337320921165	0.0	1.1090244486816991	0.04041519763368596
38530000	-3212.131650524496	-3163.5670103398134	-48.56464018468267	-3163.5670103398134	14.524540120166517	1.0	6.022020452115804E-4	0.3371988524313792	0.7123024576247371	0.28769754237525835	-39.571884898040175	0.179222636432374	0.5027867396316976	0.0	0.8260951328731054	0.05971428723850555
38540000	-3208.1083082219384	-3162.7515771595267	-45.356731062411676	-3162.7515771595267	13.011586548818258	1.0	0.039527795489799636	0.3142845116798303	0.7002940669331469	0.29970593306684506	-36.433122660973176	0.28480689785207297	0.1379842599539688	0.0	0.6175455531977949	0.08125859027384123
38550000	-3204.2034189010565	-3152.609152005031	-51.59426689602567	-3152.609152005031	18.213227781140017	1.0	0.057325792066518756	0.3153150119169152	0.6748889120726832	0.32511108792730864	-42.66744560707866	0.2307373826214039	0.2816632065857385	0.0	0.9844334474766656	0.0509493719315009
38560000	-3202.854464577839	-3155.547501443112	-47.30696313472655	-3155.547501443112	13.301411519430497	1.0	0.025581027646776666	0.3044597406803942	0.6988687037776872	0.30113129622230517	-38.41450902030816	0.27625044180253927	0.3998552709613524	0.0	0.6166531045728945	0.07057425437114291
38570000	-3194.2833692180843	-3150.2119141696035	-44.07145504848102	-3150.2119141696035	15.64936073018562	1.0	0.01652157986820604	0.2556524614442341	0.6988687037776872	0.30113129622230517	-35.34986558050932	0.09996034627509806	0.892127808123275	0.0	0.5674005405981547	0.099333534295691
38580000	-3195.6343680112514	-3152.5584618633575	-43.0759061478939	-3152.5584618633575	12.31235234463631	1.0	0.016092346276691857	0.2544288614379601	0.6747245688276156	0.32527543117237684	-34.35899683172386	0.2549768418821337	0.5876239978533753	0.0	0.5145740967313432	0.0884955744113326
38590000	-3209.5025015839524	-3156.130930536909	-53.371571047043375	-3156.130930536909	22.711551087494815	1.0	0.029068034466139456	0.22152193640873133	0.6747245688276156	0.32527543117237684	-44.78952709447949	0.1700947723721813	0.31359156355153167	0.0	1.154266677363213	0.051743764856720546
38600000	-3225.1315980501977	-3161.5757343494274	-63.55586370077011	-3161.5757343494274	46.476529796617186	1.0	0.03385289509436713	0.18999022962812037	0.675902654116632	0.3240973458833599	-55.122844442719796	0.049355462418972894	0.5758405457349245	0.0	1.3439846424446598	0.03161558563723632
38610000	-3209.600116865524	-3154.0062457106105	-55.59387115491344	-3154.0062457106105	26.296310791350653	1.0	0.017783869520460974	0.24310297217862423	0.6845537915320723	0.3154462084679196	-46.92135378601147	0.1479374953110331	0.46915494338507624	0.0	1.1665101452791766	0.05206411155270353
38620000	-3210.578410857163	-3161.6794908929073	-48.8989199642555	-3161.6794908929073	19.466238876867934	1.0	0.007027118802475519	0.19337577590018537	0.7063075975955332	0.2936924024044587	-40.44878261178255	0.11134615873002737	0.6118441800769493	0.0	0.7769000296311561	0.07804680759268012
38630000	-3205.111391181839	-3156.9810180973154	-48.13037308452332	-3156.9810180973154	14.387438607663162	1.0	0.031269796361901955	0.24552064884958233	0.7065935936708426	0.2934064063291631	-39.44821279957653	0.19458597210207623	0.4391470881994484	0.0	0.8438168207571224	0.06963535679946861
38640000	-3210.403579612108	-3159.118233868192	-51.28534574391607	-3159.118233868192	15.844036694208143	1.0	0.09373292697309954	0.31787273147692685	0.6839216518116785	0.31607834818831365	-42.35059371828617	0.03462135433776742	0.956285946978013	0.0	0.793845427418183	0.055353740809897155
38650000	-3206.867028243896	-3154.8495132237845	-52.01751502011146	-3154.8495132237845	23.400409823904702	1.0	0.02036529929696858	0.3377945224115726	0.7027894366071227	0.29721056339288304	-43.02302344889363	0.05234621326070428	0.9010559207082672	0.0	0.8823458136543353	0.053255378618314385
38660000	-3210.4202088890615	-3161.621137528528	-48.799071360533546	-3161.621137528528	13.853250685902248	1.0	0.024128146592224807	0.3310599807650529	0.6734376184349025	0.32656238156510325	-39.82438455156212	0.29639938177198416	0.3092511503967641	0.0	0.7745938023192543	0.06616844570462116
38670000	-3212.69431883451	-3160.6974205641022	-51.99689827040753	-3160.6974205641022	16.807323094134645	1.0	0.005804423062452407	0.28780867306601515	0.7274208466691579	0.2725791533308479	-43.15954005019801	0.20545710652914462	0.18817586311220713	0.0	1.1206489289050612	0.05485497460175807
38680000	-3198.9974585243945	-3153.00308893213	-45.99436959226418	-3153.00308893213	14.257184635295738	1.0	0.009212277466950093	0.2422569877602193	0.688827324013822	0.31117267598618376	-37.32524853301925	0.17336829100739043	0.5154110844967741	0.0	0.5273763707300361	0.07936424998525059
38690000	-3200.127245048028	-3153.062314697176	-47.06493035085166	-3153.062314697176	17.00488716246298	1.0	0.0021034825532281363	0.22489877319077056	0.7070168552549202	0.2929831447450856	-38.468176370043544	0.17143382756452868	0.7303344359582149	0.0	0.5764018234006705	0.09405507328933381
38700000	-3203.304337399749	-3159.2120378141844	-44.092299585564255	-3159.2120378141844	11.023307463671086	1.0	0.037321286639108414	0.31046521317822534	0.6885497230518803	0.3114502769481254	-35.18068857736369	0.29753822548631487	0.18519723698773757	0.0	0.6400955548051819	0.08490341167321834
38710000	-3205.4631166806907	-3164.213175369242	-41.24994131144875	-3164.213175369242	9.654726695211798	1.0	0.012888420711157395	0.35175229304047945	0.6940102202703409	0.30598977972966485	-32.21558900831757	0.13731373505877298	0.5611895438706408	0.0	0.5648106348230052	0.11909387235601751
38720000	-3201.3536354246057	-3156.8351505458145	-44.51848487879119	-3156.8351505458145	12.078917812795142	1.0	0.006302250883771425	0.36546924092034766	0.6940102202703409	0.30598977972966485	-35.446418721542784	0.15753198391097847	0.5521262475433276	0.0	0.6591906124916335	0.08200913540518609
38730000	-3199.2630846634856	-3157.5911140482863	-41.67197061519958	-3157.5911140482863	12.943150659088673	1.0	0.026036093611446005	0.3143518278640845	0.6908492643925004	0.3091507356075052	-32.74815202468636	0.17093987289745166	0.8037522262402512	0.0	0.5702447656895521	0.0936516535853063
38740000	-3210.054775405665	-3158.2866466552546	-51.76812875041079	-3158.2866466552546	26.56634670071409	1.0	0.045377638265557914	0.2937880382189011	0.7154928855539742	0.28450711444603144	-42.910638105498506	0.10943643891232212	0.8040627572949185	0.0	0.9139426940428037	0.0653639792026055
38750000	-3201.7415542810336	-3154.5912051540863	-47.150349126947454	-3154.5912051540863	14.977699636484344	1.0	0.00587035636555729	0.28912713945878193	0.6934279282054553	0.30657207179455026	-38.3085169990706	0.2930447480472627	0.4949834809925834	0.0	0.784464843440922	0.08008692322312447
38760000	-3206.5851858885376	-3151.8287991703864	-54.7563867181512	-3151.8287991703864	22.518420181885165	1.0	0.04948402088987504	0.27104463796750794	0.6946309153054209	0.3053690846945847	-45.977716687794235	0.04772259471286114	0.6402102781999626	0.0	0.9286428865415539	0.05888002585491915
38770000	-3201.2078192724866	-3156.5555937867393	-44.652225485747074	-3156.5555937867393	13.416019795702288	1.0	0.043305851335521034	0.2887820811708395	0.6925085604516438	0.30749143954836183	-35.811562316657366	0.2586279521461358	0.10841174621686524	0.0	0.5845504026067637	0.08768818071031798
38780000	-3193.693403705252	-3150.948806642977	-42.74459706227463	-3150.948806642977	11.126954668860323	1.0	0.011883317951472553	0.2887820811708395	0.6908515394162867	0.30914846058371875	-33.90393389318492	0.43998189946360555	0.19818386724388026	0.0	0.6530202690197255	0.09954568273787932
38790000	-3193.2345599507516	-3152.7843938644532	-40.45016608629826	-3152.7843938644532	9.984026376809735	1.0	0.02383432889035805	0.26233437498736895	0.6850762592315996	0.3149237407684059	-31.703397495204044	0.3371640797966603	0.15337456919787265	0.0	0.5182190366276812	0.10241397697552608
38800000	-3201.458377200719	-3157.5103795575847	-43.94799764313454	-3157.5103795575847	18.664922298326797	1.0	0.02244950616354149	0.31412653293061643	0.6948204186805097	0.30517958131949585	-35.02488268812982	0.16952394606888957	0.833835616938997	0.0	0.5045995762997276	0.09930503132895555
38810000	-3197.253612597738	-3152.625982643665	-44.62762995407305	-3152.625982643665	12.95604563703089	1.0	0.002480425703680824	0.3416449172344779	0.6905633866096056	0.30943661339039996	-35.621985895895726	0.33238806010908295	0.2690401690166383	0.0	0.5753168694485029	0.08696276726608808
38820000	-3204.1750708101727	-3153.2368768941215	-50.938193916051425	-3153.2368768941215	19.693326729723534	1.0	0.009784951858251496	0.30570688111934885	0.6870593746180325	0.31294062538197315	-42.04173160716081	0.20996959079637256	0.5098131662700379	0.0	0.7768671209602371	0.05926319399663844
38830000	-3201.77974062987	-3150.9526871257203	-50.82705350414992	-3150.9526871257203	22.828256274012258	1.0	0.011235051286071078	0.3346229275092407	0.6918720959905156	0.3081279040094899	-41.84184089881713	0.06035517927339248	0.7490177666702269	0.0	0.7604756090283202	0.06477630341633728
38840000	-3215.2512176939103	-3155.299010518025	-59.952207175885015	-3155.299010518025	34.43661648636952	1.0	0.05618516344125471	0.21036260630566364	0.6982611846174088	0.30173881538258396	-51.42038359413893	0.1761376193657095	0.18000823774091854	0.0	1.112653691787896	0.04188195390450539
38850000	-3206.0189155375906	-3153.9287727763462	-52.09014276124442	-3153.9287727763462	19.987707566163174	1.0	0.0026084997349259766	0.22737664173474118	0.6813478596808707	0.3186521403191345	-43.482731413084295	0.20069488550444128	0.2852463580442645	0.0	0.9150519486653717	0.05499585770457593
38860000	-3199.0072482036576	-3154.3283312703643	-44.678916933293436	-3154.3283312703643	13.741132607421552	1.0	0.02041686862519559	0.29711579268243543	0.68511867306457	0.31488132693543525	-35.81039329406023	0.10579874819001035	0.8222294795336078	0.0	0.5300169425067248	0.07708260920771694
38870000	-3200.3652982324625	-3155.0757857748663	-45.289512457596295	-3155.0757857748663	12.3383492853071	1.0	0.0064709236225731345	0.3171834986670065	0.68511867306457	0.31488132693543525	-36.35689144485593	0.2880866546210253	0.39226651116192784	0.0	0.7090433285035466	0.07238378491979837
38880000	-3210.707958805382	-3159.8657952085487	-50.84216359683339	-3159.8657952085487	20.112698751110532	1.0	0.0812025434118237	0.3338849344350456	0.6931201034436871	0.30687989655631814	-41.85912227909559	0.1804739896768253	0.4918547636519807	0.0	0.7325017627340947	0.05561491801401359
38890000	-3201.466857367434	-3157.010717437153	-44.45613993028124	-3157.010717437153	13.615720959223623	1.0	0.013467338241863951	0.34070358284704677	0.7151061230046296	0.28489387699536234	-35.45321115363711	0.22438785500449784	0.24475878577821492	0.0	0.6222243186876175	0.08726914743369642
38900000	-3203.230725321467	-3157.04252652735	-46.18819879411714	-3157.04252652735	13.852023589753577	1.0	0.006892413981507172	0.2957447647821545	0.7021174091495523	0.2978825908504396	-37.324206136844154	0.09014021678183144	0.8432917892512272	0.0	0.6916222088649375	0.07340511861430876
38910000	-3206.211131275419	-3154.7823946659005	-51.42873660951851	-3154.7823946659005	18.541621532187726	1.0	0.027270791792861987	0.2754668593957204	0.692151982526201	0.3078480174737909	-42.63424974158482	0.16610675254833895	0.20766097452926024	0.0	0.8466114006073792	0.05678575488191633
38920000	-3197.2498581550526	-3154.5889403737197	-42.660917781333	-3154.5889403737197	11.859463534568965	1.0	0.027270791792861987	0.26276209569608117	0.7078076967189743	0.2921923032810177	-33.91255876060085	0.2909733067256231	0.44245835034015635	0.0	0.5566719376894669	0.09338488914886557
38930000	-3209.637950457814	-3156.370752437691	-53.26719802012281	-3156.370752437691	21.813018730811507	1.0	0.01890213346956471	0.26181810948518247	0.7158474546850024	0.2841525453149895	-44.52235246666703	0.16595147050720466	0.3335316712756265	0.0	0.8511132081505337	0.057049554570634924
38940000	-3203.580711561645	-3156.568803982318	-47.01190757932697	-3156.568803982318	15.446862773672171	1.0	0.02753637562108855	0.36535831926234924	0.6923222398802306	0.3076777601197614	-37.94014088753965	0.19602860271027037	0.1827042829566809	0.0	0.7271445097331769	0.0834084040793632
38950000	-3206.498717852789	-3156.397757452625	-50.100960400164155	-3156.397757452625	18.455065103964525	1.0	0.014158907910034763	0.2436581549349906	0.713359935681629	0.28664006431836286	-41.426220438346135	0.12422131688901407	0.4750597871014154	0.0	0.8531575371154322	0.0657094548774124
38960000	-3206.9699583135207	-3155.682913916955	-51.28704439656575	-3155.682913916955	20.22189212120671	1.0	0.020066236361052665	0.3355491608698658	0.7007788457135855	0.29922115428640644	-42.29911320877949	0.14617979351705326	0.5857217029322445	0.0	0.8831258540084596	0.058389040618859536
38970000	-3212.8448357235975	-3156.607429604494	-56.23740611910345	-3156.607429604494	27.725937844010367	1.0	0.01358704360979386	0.2698597223204543	0.7106509417121869	0.2893490582878051	-47.463016764046344	0.10838819444994278	0.5130262550269653	0.0	1.2276182051048872	0.049687133222732334
38980000	-3214.195527005031	-3154.0197287810824	-60.17579822394891	-3154.0197287810824	44.315692508766226	1.0	0.045790128497178936	0.23386295404794744	0.700291326179184	0.299708673820808	-51.54101719543355	0.08654577845618237	0.47147950244621634	0.0	1.2303229439515462	0.04350093694970107
38990000	-3217.5160592718958	-3161.233884686451	-56.28217458544481	-3161.233884686451	29.27263577575052	1.0	0.023676630715066045	0.23564859498123403	0.6915197784373466	0.3084802215626584	-47.639988899807946	0.13745678455174767	0.703835035672201	0.0	1.0136242941057603	0.04928913476704254
39000000	-3211.384814601303	-3168.964407865292	-42.420406736010925	-3168.964407865292	12.242995279612975	1.0	0.14006480520649459	0.15000476257474932	0.6963762454872218	0.30362375451278323	-34.21587634821689	0.20794998015146013	0.5410102389836726	0.0	0.7514496012539849	0.09436450916229475
39010000	-3208.989023912833	-3157.955899137964	-51.033124774869094	-3157.955899137964	19.03716829804944	1.0	0.14006480520649459	0.23947890820334053	0.7006936191466834	0.2993063808533216	-42.37523858473291	0.1714352903263819	0.3794213268543338	0.0	0.83873349935815	0.05248556287159717
39020000	-3204.063537158834	-3157.2559898322706	-46.80754732656368	-3157.2559898322706	18.16301127247473	1.0	0.03643608371809419	0.18606235678597882	0.7203158615417911	0.27968413845820084	-38.39476709562138	0.14153612223525294	0.7251646339589345	0.0	0.5623751194377608	0.0714741555888957
39030000	-3199.250639919679	-3157.971592809481	-41.27904711019811	-3157.971592809481	13.181364449227688	1.0	0.0998842377828545	0.16917147705880106	0.6955468508542078	0.3044531491457973	-32.958366528065525	0.12200558713748884	0.6852399679627498	0.0	0.5594421771175769	0.10548615396631253
39040000	-3213.791753383597	-3160.9441862893113	-52.84756709428565	-3160.9441862893113	24.477318084120107	1.0	0.06810494698600089	0.2889214058049393	0.7079810139849936	0.2920189860150116	-44.006431770104676	0.1299301119669938	0.5192497979445337	0.0	1.303450310574286	0.05114058443555831
